% Model,EMSI_model_V1_modval_dch_C_rate_0.5.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 12 2026, 19:18"
% Dimension,1
% Nodes,121
% Expressions,1
% Description,Global
% timeint(0;t;liion.cdc1.Icell; 'nointerp')*4 (Ah),Value
0,25.000000036171343
-0.014132685831180944,25.214259637216287
-0.042396926923901,25.39714150869156
-0.07066116801662105,25.53137019976623
-0.0989254091093411,25.62682854548217
-0.12718965020206113,25.693014596354942
-0.15545389129478118,25.73472253768631
-0.1837181323875013,25.76108231706013
-0.2119823734802214,25.77717736247746
-0.24024661457294147,25.78586277878952
-0.2685108556656615,25.79057971755276
-0.2967750967583816,25.79327758672622
-0.32503933785110156,25.796189937885174
-0.3533035789438217,25.800468146558217
-0.38156782003654166,25.806215343418273
-0.4098320611292618,25.813099813162182
-0.43809630222198176,25.821067253017247
-0.46636054331470184,25.830027748151906
-0.49462478440742186,25.83989685846251
-0.522889025500142,25.8499299689297
-0.551153266592862,25.859007149086324
-0.5794175076855821,25.866068151738432
-0.607681748778302,25.8709475339611
-0.6359459898710222,25.873867144302267
-0.6642102309637423,25.87547831822809
-0.6924744720564624,25.87686435831813
-0.7207387131491826,25.87868640403684
-0.7490029542419027,25.881079744614624
-0.7772671953346227,25.884022259462597
-0.8055314364273428,25.887700187676785
-0.833795677520063,25.892226782513205
-0.8620599186127831,25.897677998451172
-0.8903241597055032,25.904043153973987
-0.9185884007982232,25.910662160252684
-0.9468526418909433,25.91704621181418
-0.9751168829836634,25.922843853286565
-1.0033811240763835,25.92790561362733
-1.0316453651691035,25.93237734679019
-1.0599096062618236,25.936668022556773
-1.0881738473545437,25.940764938661914
-1.1164380884472638,25.944718782540576
-1.144702329539984,25.94858724758228
-1.1729665706327042,25.95243045319927
-1.2012308117254242,25.956078605368873
-1.2294950528181443,25.959262332853882
-1.2577592939108644,25.961816624421203
-1.2860235350035842,25.96352029463486
-1.3142877760963043,25.96397190718926
-1.3425520171890246,25.962497181352887
-1.3708162582817447,25.958562135606655
-1.3990804993744648,25.952749440017385
-1.4273447404671848,25.945501228105343
-1.455608981559905,25.937522670113935
-1.483873222652625,25.92889750397842
-1.512137463745345,25.91920744431735
-1.5404017048380654,25.907902956056034
-1.5686659459307855,25.893698348040857
-1.5969301870235055,25.875286329721746
-1.6251944281162256,25.85320366944211
-1.6534586692089457,25.829787592361242
-1.6817229103016658,25.805900356257553
-1.709987151394386,25.782345587680595
-1.7382513924871061,25.760998369692572
-1.7665156335798262,25.74253570933547
-1.7947798746725463,25.72761552449515
-1.8230441157652664,25.71743354191011
-1.8513083568579864,25.711749341271286
-1.8795725979507067,25.71013365239361
-1.9078368390434268,25.713032597428196
-1.936101080136147,25.72084715468003
-1.964365321228867,25.733673249996684
-1.992629562321587,25.75034582874889
-2.020893803414307,25.770075516617567
-2.049158044507027,25.791868051773974
-2.0774222855997473,25.8155175903795
-2.1056865266924674,25.84033690413321
-2.1339507677851874,25.866764455322254
-2.162215008877908,25.894940550108686
-2.190479249970628,25.924454474961863
-2.218743491063348,25.95540522391076
-2.247007732156068,25.98907290035777
-2.2752719732487883,26.02686931782557
-2.3035362143415083,26.070618186790057
-2.3318004554342284,26.11853117452864
-2.3600646965269485,26.166782468351016
-2.3883289376196686,26.210547626173025
-2.4165931787123887,26.24401437535937
-2.4448574198051087,26.268103199474865
-2.473121660897829,26.28525721584515
-2.5013859019905493,26.29759148985937
-2.5296501430832694,26.30546676733269
-2.5579143841759895,26.307712689613936
-2.5861786252687096,26.30480031331024
-2.6144428663614296,26.29935817490383
-2.6427071074541497,26.292837757493714
-2.67097134854687,26.286324575764525
-2.69923558963959,26.28215326170499
-2.72749983073231,26.28283071980138
-2.75576407182503,26.288093112679633
-2.78402831291775,26.297387424464716
-2.81229255401047,26.30988650703523
-2.8405567951031903,26.324229109729743
-2.868821036195911,26.337814100657567
-2.897085277288631,26.34637872631646
-2.925349518381351,26.35105825410176
-2.953613759474071,26.35414853959412
-2.981878000566791,26.356315078677824
-3.010142241659511,26.357935709312926
-3.0384064827522312,26.359337102062057
-3.0666707238449513,26.360668209470646
-3.0949349649376714,26.362867558509436
-3.1231992060303915,26.36766262436322
-3.1514634471231115,26.376382949798483
-3.1797276882158316,26.38950639423473
-3.207991929308552,26.407264548548085
-3.2362561704012722,26.429943841213458
-3.2645204114939923,26.457066351957167
-3.2927846525867124,26.491705546624928
-3.3210488936794325,26.539444852024474
-3.3484322740751318,26.612707206506172
-3.348432274075132,26.61270724171061
