% Model,EMSI_model_V1_C_rate_1_T_ref_288_Permeability_1.9E-15_r_pos_7.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 11 2026, 00:10"
% Dimension,1
% Nodes,397
% Expressions,42
% Description,Line graph
% Arc length (µm),genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot
0,1000.0000000000016,982.8526628953052,966.5537735287634,950.2560882543306,934.1709475638853,918.2186287243002,902.3848912908436,886.7005949694868,871.253937334401,855.9999988824783,840.6163445563748,825.3623104700033,810.2225798660895,795.1975213848544,780.4023042501939,765.7582225243576,752.2200197503458,737.6847049249038,722.5752152977906,708.6732970688029,694.8371042004143,681.0187413787685,667.4606393468703,653.9949198271835,640.7669877896997,627.6775311079201,614.8543247607237,602.2497114276474,589.828724647692,577.6718729818629,565.8530709958044,554.0931246566253,542.5497434342948,531.2942424446652,520.2322000600266,509.3353439996406,498.64521425737854,488.3686564609793,478.2876384316916,468.476129423052,458.8523996077534,449.41407587163036
78.44954990249195,1000.0000000000013,982.9009218940818,966.5841248366338,950.2951015661281,934.2148501751187,918.2558915076498,902.4196973803037,886.7290814038929,871.2729937176879,855.9841780146771,840.6067507371866,825.3585123259184,810.218580400448,795.2120019329213,780.4216028462066,765.7725800609757,752.1041530190784,737.6080637503458,722.6247367006545,708.6829428696966,694.8352144121965,681.0095492978096,667.453198839547,653.9796828972162,640.747817913988,627.6579017377929,614.8347004284781,602.2299931992238,589.8073766043798,577.6475987544549,565.8136249882883,554.0462657914304,542.504307556674,531.248526152783,520.1933539214775,509.2928421776955,498.6311595107579,488.3579365276281,478.2828816858976,468.4839090724501,458.8894758108793,449.51035448004563
156.8990998049839,1000.0000000000016,982.9405337419093,966.6077982787408,950.3275249338534,934.2515081689894,918.2864051032445,902.4480498095062,886.7518804234272,871.2856217088921,855.9638486127108,840.5931738029329,825.3506561308733,810.2129395103638,795.2231192603579,780.4365440657347,765.7827228446196,751.9901659709976,737.5305152513602,722.6665977296421,708.6885707626841,694.8301794030677,680.997899997663,667.4433507705123,653.9628418837075,640.7274415184983,627.637197664531,614.8140679714536,602.2092826859296,589.7856530001014,577.6232981628401,565.7736286687377,554.0004950089865,542.4601234222113,531.2046320998228,520.1557417818558,509.25372432084407,498.6179391826207,488.3471574727841,478.27667852707316,468.4879085381952,458.91763496961414,449.5873285782564
235.34864970747586,1000.0000000000013,982.9714914377935,966.6247888721575,950.3533551527178,934.2809103494565,918.3101611392937,902.4699393314626,886.7689770872292,871.291802431335,855.9389989594314,840.5755932746426,825.3387203212458,810.2056324734691,795.2308420355126,780.4471009577243,765.788618647536,751.8780511714876,737.4520449008054,722.7007551993972,708.6901471584858,694.8219668286254,680.9837644291727,667.4310560835461,653.944360278882,640.7058283643881,627.6153842675184,614.792393538093,602.1875522233797,589.7635182917969,577.5989352685233,565.7330534350397,553.9557785628901,542.4171679624735,531.1625294258109,520.1193383419612,509.21795975922873,498.6055205944718,488.3362679373321,478.2689886881843,468.4880875968944,458.9368117831645,449.644927125709
313.7981996099678,1000.0000000000018,982.993787980733,966.6350916339547,950.3725890179305,934.3030455204831,918.3271512440035,902.4853566991854,886.7803564544386,871.2915170083375,855.9096173376926,840.5539886733428,825.322683333411,810.1966345673901,795.2351389267337,780.4532465711263,765.7902352419718,751.7678011859331,737.3726381715359,722.7271659245673,708.6876384678227,694.8105443444662,680.967113543185,667.4162757224276,653.9242015749641,640.6829482128147,627.5924269261394,614.7696432768386,602.1647741471883,589.7409369364041,577.5744741330102,565.6918706850795,553.9120827067364,542.3754181090255,531.1221872707733,520.0841183025962,509.1855178229907,498.5938710678147,488.32521656215687,478.2597719021998,468.48440602515416,458.9469409507379,449.68307908184994
392.2477495124598,1000.0000000000013,983.0074163697294,966.6387015812036,950.3852233247004,934.3179024860308,918.3373670455838,902.4942926656896,886.7860035841945,871.2847465632198,855.8756920303459,840.5283395200653,825.3025236037435,810.1859210697577,795.2359786023684,780.4549539548877,765.7875404001733,751.6594085797196,737.2922805364057,722.7457867197959,708.6810111014157,694.7958796061878,680.9479182905444,667.3989706309371,653.9023292641783,640.6587708249352,627.5682910197792,614.7457833361325,602.1409207929717,589.7178733908632,577.5498788178061,565.6500518167435,553.869373694122,542.3348507934335,531.0835747747361,520.0500563645622,509.1563678422724,498.58295792415385,488.3139519881432,478.2489879020847,468.47682359958094,458.94795717154267,449.7017134061265
470.6972994149517,1000.0000000000013,983.0123696037825,966.6356137309758,950.3912548682379,934.3254700500598,918.3408001722416,902.4967379839857,886.7859035356362,871.2714722193017,855.8372113202447,840.4986253358367,825.2782195686221,810.1734672581998,795.2333297307644,780.452196157959,765.7805018943851,751.5528659182327,737.2109574682725,722.7565743997288,708.6702314699863,694.777940269388,680.9261496220975,667.3791017528528,653.8787068387503,640.6332659619068,627.5429419278203,614.7207798644172,602.1159644963426,589.6942921121131,577.5251133844164,565.6075682279177,553.8276177786414,542.2954429472629,531.0466610777253,520.0171272286619,509.1304791472168,498.5727484849941,488.30242285617567,478.23659642080753,468.46530009678156,458.93979514478457,449.7007590579848
549.1468493174436,1000.0000000000013,983.0088084967014,966.625939738687,950.3909336986383,934.3259342881669,918.3377391146652,902.4929535679491,886.7802509424914,871.2518254377524,855.7943206255949,840.4650378172363,825.2499537553621,810.1596009147387,795.227458301556,780.4452353006076,765.7692618715652,751.4483681006208,737.1288273402307,722.7596069108185,708.6554872577897,694.7568916167596,680.9019759116646,667.3567428814354,653.8534327436386,640.6066467343563,627.5164649130328,614.6947171350243,602.089990190248,589.6702193944993,577.5001949805797,565.5643708852797,553.7867902820183,542.2571726026271,531.011387671466,519.9852186431809,509.1077303513823,498.5630868243752,488.29009576124395,478.22201378958476,468.44887201853635,458.92048446188795,449.6769095486582
627.5963992199356,1000.0000000000016,982.9973590063829,966.6102347996218,950.3851987415803,934.319984334685,918.3291303497159,902.4837349872108,886.7696596267995,871.2262064141593,855.7476127947635,840.4279688031673,825.2183898178891,810.1451808235493,795.2189160125371,780.4346628705318,765.7540606851989,751.3467609346237,737.0464852754019,722.7545191949962,708.6371179205765,694.7333063007655,680.876122049639,667.3321494423822,653.8267012961015,640.5793040758282,627.4892632126206,614.6682123767881,602.0637066077919,589.6460717908802,577.475230561134,565.5209895699141,553.747328523247,542.2210071274543,530.9784669472707,519.9550615930924,509.0887730180398,498.55446751195814,488.2762501345549,478.2051084821445,468.4275063836891,458.8898392614103,449.6298720792188
706.0459491224277,1000.0000000000018,982.9856590075437,966.596756669129,950.3815189579396,934.3147548203876,918.3219370185952,902.4758708981593,886.7608071915582,871.2011578412038,855.7042376228807,840.3938168682071,825.1899628943114,810.1358151591228,795.2128429111173,780.4254584717538,765.73995574518,751.2546759314887,736.969777858012,722.7451209252113,708.6197273837665,694.7122029717276,680.8535996183772,667.3100197924691,653.8032224764227,640.5558309802162,627.4663265565906,614.6464457386126,602.0425001557517,589.6269922211541,577.4553189078844,565.483378559217,553.7148366755425,542.1930429008463,530.9537512283429,519.9330004457961,509.0796794108171,498.5525704826065,488.26711425160636,478.1932778188987,468.4108200057743,458.8620776194628,449.58142327411986
