% Model,EMSI_model_V1_C_rate_1_T_ref_298_Permeability_1.9E-15_r_pos_7.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 11 2026, 18:16"
% Dimension,1
% Nodes,397
% Expressions,42
% Description,Line graph
% Arc length (µm),Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity,Average conductivity
4942.321643856993,1.2050101422977604,1.3180406538008738,1.3162594285317373,1.314440311860894,1.3119070546774247,1.3092135657598105,1.3062468068226272,1.3030530689885,1.2995550708652523,1.2957144115662091,1.2915614338985495,1.2873782342746776,1.2828745059716071,1.2781413504291308,1.2731256618376525,1.2678649347777637,1.262363760641513,1.256615501307341,1.2506562329913542,1.2445338685001899,1.238131837704471,1.2315589617569869,1.224861778757905,1.217932629979836,1.2107580709448558,1.2035433804184237,1.1962314879221807,1.1888070031727132,1.1812178639195148,1.173562081826208,1.1658475342005616,1.158153543179272,1.1503009383282623,1.1423733138042313,1.134454189046506,1.1264752077561138,1.1185670447729867,1.1106726988561797,1.102666438245593,1.0946951419387476,1.0867495923072914,1.078878014678775
5020.771193759485,1.2050101422977608,1.3180368232912565,1.3162526946557536,1.314453396260908,1.311936932451706,1.3092398047402263,1.3062700300370529,1.3030774187963243,1.2995807796011565,1.295771267440486,1.291602869238786,1.2874048013117163,1.2828943983061627,1.2781580777425658,1.2731417093445823,1.2678818083569152,1.2623829448291308,1.256638302216766,1.250683901461228,1.2445650926717367,1.2381695907713701,1.2316041463445648,1.2249196853071722,1.218001175573133,1.210831858816057,1.203637866893652,1.196344066185512,1.1889381043566776,1.181368330331688,1.173729779200941,1.1660332797194162,1.1583582470684637,1.150524385642778,1.14261678083663,1.1347192117796767,1.126755897821049,1.118873486329865,1.1110124050638215,1.1030251044983719,1.0950737082667357,1.0871481846772226,1.0792948452335585
5099.220743661977,1.2050101422977604,1.3180345448852204,1.3162470151447574,1.3144602566077552,1.311964097690454,1.3092647219041327,1.3062926007300446,1.303100818233403,1.2996066038186667,1.295826684347359,1.2916468680906823,1.2874341118153505,1.2829167971066697,1.278177059608117,1.273159869870833,1.2679007020376971,1.2624041017793906,1.2566630715016938,1.250713377713001,1.2445975673905008,1.2382090066360736,1.2316511797217176,1.224979046941604,1.2180713750906031,1.2109084917347908,1.203736195573224,1.1964604724337742,1.1890725387284407,1.1815222507309477,1.1739014873101228,1.1662233488509284,1.158567538863801,1.1507526772113421,1.1428655124778235,1.1349897805166276,1.1270430402853862,1.1191853634383682,1.1113574519527882,1.1033884881043146,1.0954579255864079,1.0875527462244865,1.0797182346196443
5177.670293564469,1.2050101422977604,1.3180341984370219,1.3162428564120952,1.3144603339759071,1.311988082365591,1.3092881601577568,1.3063145428895515,1.3031232415683096,1.2996327228691715,1.2958797029751588,1.2916931965071394,1.2874664131808806,1.282942113051036,1.2781987862585404,1.273180696366909,1.2679222260517065,1.2624278746503272,1.2566904760782582,1.2507453203162968,1.2446319141525144,1.2382508011338664,1.231700838401123,1.2250405726455624,1.218143967581438,1.21098901952323,1.2038394788067923,1.196581752224294,1.1892112746540673,1.1816805186687205,1.174078146531521,1.1664186389296418,1.1587823240263317,1.1509867714815252,1.1431205262278872,1.1352668873937821,1.1273378577042288,1.119503558912374,1.1117088258350365,1.1037573202119242,1.0958485915209208,1.0879640709656615,1.0801491421881515
5256.119843466961,1.205010142297761,1.3180354548338313,1.3162399712741693,1.314454704791394,1.3120088631577593,1.3093099293183665,1.306335578502981,1.3031445829623756,1.2996587339008134,1.2959301903013571,1.2917410985084952,1.287500991109925,1.2829697129564321,1.2782226659058666,1.27320362569565,1.2679458164098685,1.2624536999046534,1.2567199512741412,1.2507791653445268,1.2446676483597932,1.2382944575421915,1.231752615846652,1.2251037320012677,1.2182184393492048,1.2110731044579754,1.2039470900751779,1.1967072139578805,1.1893537018031777,1.1818424169969501,1.1742590133356456,1.166618434802623,1.1590018582460224,1.1512259098466202,1.143381062157484,1.1355497593352433,1.1276395548681213,1.119827642564851,1.1120657009543518,1.1041309750177575,1.096245015674751,1.0883815725806534,1.080586915277467
5334.569393369452,1.2050101422977613,1.3180381663660141,1.3162383012375007,1.3144440521685306,1.312026373902044,1.3093298834508749,1.3063555371603142,1.3031647716084152,1.2996844029613377,1.2959778483140483,1.2917899408598983,1.2875373727674788,1.2829992371897807,1.278248405224616,1.2732284109645566,1.267971249202526,1.2624813756618485,1.256751311001755,1.2508147363935012,1.2447046726841473,1.238339877055336,1.2318064400287376,1.225168421121565,1.218294708320205,1.2111608736141035,1.2040589208700156,1.196836681708877,1.1894996674280847,1.1820077459245522,1.1744438697477244,1.1668225129602412,1.1592259044509385,1.1514698759761255,1.1436469196647356,1.13583818924603,1.1279479645682406,1.1201576015264265,1.1124277677533216,1.1045092886870906,1.0966470254309841,1.08880515637855,1.081031475194405
5413.018943271945,1.205010142297761,1.318042173800204,1.3162377979636324,1.3144291539270687,1.3120405124018193,1.309347835962169,1.3063742126664377,1.3031837282039163,1.2997094513879457,1.2960222387922484,1.2918389222771292,1.2875749817454127,1.2830302630998944,1.2782756739500762,1.2732547842901554,1.2679982914773213,1.2625107007361989,1.2567843771711358,1.2508518701905487,1.244742930470056,1.2383870049565804,1.2318622882642287,1.2252345846893813,1.218372738240898,1.211252570833946,1.2041749154117698,1.1969700057231638,1.189649049667463,1.1821763257068194,1.174632516980034,1.1670306603130383,1.1594542384584483,1.1517184761055983,1.143917918475099,1.1361319962045613,1.1282629561914,1.1204934792369987,1.1127946932562383,1.1048921005673942,1.0970544465061387,1.0892347541860545,1.0814827823366144
5491.468493174437,1.2050101422977613,1.3180473196128402,1.3162384088338799,1.3144107691779952,1.3120511922409384,1.3093636140575515,1.3063914106313386,1.3032013872357988,1.2997336119451701,1.2960629590017707,1.2918872781187163,1.2876132610394149,1.2830623839775865,1.2783041557119195,1.2732824881351248,1.268026719746211,1.2625414828609502,1.2568189801691354,1.2508904114339228,1.244782372604038,1.2384357946981488,1.2319201430327404,1.2253021770562427,1.2184524985836087,1.2113484356873834,1.204295018208971,1.1971070381943343,1.1898017332916522,1.1823479843821423,1.1748247648471213,1.1672426684229646,1.1596866444541634,1.151971524656516,1.1441938799715654,1.136431007315088,1.128584395700649,1.1208353139694374,1.1131661460804374,1.1052792549353356,1.097467102004233,1.0896702976308341,1.0819407922642907
5569.918043076929,1.2050101422977613,1.3180534480344008,1.3162400803901093,1.3143896693080084,1.3120583498546665,1.3093770655351054,1.3064069549739263,1.3032177088028736,1.2997566356453152,1.2960996464514793,1.29193427809016,1.2876516785084877,1.283095212052507,1.2783335556291526,1.2733112812603633,1.2680563271302077,1.2625735468363126,1.2568549669740245,1.250930221700102,1.244822969742238,1.2384862198057442,1.2319800056098984,1.2253711732718418,1.2185339781085605,1.2114487243558376,1.2044191893660856,1.197247648808195,1.1899576189386758,1.1825225718012535,1.1750204494235774,1.1674583482281657,1.15992293320564,1.152228865045011,1.144474642032929,1.1367350716536837,1.128912160921074,1.1211831536535741,1.1135418088440454,1.1056706183868374,1.0978848316893999,1.0901117388239816,1.0824054823659628
5648.367592979422,1.2050101422977613,1.3180604857911324,1.3162427920329205,1.3143663806288037,1.312061984484629,1.3093881429753396,1.3064207857280155,1.3032327549679767,1.2997784318343892,1.2961322055409235,1.2919795885552792,1.2876900022658424,1.283128591850441,1.2783637733801523,1.2733410851608027,1.2680870541741893,1.2626068514332343,1.2568923069978053,1.2509712725708315,1.2448647577385137,1.2385383199819797,1.2320419312404243,1.2254416094640728,1.2186172224643286,1.2115536767405426,1.2045474939394962,1.1973918459829245,1.1901167234801837,1.182700087794342,1.17521957478406,1.1676776750636604,1.1601630906537581,1.1524905053681995,1.1447602015958387,1.1370441988869384,1.1292462720292809,1.1215371328370063,1.1139215881205582,1.1060661969493812,1.0983076328845507,1.0905591571936224,1.0828769442972157
5726.817142881913,1.205010142297761,1.3180683523052366,1.31624648601144,1.3143413840253173,1.31206225580222,1.3093969116619295,1.3064329302485396,1.303246639381449,1.2997989859005927,1.2961608183864781,1.292023117820558,1.2877281222327104,1.2831624340901633,1.2783947517094967,1.2733718477580982,1.2681188612401546,1.262641367477832,1.2569309767418062,1.2510135488218288,1.2449077843831748,1.2385921270374671,1.2321059551850506,1.2255135241126534,1.218702283074487,1.2116634111957163,1.2046799233993672,1.197539605927774,1.1902790390126743,1.1828805661464414,1.1754221788570036,1.1679006716817621,1.1604071697073195,1.1527565144495648,1.1450506042434436,1.1373584496225928,1.12958675818759,1.121897409416595,1.1143054897997142,1.106466144088578,1.098735653950643,1.091012735027905,1.0833553663609516
5805.266692784406,1.2050101422977604,1.3180768516412427,1.3162510373162366,1.3143154804266213,1.3120594368649086,1.3094034373001362,1.3064433757369214,1.3032594142066833,1.2998181720678919,1.2961855920342198,1.2920644675860888,1.2877656481362538,1.2831964182468616,1.278426249503609,1.2734033608740565,1.2681515759590436,1.2626769506119018,1.256970853883476,1.2510569674832155,1.244952101101868,1.2386476578180474,1.2321721037518032,1.2255869632288985,1.2187892361896684,1.211778042570117,1.2048163250185182,1.197690762337858,1.1904444441306092,1.183063950371916,1.175628177688279,1.1681272539390393,1.1606551200780943,1.1530268668163939,1.1453457902545106,1.1376777786148589,1.129933521940746,1.1222640784262787,1.114693327925043,1.1068705956091227,1.0991690166831294,1.0914725999627395,1.083840908137689
5883.716242686897,1.2050101422977608,1.3180857820857685,1.3162563138624115,1.3142894597777863,1.3120538145037564,1.3094077911156612,1.3064521123477733,1.3032711185895587,1.2998358635293603,1.296206642359974,1.2921032429763328,1.2878021850135115,1.2832302161375806,1.2784580188403567,1.2734354099287413,1.2681850202075236,1.2627134507454412,1.2570118111281436,1.251101444581163,1.2449977564569652,1.2387049230024447,1.2322403954038665,1.2256619713532884,1.2188781612471946,1.2118976724398858,1.2049565314451458,1.1978451420704948,1.1906128111411933,1.1832501810576135,1.1758374725465461,1.1683573378617231,1.1609068850224522,1.153301527877873,1.1456456977590779,1.1380021317949018,1.1302864581985435,1.1226372168814336,1.1150849066439181,1.1072796814892871,1.0996078468373296,1.0919388662802345,1.08433372299765
5962.16579258939,1.2050101422977613,1.318094945747299,1.3162621823337648,1.3142640835984967,1.312045677617818,1.309410047035065,1.306459134143217,1.303281782421808,1.2998519406899094,1.2962240951371755,1.2921390701465323,1.287837354800029,1.2832635068249847,1.2784898167266814,1.2734677853490441,1.2682190187456288,1.2627507191882805,1.2570537222369191,1.251146898955588,1.245044797791365,1.238763926827021,1.232310842043345,1.225738587423151,1.2189691323868532,1.212022387282095,1.205100368364389,1.1980025683171447,1.1907840039272988,1.18343919637377,1.1760499583025976,1.1685908403572831,1.1611623986510737,1.1535804497007347,1.1459502615600978,1.1383314431490072,1.1306454539136996,1.1230168801257714,1.1154800221094834,1.1076935148446652,1.1000522579173269,1.092411626184408,1.0848339399336988
6040.615342491881,1.2050101422977613,1.3181043018251475,1.3162687220994405,1.3142407273938472,1.3120354499747702,1.3094104484549043,1.3064646538753144,1.3032918348785854,1.2998665606773956,1.2962383040855183,1.2921717135933393,1.2878710648681837,1.2832963385847365,1.2785218416591322,1.2735007628306598,1.268253911265753,1.262789156074091,1.257097025128115,1.251193806213573,1.2450938737406876,1.2388253072173099,1.2323841317762105,1.225817458416979,1.2190628892362272,1.2121533109786824,1.2052485339432517,1.1981636720605435,1.1909585794486601,1.1836317228932727,1.176266358012029,1.1688284455244153,1.1614223953363414,1.153864430017851,1.1462602624126632,1.1386665012660577,1.1310113085424127,1.123404157537914,1.1158791217473638,1.108112883404111,1.1005031671718317,1.0928918074995453,1.0853425418374092
6119.064892394374,1.205010142297761,1.318113670474415,1.3162757240188312,1.3142193075298652,1.3120233181160816,1.3094090255688247,1.3064686215096826,1.303301046117245,1.2998795848701599,1.2962494279903554,1.292201129169279,1.287903097032366,1.2833284292435039,1.2785537801823301,1.2735340229003302,1.2682893748285298,1.2628284201519444,1.2571413861245708,1.2512418780379253,1.245144724986263,1.2388887460792701,1.2324599190147627,1.2258983183100016,1.2191591421650332,1.2122898472633912,1.2054004268428025,1.1983279285834285,1.191136148618622,1.1838273571964502,1.1764861873210146,1.1690697638594771,1.1616864528323927,1.1541530239392273,1.1465752642930913,1.1390068829473725,1.1313835217459822,1.123798531107388,1.1162818656033526,1.1085376785290955,1.1009604072295702,1.0933791173891156,1.085859343532832
6197.514442296864,1.2050101422977608,1.318122877685602,1.3162830063652031,1.3141999351048042,1.3120095825211804,1.3094058960341535,1.3064710640071073,1.3033092956920598,1.2998909324566794,1.2962576726772692,1.2922272664786467,1.2879332354336404,1.2833595130930107,1.2785853573398047,1.2735672975603087,1.2683251478687185,1.2628682542412062,1.257186563004638,1.2512909371349565,1.2451972361701498,1.2389540720287655,1.2325380141759237,1.2259810737259622,1.2192577795106279,1.2124315106046555,1.2055555498509072,1.198494938676618,1.1913164233553288,1.1840258754769304,1.1767091482863448,1.1693145609087945,1.16195433122202,1.1544459827127382,1.1468950138121201,1.1393523608047909,1.1317617755691163,1.124199727601069,1.1166881647058218,1.1089680292217377,1.1014240278541008,1.0938735331278664,1.0863843610149875
6275.963992199358,1.205010142297761,1.3181317377368353,1.3162903956967795,1.314182897934518,1.3119946535548055,1.3094012476848453,1.3064720645591044,1.3033165012638785,1.2999005585502537,1.2962633115183977,1.2922500604527054,1.2879612512541596,1.2833893249491193,1.2786163169500004,1.2736003491879089,1.2683610108549275,1.2629084551878842,1.2572323758555641,1.2513408863305628,1.2452514048389265,1.2390212200300137,1.2326183415015306,1.2260657587966162,1.2193588156447555,1.2125779016899332,1.2057134598389454,1.1986643693349257,1.1914991917082987,1.1842271685911443,1.1769350573171014,1.1695627042845465,1.1622259084202748,1.1547431842913929,1.1472193697310085,1.1397028306177863,1.1321458591177496,1.1246076189312944,1.1170980423507615,1.1094042392895054,1.1018942355925818,1.0943752035069179,1.0869177497196076
6354.413542101849,1.2050101422977608,1.3181400722647854,1.3162977251249566,1.3141684562534213,1.3119789355616158,1.3093952679912813,1.3064717082270412,1.3033225614105042,1.2999084205557037,1.2962666129710971,1.2922694621399546,1.287986929197173,1.2834176140858395,1.2786464135331794,1.2736329498954393,1.2683967533777554,1.2629488287307704,1.2572786535183482,1.2513916356687202,1.2453072344796325,1.239090133717349,1.2327008341204153,1.2261524153106855,1.2194622673556563,1.2127286194142588,1.2058737197045133,1.1988358965540438,1.1916842502585032,1.1844311328272252,1.1771637408808577,1.1698140638642702,1.1625010725691283,1.1550445167637664,1.1475481914404926,1.140058193421048,1.1325355641720332,1.12502207414946,1.1175115187363416,1.1098466088325545,1.1023712252406042,1.094884274406783,1.0874596505950618
6432.863092004341,1.205010142297761,1.3181477108087614,1.316304835724318,1.3141568458362234,1.311962835625531,1.3093881518537185,1.3064700889579821,1.3033273630208146,1.2999144861560743,1.2962678514906505,1.2922854427068324,1.2880100749271215,1.2834441506587462,1.2786754204005615,1.2736648870349208,1.2684321802179894,1.2629891964925712,1.2573252404799462,1.2514431093929756,1.2453647437510635,1.23916077396232,1.23278544284035,1.2262411024673232,1.2195681667393021,1.2128832634002638,1.2060359058897845,1.199009214204641,1.19187141093466,1.1846376820495732,1.1773950453190165,1.1700685275943878,1.1627797360228656,1.15534989076731,1.1478813547785598,1.1404183651910866,1.1329306988305228,1.1254429721222456,1.1179286312109256,1.1102954481075487,1.1028551957529478,1.095400906117879,1.0880102069812647
6511.312641906833,1.2050101422977613,1.3181545751254016,1.3163116585540682,1.3141481703779663,1.3119465934954904,1.3093800214015938,1.306467278384912,1.303330808626596,1.2999187607231792,1.2962672093142171,1.2922980373051374,1.288030626985614,1.2834688590118635,1.2787032640360931,1.2736960892137985,1.2684672320930392,1.2630295107148055,1.257372102207752,1.2514953152060326,1.2454239984054982,1.2392331696876329,1.232872197499311,1.22633189764159,1.2196765748611436,1.2130417044287198,1.206199846511011,1.1991842157224015,1.1920606169149923,1.1848468308183437,1.1776289508041184,1.170326096618966,1.1630619174578878,1.1556593269936564,1.1482188561676003,1.140783361796622,1.1333312280812449,1.12587030873371,1.1183493880859112,1.110750967982658,1.1033462949489405,1.0959252484949937,1.0885695462872833
6589.762191809325,1.2050101422977604,1.3181606658007228,1.3163181764936207,1.3141422687026438,1.3119303260827193,1.3093709712614803,1.30646335258917,1.3033328154291035,1.2999212969631457,1.2962648101212142,1.2923074059919286,1.288048658844287,1.283491778810331,1.2787299601895994,1.2737265597708896,1.2685019145959806,1.2630697777881454,1.2574192457045519,1.2515482854028412,1.2454850355015858,1.2393073379274957,1.2329611094296071,1.2264248668524673,1.2197875345451887,1.2132037303228933,1.2063654389343936,1.1993608802882942,1.1922518789119165,1.185058647118693,1.1778655231264659,1.1705868529563206,1.163347720907196,1.1559729323182801,1.148560784087817,1.1411532840214005,1.1337372238207988,1.126304140416584,1.1187740557216561,1.1112134379463419,1.1038447367346982,1.0964575408685135,1.0891378536313454
6668.211741711816,1.2050101422977604,1.318165931116306,1.3163243045521456,1.3141389551702702,1.3119143408833291,1.3093612316040877,1.3064584743825016,1.3033333481052523,1.2999221840971575,1.2962609043078421,1.29231377992937,1.288064212666689,1.283512871798075,1.2787554268904908,1.2737562031051193,1.2685361399406627,1.2631099155342564,1.257466593862326,1.2516020132725938,1.2455478679274616,1.2393832604300117,1.2330521266179255,1.2265201226999722,1.2199011201631496,1.2133686622534372,1.206532323839243,1.1995390303700735,1.1924451265191558,1.1852731640925993,1.1781047777557674,1.1708508463699225,1.1636372315317898,1.1562907847529913,1.1489071804514133,1.1415281988470385,1.1341486546347128,1.1267444327657474,1.1192032576831576,1.1116833499028125,1.1043508772142838,1.0969981341452462,1.089715365884468
6746.6612916143085,1.2050101422977604,1.3181703201302253,1.316329956728195,1.3141380292402618,1.3118989442259041,1.309351034883396,1.3064528072713613,1.3033323782190676,1.2999215135456224,1.296255739334253,1.2923173951322888,1.288077333540265,1.2835320987481766,1.278779579719473,1.2737849205325302,1.2685698171802466,1.2631498384417563,1.2575140657839288,1.2516564899316174,1.245612501758568,1.2394609172175326,1.2331451901350383,1.2266177759988146,1.2200174133328696,1.213535780921922,1.2067001340276173,1.199718483449484,1.192640287041807,1.1854904096148944,1.178346726611558,1.1711181222665188,1.163930529441354,1.1566129565045276,1.1492580872099285,1.1419081672128057,1.1345654835464414,1.1271911422723544,1.119637651134305,1.1121611958003377,1.104865075580646,1.0975473684226107,1.0903023111138488
6825.1108415168,1.2050101422977613,1.3181737862053606,1.316335050157488,1.314139278659285,1.3118844318695535,1.3093406095263835,1.306446512055332,1.303329885206371,1.299919379697261,1.296249557426779,1.2923184889673476,1.2880880743116867,1.2835494226903683,1.2788023395890689,1.273812618024696,1.268602858916169,1.2631894639290921,1.2575615828096556,1.2517117087922802,1.2456789391907679,1.2395402853093274,1.2332402359327068,1.2267179331453848,1.220136494724873,1.2137043552955717,1.2068685044903569,1.1998990584330984,1.19283728893159,1.1857104085956267,1.1785913761275932,1.1713887214437428,1.1642276863864305,1.15693951142846,1.1496135448041,1.1422932398606729,1.1349876707422972,1.1276442193343306,1.1200779004130086,1.112647451409789,1.1053876784427874,1.098105564666245,1.0908988893732268
6903.5603914192925,1.2050101422977613,1.3181763531900175,1.3163396163216883,1.3141427773875116,1.3118714475026392,1.3093304608862546,1.3064400207646465,1.3033259965645023,1.299916127072031,1.2962429661983959,1.2923175842501322,1.2880967401590429,1.2835650872045359,1.2788239485556794,1.2738395576998136,1.2686355514396015,1.2632291229217085,1.2576095011565849,1.251768145671254,1.2457477360452405,1.2396218795745693,1.2333377445986102,1.2268212547448099,1.2202590233433304,1.21387423201316,1.2070375326639133,1.2000810663533548,1.1930365062932466,1.185933796396325,1.1788393543406128,1.171663292540298,1.1645293768490528,1.1572711474920532,1.149974248748706,1.142684125764507,1.1354158250098265,1.1281043025066353,1.120525163395905,1.1131433409836267,1.105919742107777,1.098673831658869,1.091506081671075
6982.009941321784,1.2050101422977604,1.3181780355724724,1.3163436222027984,1.3141481590154167,1.3118599316693758,1.309320588167881,1.3064333191658564,1.3033206936208803,1.2999117576038934,1.2962359318653698,1.2923147929127066,1.2881033914887279,1.283579074281268,1.2788443433904004,1.273865655840781,1.2686678043647464,1.2632687017728097,1.2576576998494866,1.2518257018119854,1.2458187237730647,1.2397055489500393,1.2334375318304036,1.2269276527644446,1.2203848911372546,1.2140447666660288,1.2072069515882276,1.2002643346850068,1.1932378764359446,1.1861604388825893,1.1790905301640209,1.1719417329593924,1.1648355216684623,1.1576077651713355,1.1503400862165596,1.143080737209863,1.1358498337015845,1.1285712502833365,1.120979915234871,1.1136489751505125,1.1064613422016232,1.0992522386635932,1.0921238209341881
7060.4594912242765,1.205010142297761,1.318178851722389,1.3163470125361065,1.3141549661126102,1.3118497802591995,1.3093109885929397,1.3064263927771365,1.303314010454736,1.2999062830984074,1.2962284038214438,1.2923102451139343,1.288108088959999,1.2835913394494898,1.278863406883994,1.2738907636836412,1.2686994459911984,1.2633080053902628,1.2577059699441824,1.251884182239763,1.2458916057604221,1.2397910290430332,1.2335392999585597,1.2270369538159465,1.2205138881511877,1.2142150921427344,1.2073764035409698,1.2004486333317603,1.1934412993032015,1.1863901463604312,1.1793447299305992,1.1722238772061466,1.1651459669205455,1.1579491780104154,1.1507108668383745,1.1434829103692203,1.136289499558605,1.129044812354111,1.1214427865913423,1.114164428200174,1.1070125118490015,1.0998407680741036,1.0927519575083506
7138.909041126769,1.2050101422977604,1.3181788433358101,1.3163497577014256,1.3141628075201637,1.3118410428307115,1.3093017952269712,1.3064193532666806,1.3033060955954583,1.2998998300338043,1.2962204973314155,1.2923042150948854,1.2881109961721404,1.2836019337080857,1.2788811165505858,1.2739148331620032,1.2687304092478762,1.2633469572396352,1.2577542271738142,1.251943537020779,1.245966249120396,1.2398782155916115,1.23364291173519,1.2271491796935818,1.2206459891061594,1.2143844004397193,1.2075456294411744,1.200633876683511,1.193646829866357,1.1866229412711444,1.1796019957144035,1.172509768071037,1.1654607647282478,1.1582954109865724,1.151086613047394,1.1438906986464528,1.136734819547261,1.1295249388027937,1.1219147250506565,1.1146900782288662,1.107573550332652,1.1004396741718128,1.0933906029753757
7217.35859102926,1.205010142297761,1.3181780555014764,1.3163518319402276,1.3141713006311089,1.311833759979956,1.309293136549046,1.3064123098049327,1.303297129220263,1.299892523738859,1.296212322294858,1.2922969758905474,1.288112279811153,1.2836109144630086,1.278897456366653,1.27393782295865,1.2687606336154866,1.2633854875897217,1.257802394061787,1.2520037198691185,1.2460425253561944,1.2399670145326063,1.2337482401375521,1.227264359985928,1.2207811653146605,1.214551906594863,1.2077143847638105,1.2008199879726975,1.1938545353263534,1.1868588510268716,1.179862376307891,1.1727994556780064,1.1657799722877393,1.1586464940402537,1.1514673455232611,1.1443041591238494,1.1371857926517397,1.1300115853668493,1.12239667150082,1.1152262907181967,1.1081447426552147,1.1010491959191504,1.094039865215436
7295.808140931753,1.2050101422977613,1.3181765396387486,1.316353216147841,1.3141800692270198,1.311827964834845,1.3092851398243581,1.306405372799169,1.3032873207346172,1.2998844906564528,1.2962039905215885,1.2922888071939782,1.288112115936872,1.2836183545331594,1.278912423020527,1.2739597031548788,1.2687900711865523,1.2634235397938582,1.257850405713805,1.2520646915106468,1.2461203159558558,1.240057344674593,1.2338551763315275,1.2273825365953683,1.220919397939587,1.2147168500431929,1.2078824495466942,1.201006912934545,1.1940644981763013,1.187097921406865,1.1801259355716953,1.1730930116760807,1.1661036649346446,1.1590024747421575,1.1518530974917782,1.1447233698707675,1.1376424334310156,1.1305047263938328,1.1228895818105964,1.1157734357109461,1.108726375540448,1.1016695682381668,1.0946998736404958
7374.257690834246,1.2050101422977613,1.318174335979967,1.31635391393832,1.314188906616915,1.3118236798917065,1.3092778863757373,1.306398614842117,1.3032768472790233,1.2998758079978414,1.2961955660615714,1.2922798817204748,1.2881106210869193,1.2836243218439616,1.2789260403494636,1.2739804826089327,1.2688187249590108,1.263461115251401,1.2578982591422954,1.2521264681067599,1.2461995987704784,1.2401492082925574,1.2339637063924835,1.2275037802777786,1.2210607145828647,1.2148787976049942,1.2080497123064928,1.2011946426598448,1.1942767983679285,1.1873402144251024,1.1803927364128664,1.1733905154894002,1.16643192112814,1.1593634173424765,1.1522439138390173,1.145148418559655,1.1381047888563678,1.1310043971273431,1.123394074564803,1.1163317630357967,1.109318631792378,1.1023009372985104,1.0953707613594297
7452.707240736737,1.205010142297761,1.318171499465415,1.316353963374793,1.3141977309601771,1.311820833491697,1.309271376166221,1.3063920526761412,1.3032658799378842,1.2998665236481572,1.2961870560564361,1.292270290307587,1.2881078974678772,1.2836289100473255,1.2789383776148586,1.2740002214794641,1.2688466482450678,1.2634982636966692,1.2579459959850285,1.2521890722797397,1.24628036076917,1.2402426256958576,1.2340738502389599,1.2276281223098329,1.2212051309168854,1.21503768195146,1.2082162634374785,1.2013832942269447,1.1944915812876205,1.1875858347340296,1.1806629138690876,1.1736921038641974,1.166764866642045,1.1597294555652458,1.152639940982553,1.1455794679604183,1.1385730196937802,1.1315107509198057,1.1239105520466854,1.1169014470408056,1.1099216880895408,1.1029434524993635,1.096052737578179
7531.15679063923,1.2050101422977608,1.3181681375966317,1.3163534156596295,1.3142063220992026,1.311819310096852,1.3092656490813857,1.3063857592105161,1.303254684073215,1.2998567917976056,1.2961785425576486,1.2922602796484886,1.2881041792388181,1.2836323024334946,1.2789495513007638,1.2740190078466045,1.2688739073616282,1.2635350380485053,1.2579936506010847,1.2522524890495164,1.2463624908233981,1.2403375437193276,1.2341855630128613,1.2277555718284017,1.2213526341995735,1.2151933047468175,1.2083822754302218,1.201573103070316,1.1947091153878944,1.187834960289377,1.1809367309342325,1.1739980091371167,1.1671027066056898,1.1601007876806186,1.153041418283432,1.1460167529752527,1.1390473402823307,1.132023938628404,1.1244397686457315,1.1174827624709989,1.110535835684704,1.1035973338381642,1.096746009837699
7609.606340541722,1.205010142297761,1.318164358733437,1.3163523214188004,1.3142144601018313,1.3118189849658328,1.309260739313813,1.3063798040959647,1.3032435220821577,1.2998467666935338,1.2961701053579608,1.2922500936501367,1.288099699637766,1.2836346818450235,1.2789596764718456,1.2740369283656696,1.2689005668335798,1.2635714890050618,1.258041254688737,1.2523166977389975,1.2464458690181985,1.2404338927865135,1.234298791256947,1.2278861297164403,1.2215032085904445,1.2153454762635985,1.208547930640641,1.201764312465794,1.194929667905855,1.1880877635028704,1.181214454096938,1.174308460276858,1.1674456426985564,1.1604776071618679,1.1534485859468075,1.1464604995671628,1.1395279616099623,1.1325440992137668,1.124982466658687,1.118075963596279,1.111161355282165,1.104262788675174,1.0974507604151422
7688.055890444214,1.2050101422977613,1.3181602717077643,1.3163507324223305,1.3142219321210318,1.3118197259933388,1.309256674446505,1.3063742530030857,1.303232653898711,1.2998366029828774,1.296161821370698,1.2922399705164886,1.2880946902038284,1.283636230059202,1.2789688701599535,1.2740540717739508,1.268926693460145,1.2636076695692022,1.2580888427163124,1.2523816787711297,1.2465303745679968,1.2405315985859966,1.2344134782964657,1.2280197908078327,1.2216568379434425,1.21549403002884,1.2087134233559447,1.2019571736101822,1.1951535103300335,1.1883444150374318,1.1814963515569978,1.1746236806452184,1.1677938724006356,1.1608601041210338,1.1538616868168485,1.1469109261240187,1.1400150956038084,1.1330713651537367,1.1255393626386085,1.1186812808341609,1.1117985190887032,1.1049400061902548,1.0981671583237194
