% Model,EMSI_model_V1_C_rate_1_T_ref_298_Permeability_1.5E-15_r_pos_7.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 11 2026, 06:43"
% Dimension,1
% Nodes,397
% Expressions,42
% Description,Line graph
% Arc length (µm),genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot
0,1000.0000000000016,975.3034850686704,953.3983242726856,931.8798776681361,910.3980604622857,889.1273109621278,868.0901874982865,847.4202257120301,827.0062907612565,806.8401234216925,786.9344114051028,767.2773492634891,747.8448538066663,728.5863973354448,709.6017028669986,691.1738291648971,672.7231038674263,655.0444360282024,636.8525273062933,618.8947378215431,601.386466845747,584.1844695986802,567.2661070712392,550.7120864048371,534.5321488335285,518.7627499482504,503.35658935470434,488.3160798599072,473.6685699661855,459.4985884740434,445.69673760130297,432.3530463646914,419.3515323866148,406.73914713420146,394.45789494085057,382.63752966009434,371.21836295497747,360.14013427690014,349.34744348059803,338.9259243048821,328.7934488705958,319.63456102006967
78.44954990249195,1000.0000000000015,975.3336742993362,953.4242877427182,931.8849962648641,910.4130673266801,889.1484827549474,868.1149851507155,847.4450622557569,827.0282565446679,806.8610796107333,786.9526758036956,767.2918743899041,747.859537611395,728.6009490820247,709.6285159787386,691.1361756553349,672.6588984172816,654.9754525472978,636.7639758021313,618.8174289769519,601.3145444993655,584.1270229284908,567.222515762435,550.6839113841603,534.5193435917048,518.754133721296,503.35239760006556,488.3113157209897,473.6610386827406,459.515092169956,445.69894500291645,432.3445565300167,419.33716111770275,406.7225142809037,394.44179176595173,382.62859696734813,371.21461292686917,360.1679180648428,349.4551712654116,339.1053125289517,329.1142962144609,319.8673354416641
156.8990998049839,1000.0000000000019,975.359926068329,953.4469969866886,931.8879273220925,910.4255024600205,889.1674834549721,868.1374927581574,847.4676328079455,827.0483310618115,806.8804200896409,786.9695501375762,767.3054112012072,747.8734488783965,728.614746233453,709.6527402792553,691.0991410035772,672.5972687840082,654.9008014390287,636.6749953652564,618.740959729829,601.2449338812178,584.0716144751985,567.1815513274508,550.6581001367733,534.5085517215313,518.7476050681241,503.3503758687362,488.3093173883973,473.65858934275957,459.53300880523744,445.70356019622716,432.3390197429058,419.326284405978,406.70977878316853,394.4294572439797,382.6223268832183,371.21227213007853,360.19135194457357,349.544090785703,339.25389386293324,329.3809110473184,320.0626217050089
235.34864970747586,1000.0000000000015,975.3821942480486,953.4664053583592,931.8886325189708,910.4353274086538,889.1842806302514,868.1576734649555,847.4878989537834,827.0664817716072,806.8981089358305,786.9849916187725,767.3179226421432,747.8865449245699,728.6277449691326,709.6743297955913,691.0627057046705,672.5381943230924,654.8204396030777,636.5855522238098,618.6653023085888,601.1776123823593,584.018215021852,567.143175749087,550.6346217386089,534.4997355691565,518.7431235660486,503.3504841675931,488.3100528239059,473.66118104510076,459.5522893628862,445.710536987947,432.3363917848505,419.3188629870764,406.70090006412556,394.42085409807186,382.6186881463172,371.2113182195029,360.21040463143777,349.61417537122463,339.37164292083787,329.5932387725879,320.22056165579994
313.7981996099678,1000.0000000000016,975.4004327109,953.4824662114943,931.8870735346464,910.4425037189227,889.1988418488322,868.1754904154513,847.5058222784569,827.0826761329753,806.914110226716,786.9989574593104,767.3293716574541,747.8987830668128,728.63990146847,709.6932385547897,691.0268502536604,672.4816543900221,654.7343239391278,636.4956126059345,618.5904289416462,601.1125573938475,583.9667953515,567.1073510101448,550.6134452655978,534.4928574807304,518.7406487923822,503.3526825035114,488.3134899892929,473.6687728886232,459.57288482590087,445.7198291847868,432.33662843734237,419.3148575966341,406.69583754690245,394.41594505136646,382.6176494952591,371.21172885004097,360.2250448407792,349.6653983517291,339.4585343166781,329.7512247936891,320.34129713973465
392.2477495124598,1000.0000000000015,975.4145953292841,953.4951328998565,931.8832120482678,910.4469929371736,889.2111346787635,868.1909067539898,847.5213643671538,827.0968816048364,806.9283880397111,787.0114048712179,767.3397211918852,747.9101206220265,728.6511719108706,709.7094205838933,690.9915551455922,672.4276283402847,654.6424113468619,636.4051427397723,618.5163118574168,601.0497463067375,583.9173262471904,567.0740390934249,550.5945397936727,534.4878798024007,518.7401403244388,503.3569308833691,488.31959684633557,473.6813239721861,459.59474617727926,445.7313905934596,432.339685481873,419.31422897028875,406.6945506546285,394.414692827,382.6191796686574,371.2134816765899,360.2352412879437,349.69773305696935,339.5145426644654,329.8548145140426,320.4249700025092
470.6972994149517,1000.0000000000018,975.4246359756036,953.5043587772084,931.8770097389837,910.44875660975,889.2211266880948,868.2038856249127,847.5344868050619,827.1090656461122,806.9409064522303,787.0222910665211,767.3489341901793,747.9205149071081,728.6615124757394,709.7228299099445,690.9568008755122,672.3760955293671,654.5446587259632,636.3141088534654,618.4429232843149,600.9891565120854,583.8697784919706,567.0432019817271,550.577874398767,534.4847648803169,518.7415577395311,503.3631893140412,488.3283413568097,473.69879339464796,459.61782440001855,445.7451750206761,432.34551869993425,419.3169378436768,406.69699881043255,394.417060148112,382.6232474051256,371.2165543540482,360.24096268827617,349.71115281669785,339.53964257821275,329.90395333706766,320.47172208982
549.1468493174436,1000.0000000000015,975.4306306218608,953.5102023800703,931.868610744812,910.4480196611512,889.229131179522,868.214738855096,847.5454524883586,827.1196013848643,806.9519834171822,787.0318194459905,767.3572897899826,747.9301331435199,728.6710746115642,709.7334096377119,690.9224819262877,672.3271182829953,654.4405854796088,636.2222897682439,618.3701827746389,600.93081919024,583.8241046607287,567.0147876587616,550.5634584168479,534.4835842943355,518.7449163562044,503.37146875014236,488.33990000207405,473.7214004727248,459.64218252688073,445.76123102299573,432.35409818311643,419.3229628319757,406.70313828506477,394.4229289470715,382.62959091737974,371.2205500507481,360.2408789784162,349.70260694793365,339.5295138730689,329.8915163600822,320.48006387350836
627.5963992199356,1000.0000000000016,975.432163199099,953.512326792645,931.8579617534866,910.4446235704938,889.2354269425961,868.2234616660609,847.554146532224,827.1286768579804,806.9615870159524,787.039609044426,767.3646053666023,747.9384742486657,728.6793383535755,709.740404470417,690.8882476840628,672.2808349795853,654.3282790976496,636.1286981449566,618.2973908719168,600.8743437364701,583.7797527803822,566.9882282221284,550.5508666439182,534.4837280747338,518.7498042099561,503.38140269171765,488.3541819113028,473.7491418843256,459.6673071149714,445.7792296354387,432.3650271767624,419.33186882325833,406.7126073262978,394.4316127745517,382.6376066922002,371.22506541578247,360.23466067785324,349.6721020746057,339.4842609549283,329.81839561628067,320.44945289325165
706.0459491224277,1000.0000000000018,975.4326570653972,953.514131939747,931.8486499163009,910.4416146378389,889.243001197624,868.2326146144195,847.5631022841975,827.1386477370501,806.9718875059523,787.0478047552368,767.3729688582932,747.9474895282947,728.688276065775,709.7464800400462,690.8587465720731,672.24150895964,654.2121238854728,636.0374257545087,618.228281730443,600.8230906584628,583.7400548910889,566.9664997715373,550.5427640005755,534.4871915720299,518.758407704989,503.39516545405974,488.3730328263016,473.7830677405059,459.69407068222625,445.8003679078432,432.3801004820387,419.3457030805932,406.72748922337473,394.4456951741271,382.65071710342045,371.23501361571397,360.2320761229166,349.6400156301547,339.43204233357244,329.72805431996215,320.39936481866823
784.4954990249196,1000.0000000000016,975.4356977956681,953.5188524613047,931.8437658530697,910.4417708540709,889.2538884663749,868.244291439747,847.5744192573306,827.1511885274729,806.98464302464,787.0585954780208,767.3843337979197,747.9593612638589,728.700020172,709.7547329448415,690.8384821052637,672.2129090791273,654.1003888166782,635.9545481040643,618.1682097059552,600.7814188254879,583.7097665032263,566.9536247490005,550.5426290669528,534.4969651438831,518.7734878928236,503.4154729361089,488.39867911007184,473.8242304274348,459.7241979629573,445.8264076306606,432.40149131354303,419.3672578498548,406.7505585359569,394.46869552767765,382.67306334772974,371.25531966789595,360.2413251697479,349.6226321522636,339.39607248695654,329.6541626537133,320.3576659110823
862.9450489274116,1000.0000000000011,975.440003227037,953.5251206133682,931.8418355027779,910.443867411467,889.2666287232255,868.2572924486213,847.5870687661358,827.1651534673116,806.9986902201751,787.0709224936679,767.3974866331923,747.9729344052121,728.7134949456386,709.7646664737505,690.8263233109031,672.1937045833107,653.9956414446302,635.8807133490072,618.1173280004685,600.748904826831,583.6885039289805,566.9489360032442,550.5497438023705,534.5124669449058,518.7945307570967,503.4417919746729,488.43050247975384,473.87125977271666,459.7577169944699,445.8573433254304,432.42929541494345,419.39661143256393,406.78196768136695,394.50093347249185,382.7053440800239,371.286930092938,360.26435906319114,349.6242500062959,339.38281988104006,329.6070968103486,320.3360950800064
941.3945988299034,1000.0000000000016,975.4444872255551,953.5318327191807,931.8417328771436,910.4468891929486,889.2801443981315,868.2706523419781,847.6001196743956,827.1796104634877,807.0131225993676,787.083928991627,767.4115442197975,747.9873640480251,728.7278724836907,709.7755835836729,690.8213548631986,672.1829299692349,653.8978973132674,635.8154685350165,618.0750555762216,600.7248218537225,583.675563584508,566.9516646713626,550.5633335297407,534.5330356519547,518.8208280403431,503.4734110420583,488.4677622667942,473.9232495659682,459.7940860930613,445.89260578994083,432.46294884711824,419.4331667005972,406.8211340545435,394.54188015191977,382.7470782433431,371.3293694964404,360.30085234635516,349.64470693230817,339.3923349920142,329.58745000812695,320.3350466864461
1019.8441487323953,1000.0000000000018,975.448924817003,953.5387386289691,931.843194572486,910.450623942974,889.2941647383747,868.2841636188243,847.6133520123708,827.1943396005856,807.0277237779296,787.097422409661,767.4263010934455,748.0024638256152,728.7429647980115,709.7873805683761,690.8233623239541,672.180363650209,653.8074945025054,635.7588859604031,618.0413796239297,600.7090373794564,583.6708316467198,566.9616427380986,550.5832224946316,534.5585704597908,518.8522121273533,503.51016385982916,488.5102756262096,473.97989633133875,459.83319075811045,445.9321062095217,432.5023544786128,419.4767914346994,406.867971299073,394.5914925620888,382.7982793933507,371.38268581243847,360.3510545349112,349.6845456464282,339.4254860014475,329.59682931862795,320.35534321319693
