% Model,EMSI_model_V1_modval_dch_C_rate_0.2.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 12 2026, 19:18"
% Dimension,1
% Nodes,122
% Expressions,1
% Description,Global
% timeint(0;t;liion.cdc1.Icell; 'nointerp')*4 (Ah),Cell potential
0,4.249608239185202
-0.014133533758414144,4.150961439970784
-0.04239777485113418,4.124032781407768
-0.07066201594385425,4.104750667880183
-0.09892625703657432,4.090331411769847
-0.1271904981292944,4.079532913590879
-0.15545473922201442,4.071108836981461
-0.18371898031473446,4.064573204019646
-0.21198322140745451,4.059211824551137
-0.24024746250017456,4.054837327501885
-0.2685117035928946,4.051109683207357
-0.2967759446856147,4.047860866115564
-0.32504018577833466,4.044989305383689
-0.3533044268710548,4.042277230508579
-0.38156866796377487,4.039570996324954
-0.4098329090564949,4.036685113666161
-0.43809715014921496,4.033391344580886
-0.466361391241935,4.029253106812814
-0.49462563233465495,4.02416331280794
-0.522889873427375,4.018033097266802
-0.5511541145200951,4.011050020825295
-0.5794183556128151,4.003315554494428
-0.6076825967055353,3.9950274587425865
-0.6359468377982553,3.9863207519926727
-0.6642110788909754,3.9772283655469747
-0.6924753199836955,3.9679080991709155
-0.7207395610764156,3.958541661665295
-0.7490038021691356,3.949056121601851
-0.7772680432618558,3.9395674719836484
-0.8055322843545759,3.9302024622609077
-0.833796525447296,3.921113424103675
-0.8620607665400162,3.9122846156310644
-0.8903250076327363,3.903680588751718
-0.9185892487254563,3.895444618046009
-0.9468534898181764,3.8874460825553525
-0.9751177309108966,3.879671905835141
-1.0033819720036168,3.872102901906624
-1.0316462130963369,3.8646640192730124
-1.059910454189057,3.857339394927818
-1.088174695281777,3.8500053674209127
-1.116438936374497,3.8425739795850746
-1.144703177467217,3.8350327962752044
-1.172967418559937,3.827370541173665
-1.2012316596526573,3.819469897970814
-1.2294959007453774,3.811308997528968
-1.2577601418380975,3.8028785878818954
-1.2860243829308176,3.79423489602775
-1.3142886240235376,3.7852020475849733
-1.3425528651162577,3.775834723068173
-1.370817106208978,3.765964638922292
-1.399081347301698,3.7555235703717003
-1.4273455883944182,3.745033509509826
-1.4556098294871382,3.735264207648858
-1.4838740705798583,3.726113288994261
-1.5121383116725784,3.717320383785897
-1.5404025527652985,3.708772113717174
-1.5686667938580188,3.700327351917519
-1.5969310349507388,3.692045302893044
-1.625195276043459,3.683960083955684
-1.653459517136179,3.6760128369578244
-1.681723758228899,3.6682500119749806
-1.7099879993216192,3.660778356117646
-1.7382522404143395,3.6534920493617595
-1.7665164815070595,3.6464536108966894
-1.7947807225997796,3.639676353400472
-1.8230449636924997,3.633087635191064
-1.8513092047852198,3.6267361683928705
-1.8795734458779398,3.6205599175252687
-1.9078376869706601,3.6145948141778046
-1.9361019280633802,3.6088161215298165
-1.9643661691561003,3.603208523929248
-1.9926304102488204,3.5977077800180917
-2.0208946513415404,3.592306752277683
-2.0491588924342605,3.5869681160176214
-2.0774231335269806,3.581622397134887
-2.1056873746197007,3.57631239195167
-2.1339516157124208,3.5709765474774806
-2.162215856805141,3.5655057196972644
-2.1904800978978614,3.5599080690598135
-2.2187443389905814,3.5541409199613803
-2.2470085800833015,3.54800417784226
-2.2752728211760216,3.5416292240735276
-2.303537062268741,3.534943727656184
-2.3318013033614613,3.527895345672349
-2.3600655444541814,3.5205183953312154
-2.388329785546902,3.512826819357285
-2.416594026639622,3.504824351111672
-2.444858267732342,3.496247259767575
-2.473122508825062,3.4868883933504096
-2.501386749917782,3.4767726400696555
-2.5296509910105023,3.466622918487141
-2.5579152321032224,3.4561293204735524
-2.5861794731959424,3.444543055099565
-2.6144437142886625,3.4336418454221693
-2.6427079553813826,3.4256910976291004
-2.6709721964741027,3.419465180311907
-2.6992364375668227,3.4134052719956443
-2.7275006786595433,3.4069255175456963
-2.7557649197522633,3.399980310174848
-2.7840291608449834,3.3919304827733434
-2.8122934019377035,3.3824219253463808
-2.8405576430304236,3.371306135524699
-2.8688218841231437,3.357593895556824
-2.8970861252158637,3.3440129449372256
-2.925350366308584,3.328967074568594
-2.953614607401304,3.3124463868651164
-2.981878848494024,3.29447000748721
-3.010143089586744,3.274861223886572
-3.038407330679464,3.2531424448057185
-3.066671571772184,3.2294091372637177
-3.0949358128649047,3.2046232169826525
-3.123200053957625,3.180528492777968
-3.151464295050345,3.1553918383965636
-3.179728536143065,3.127228284704704
-3.207992777235785,3.0936680534149352
-3.236257018328505,3.0501484760864517
-3.264521259421225,2.9918334748671964
-3.2927855005139453,2.9385161691620434
-3.3210497416066653,2.8510361720375363
-3.3493139826993854,2.6901360361268667
-3.374106507163645,2.4994446863514423
-3.3741065071636456,2.4994517987800577
