% Model,EMSI_model_V1_modval_noflow_C_rate_0.2.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 12 2026, 18:56"
% Dimension,1
% Nodes,119
% Expressions,1
% Description,Global
% timeint(0;t;liion.cdc1.Icell; 'nointerp')*4 (Ah),Value
0,25.0000000100095
0.01413353375840614,25.116083102471862
0.04239777485112621,25.155751556583482
0.07066201594384629,25.167317454356464
0.09892625703656635,25.17015215344253
0.12719049812928643,25.169280777833194
0.15545473922200648,25.167277762779293
0.18371898031472653,25.165335739975433
0.21198322140744658,25.1636415746421
0.24024746250016663,25.162797225487793
0.26851170359288673,25.16251795812559
0.2967759446856068,25.162308025167818
0.32504018577832683,25.16113808106303
0.3533044268710469,25.159461455428584
0.3815686679637669,25.157559220782616
0.409832909056487,25.155357860477523
0.438097150149207,25.153111934298238
0.4663613912419271,25.151469792239368
0.49462563233464707,25.15093431946309
0.5228898734273671,25.15126735649318
0.5511541145200872,25.151477281968596
0.5794183556128073,25.15036756384427
0.6076825967055273,25.147931848290227
0.6359468377982473,25.14526700315332
0.6642110788909674,25.14328954687437
0.6924753199836875,25.142130803990085
0.7207395610764076,25.14097047728916
0.7490038021691278,25.139592311279273
0.7772680432618478,25.139139585727946
0.8055322843545678,25.140573668157174
0.8337965254472879,25.142883635751673
0.8620607665400081,25.144366528069042
0.8903250076327281,25.145143679023704
0.9185892487254482,25.146400911907506
0.9468534898181684,25.148220381132205
0.9751177309108885,25.15015664580386
1.0033819720036086,25.15193172960835
1.0316462130963286,25.153657442128974
1.0599104541890487,25.157270001209497
1.088174695281769,25.16422304414641
1.116438936374489,25.17515106737875
1.1447031774672092,25.189357861107055
1.1729674185599293,25.20526446423594
1.2012316596526493,25.221792107727083
1.2294959007453694,25.238040565941617
1.2577601418380897,25.25371938004065
1.2860243829308098,25.2686442939152
1.3142886240235299,25.283180243874938
1.34255286511625,25.297937489857134
1.37081710620897,25.312524538884986
1.39908134730169,25.32681777334915
1.4273455883944104,25.340785667972455
1.4556098294871305,25.354310096358518
1.4838740705798505,25.367538414520197
1.5121383116725706,25.380487646956567
1.5404025527652907,25.392829239905495
1.5686667938580108,25.4036250828932
1.596931034950731,25.412456205657975
1.6251952760434512,25.419596866586858
1.6534595171361712,25.42542413636687
1.6817237582288913,25.42992163375601
1.7099879993216114,25.432663999873228
1.7382522404143315,25.43340606373647
1.7665164815070515,25.43153195329006
1.7947807225997718,25.427129246969457
1.823044963692492,25.418935557028874
1.851309204785212,25.40086944191478
1.879573445877932,25.36628928714589
1.9078376869706521,25.31872333308877
1.9361019280633722,25.27553012787223
1.9643661691560925,25.246240906085234
1.9926304102488126,25.228505689211033
2.0208946513415325,25.2185335132379
2.049158892434253,25.213658080108814
2.077423133526973,25.211439947622807
2.105687374619693,25.210716382925796
2.133951615712413,25.211028325034192
2.1622158568051333,25.212501873956228
2.1904800978978534,25.21504585035541
2.2187443389905734,25.218560008679333
2.2470085800832935,25.222738806518407
2.2752728211760136,25.22742059652819
2.3035370622687337,25.232330320433505
2.3318013033614537,25.237353814917185
2.360065544454174,25.242332882924245
2.388329785546894,25.247150607666867
2.4165940266396144,25.251531521176844
2.4448582677323345,25.255587257198158
2.4731225088250546,25.259181016571574
2.5013867499177747,25.262335094389698
2.5296509910104947,25.265159761358632
2.557915232103215,25.267807472145478
2.586179473195935,25.27061450713194
2.614443714288655,25.27359622514581
2.642707955381375,25.27660031779817
2.670972196474095,25.279254018089716
2.699236437566815,25.281140895163162
2.7275006786595353,25.282422449369676
2.755764919752256,25.283359286379834
2.784029160844976,25.284277833106387
2.812293401937696,25.28517589502252
2.840557643030416,25.285987555205224
2.868821884123136,25.286493769076515
2.897086125215856,25.286996518841704
2.9253503663085763,25.288377620948665
2.9536146074012963,25.291027121002287
2.9818788484940164,25.295109840718908
3.0101430895867365,25.300233429894718
3.0384073306794566,25.30620554813339
3.0666715717721766,25.3122903154445
3.0949358128648967,25.31845434687625
3.1232000539576172,25.324953161868223
3.1514642950503373,25.331517988400208
3.1797285361430574,25.33757264369035
3.2079927772357775,25.342448379665427
3.2362570183284975,25.345379831212654
3.2645212594212176,25.346445794282772
3.2894399713400397,25.34563878647998
3.289439971340041,25.345638785811957
