% Model,EMSI_model_V1_C_rate_0.5_T_ref_298_Permeability_1.9E-15_r_pos_7.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 10 2026, 23:56"
% Dimension,1
% Nodes,397
% Expressions,42
% Description,Line graph
% Arc length (µm),genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot
0,1000.000000000003,989.1815457167176,979.9990313877781,971.7666868228035,963.1412971698588,955.058729948548,946.9533387502113,938.8914156477158,930.8643151420921,922.9205492145418,914.9051279906982,907.2087587840754,899.6559486596942,892.2984634295709,884.9867822040474,877.9946414406843,871.2598043719315,864.7070894053401,858.2531002295027,852.0504183404114,846.1161807970456,840.4318088432533,834.9275101577733,829.6394396887787,824.5419091392083,819.6011067105663,814.8767240718807,810.3644107282853,805.94208118541,801.2795381543166,797.3359849189766,793.4433219557601,789.6885843040119,786.270258444217,782.8934393929204,779.7019112030333,776.6254168718546,773.5638227360768,770.6648171372628,767.9361102910905,765.0248318412807,762.665485141192
78.44954990249195,1000.000000000003,989.2032962534016,980.0774389863228,971.8281884061367,963.2375295372233,955.1287293499457,947.0104646045738,938.9405714057087,930.9147865957012,922.9620327305719,914.9539048288086,907.2557262222524,899.702237749844,892.3374402193366,885.0251751654281,878.0327416249403,871.3001659972182,864.7305873376492,858.2815804713496,852.0838424327491,846.154919683005,840.4669026028442,834.9629051108333,829.6718897740379,824.5723972548845,819.6332119929997,814.9110767197964,810.395412586692,805.9720006384739,801.3602482358409,797.3905107024817,793.4811026310977,789.7356489970119,786.3166032282459,782.9324728158153,779.7387852349381,776.6607163843549,773.5965596652231,770.6975818996265,767.9704620442393,765.0601616588217,762.7133132062589
156.8990998049839,1000.0000000000027,989.2243571111575,980.1556938276182,971.8898471523711,963.3327473272676,955.198424005166,947.0678124123182,938.9901286502164,930.9649207898472,923.0038235029244,915.0035653237575,907.3033276584803,899.7492170482732,892.3777227767929,885.0650117400463,878.0723995730701,871.3415590670479,864.7562408535757,858.3128306713802,852.120196051322,846.1960662362136,840.5049963894229,835.0015326668341,829.7082640466699,824.6068281716563,819.6694290191083,814.949403118309,810.4307223786467,806.0066375716887,801.4454484174521,797.450793758098,793.526953158712,789.7895214733002,786.3689534392385,782.977966461276,779.7821646363839,776.7024906070299,773.6359422202478,770.7370276510155,768.0113856236625,765.1067605474392,762.7689465906657
235.34864970747586,1000.0000000000035,989.2446823819079,980.2337487504586,971.9516179342311,963.426899978675,955.2677690795986,947.1253403365262,939.0400470421747,931.0146765243235,923.0458823567867,915.0540703660132,907.351523839231,899.7968473684599,892.4192736606215,885.1062549087007,878.1135792922624,871.3839468139474,864.7840183477616,858.3468189536092,852.1594455010586,846.2395858535533,840.5460567482867,835.0433592228519,829.7485272755943,824.6451675523775,819.7097218354586,814.9916727186292,810.4703075454406,806.0459590108379,801.5350889122284,797.5167874389589,793.580839863716,789.850158419472,786.4272686173201,783.0298817359234,779.8320132018811,776.7507081424299,773.6819394555778,770.7831235648613,768.0588520393599,765.1645948245578,762.8323453629321
313.7981996099678,1000.0000000000033,989.2642261575751,980.3115565936371,972.0134556244442,963.5199369301257,955.3367197386368,947.1830065402802,939.0902862425236,931.0640125989221,923.0881701173458,915.105380846045,907.4002755109741,899.8450895238841,892.462055429504,885.1488676521925,878.1562447897077,871.4272924704451,864.8138882148495,858.3835134420484,852.2015570868881,846.2854439319075,840.5900502247347,835.0883511759636,829.7926442297293,824.687381059902,819.7540544886189,815.0378549719652,810.5141355283668,806.0899319817082,801.6291199332479,797.5884450981977,793.6427290712215,789.9175165221229,786.4915083026209,783.0881800463821,779.8882947259401,776.8053375931033,773.7345204256384,770.8358388145949,768.1128323013315,765.2336308076003,762.9034695915782
392.2477495124598,1000.0000000000038,989.2829425300826,980.3890701959473,972.0753150957378,963.6118076203013,955.4052311476701,947.2407691866645,939.1408059122014,931.1128878134359,923.1306476097901,915.1574576543206,907.4495434201808,899.893904328025,892.506030642124,885.1928129513205,878.2003600725939,871.4715592690687,864.8458188494809,858.4228822607108,852.2464971137396,846.3336058681588,840.6369433640656,835.1364749232439,829.840579677993,824.7334343570827,819.8023910251557,815.0879193295302,810.5621737687178,806.1385235100831,801.7274916935894,797.6657200889445,793.712587106342,789.9915524678477,786.5616320352668,783.1528227992752,779.9509730030722,776.8663475616019,773.793654184858,770.8951425736482,768.173297419579,765.3138348139927,762.982279345125
470.6972994149517,1000.0000000000031,989.3007855913501,980.466242396182,972.1371512208405,963.702461487884,955.4732584720889,947.2985864387609,939.1915657121443,931.1612609676582,923.1732756593078,915.2102616813116,907.4992883133235,899.9432525943619,892.5511618571621,885.2380537868853,878.24588914811,871.5167104423471,864.8797786462986,858.4648935336102,852.2942318865404,846.38403705919,840.6867027115767,835.187696861768,829.892298389305,824.7832931067732,819.8546954916375,815.1418352425331,810.6143897077851,806.1917006217493,801.8301544063304,797.7485657643343,793.7903802941893,790.072222943243,786.6375993553867,783.2237714012252,780.0200118277876,776.9337066504754,773.8593097876616,770.9610040154525,768.2402184041008,765.4051731611578,763.0687346920919
549.1468493174436,1000.0000000000033,989.3178185996873,980.5433732774536,972.1992141314105,963.7921607907087,955.5410333871606,947.3567002539609,939.2427942577791,931.2093363577366,923.2162715543772,915.2640470110123,907.5497253006536,899.9933422656725,892.5976716098285,885.2847998942791,878.2930513618721,871.5629360360192,864.9159507840735,858.509803356502,852.3450034840666,846.4369444968399,840.7395519935243,835.2422327892339,829.9480067223043,824.8371273033678,819.9111358553722,815.199786172417,810.6709584288288,806.2496609764547,801.937405307005,797.8372037395636,793.8764235212508,790.1597662095666,786.7195979937384,783.3012229215652,780.0955771782876,777.0076063470709,773.9317193194985,771.0336175309412,768.3138126953907,765.508064778969,763.1630623306232
627.5963992199356,1000.0000000000039,989.3322086758672,980.6192780398949,972.2602509072748,963.8795437817708,955.6073091797002,947.4139542496958,939.2933698696534,931.2559148181048,923.25851887444,915.317803648045,907.5997437548306,900.0430532051994,892.6445288417071,885.3320322837217,878.3408916930742,871.6091921235919,864.953409881709,858.5567921585814,852.39798363607,846.4914076146528,840.7946174359172,835.2991913071586,830.0067657281044,824.8940584787346,819.9707841989576,815.2610752752825,810.730970366182,806.3115593704916,802.0480049016787,797.9302379860293,793.9699246270617,790.2529764594082,786.8068256432614,783.3843820021305,780.1767304905093,777.0871513131785,774.0099040396169,771.1122501641355,768.3934362293305,765.6218023126567,763.2638686224083
706.0459491224277,1000.000000000003,989.3441170991085,980.6931180583722,972.3197819875944,963.9636415083665,955.6716662186449,947.4700651744255,939.343125645286,931.3008353497918,923.2999156738725,915.3712396212286,907.6491890620762,900.0922325812743,892.6916317275525,885.379698976583,878.3893736875939,871.6554813509001,864.9925922919989,858.6059271769938,852.4531096855992,846.5474154434131,840.8518795527075,835.3585495652824,830.0684549472044,824.9541473253083,820.033592005789,815.3258979663797,810.7945246111739,806.3773915847319,802.1602297128262,798.0266585877557,794.0702540270289,790.3510630553056,786.898655776969,783.4726642241434,780.2632480005516,777.172159287383,774.0936514401791,771.1967067681259,768.4789516050403,765.7450837825256,763.3699491533526
784.4954990249196,1000.0000000000034,989.3552957226634,980.7641118002404,972.3775729648435,964.0437614996994,955.7338954232904,947.5248831142446,939.3920373508516,931.3442013004214,923.3405641361693,915.4240476842104,907.6980979582465,900.140924250703,892.738990109257,885.4278471021958,878.4384643369985,871.7019779921853,865.0339661214288,858.6571592982405,852.5101755243033,846.6049727690211,840.9112895855336,835.4202945572185,830.1331018823231,825.0175127564409,820.0996489854783,815.3941154796472,810.8618262427697,806.4471958352848,802.273006994285,798.1264075036975,794.176656636015,790.45387269036,786.9944595830564,783.5654575979053,780.354902961416,777.2625295973576,774.1830790734701,771.2868097893719,768.5701222243381,765.876800023463,763.4816011909786
862.9450489274116,1000.0000000000033,989.3656010351876,980.8314268147725,972.4329033802319,964.119238890098,955.7933965660669,947.5777587300502,939.439499505858,931.385594202533,923.3800037000642,915.4755658009827,907.7459790669141,900.1886791442123,892.7861077338085,885.4760196465656,878.4877452103191,871.7484820834196,865.0772626928567,858.7100492147036,852.5687114232377,846.6638183431193,840.9725117877235,835.4840852767582,830.2002904427811,825.0838352213431,820.1686286961784,815.4654362562547,810.9326025616672,806.5206793574047,802.3857551767692,798.2288714897865,794.2880244063573,790.5607011865513,787.0938100859254,783.6623151392087,780.4512961624843,777.357874705523,774.2778261367066,771.382230065687,768.6666587908502,766.0153389122607,763.5981902927174
941.3945988299034,1000.000000000003,989.374766241776,980.8946500690125,972.485382436415,964.1897229371698,955.8498173910019,947.6283210337076,939.485146568138,931.4247041443756,923.4179088587953,915.52542007706,907.7925028741873,900.2351822123385,892.8326520637036,885.5238923859768,878.536901949769,871.794739466547,865.1221972003831,858.7642756182719,852.6283939949875,846.723680175524,841.0352527861774,835.5496245403757,830.2697026752668,825.1528059746802,820.2402260236831,815.5395594023345,811.0065689368515,806.5975557169462,802.4981733245874,798.3337300435068,794.4038964174043,790.6712026220883,787.1964077769959,783.7629359667533,780.5521555427026,777.4579088451954,774.3776120782333,771.4826757142583,768.7682845062974,766.1600972549714,763.7193765578997
1019.8441487323953,1000.0000000000038,989.3827130914776,980.9535931140617,972.5348423672926,964.255067075963,955.9030157254214,947.6764182805944,939.5288296827401,931.4614178152551,923.4541583888632,915.5734508531359,907.8375426720912,900.2803125861259,892.8784928627845,885.5713383956435,878.5858139554997,871.8406707052122,865.1686737229343,858.8197143129247,852.6890932263906,846.7844587762843,841.0993952315391,835.6167885742226,830.3411989837657,825.2242866471998,820.3143022787265,815.616340820609,811.0835963150139,806.6776976550797,802.610122078974,798.4408352134445,794.5240274070119,790.7852127115387,787.302157678368,783.8672381614556,780.6573504848168,777.5624866707972,774.4823027215596,771.5880239736215,768.8748702132063,766.3106958048774,763.8449687272722
1098.2936986348873,1000.0000000000034,989.389347552307,981.0080286513398,972.5810881058462,964.3150799694995,955.9528205955454,947.7218754519234,939.5703810699091,931.4955939950731,923.4886081958911,915.6194754730996,907.8809516760983,900.3239264190419,892.9234821781914,885.6182143928588,878.6343416841158,871.8861760992125,865.2165936902794,858.8762330481428,852.750667060902,846.8460360806095,841.1648045439822,835.6854372414713,830.4146256840851,825.2981192626337,820.3906960413668,815.6956129058266,811.163538929806,806.7609619870819,802.7214116305948,798.5500223240498,794.6481810446592,790.9025625288501,787.4109690294565,783.9751498183475,780.7667371092936,777.6714400391148,774.5917535429376,771.6981565709513,768.9862832941541,766.4667674733091,763.9747629037056
1176.7432485373793,1000.0000000000035,989.394131756244,981.0572057670754,972.623460959541,964.3690317787776,955.9985966488623,947.7640837501903,939.6092207477311,931.5266298120143,923.5206796316857,915.6628851906178,907.9221721737672,900.3654557878197,892.9670754285271,885.6639919029657,878.6819482883424,871.9307533672389,865.2655431928963,858.9333695716848,852.812622977813,846.9079067103831,841.2309628389079,835.7550499987838,830.4894676455486,825.3737352857402,820.468823551991,815.7767757830189,811.2458653631716,806.8468541900972,802.8313385796727,798.6607949150845,794.7759235123394,791.0228218481537,787.522471624003,784.0863865178259,780.8799215855353,777.7842445743861,774.7055255109192,771.8126833078883,769.1021055543016,766.6278090088183,764.108239658816
1255.1927984398712,1000.0000000000038,989.3960807395421,981.0999358404589,972.6607908675777,964.4158801567655,956.039264269941,947.8019356938037,939.6442355101392,931.5535593314895,923.5493787583786,915.702571049501,907.9601873515363,900.4039103377257,893.0082505323304,885.7076525143241,878.7276680300465,871.973581014574,865.3145806885682,858.9901162524868,852.8739410449986,846.9691801108306,841.296932757935,835.824666374582,830.5647054400216,825.4501581577618,820.5477367678882,815.8588826687615,811.3296056211428,806.9344461152863,802.9390382749772,798.7720884034645,794.9058258417411,791.1448364995166,787.6357484662173,784.2000538909697,780.9958067072395,777.8998362253423,774.8225506245008,771.9305632884352,769.2213206828824,766.7919339084231,764.2441822966671
1333.6423483423632,1000.0000000000033,989.3958903647774,981.1365616853491,972.6935273220938,964.4560764840583,956.075362496846,947.8360470202236,939.6760340451128,931.5770662555933,923.575402902979,915.7390687595976,907.9956679501345,900.4399763703448,893.0476815616153,885.7498616257916,878.7722598394447,872.0156279252019,865.3646706786052,859.0472616127506,852.9354045289425,847.0305969235968,841.3634470957795,835.8949431851959,830.6409006213618,825.527994255683,820.6280036608911,815.9424773414348,811.4152051368527,807.0243272555873,803.0447755964915,798.8842960605846,795.0380830571472,791.2690383090422,787.7521625280764,784.3176948594858,781.1138170320337,778.0179950507087,774.9427282769833,772.0521880214658,769.3442437536,766.9584966161152,764.3827852769864
1412.0918982448552,1000.0000000000031,989.3931263528465,981.1664882809005,972.7210398514057,964.4891488361725,956.1063170647506,947.8657325428546,939.7038968061988,931.5965705665412,923.5981291722001,915.7716560034645,908.0279475599372,900.4729482441493,893.0846632292707,885.7899116035774,878.8150121941569,872.0562261276035,865.4149906893049,859.1039815729572,852.9961255536133,847.091534498873,841.4297986325063,835.9652035515002,830.7173666396736,825.6066315641834,820.7090575094862,816.0270102476051,811.5020986018931,807.1158537827525,803.1481678999799,798.9965377146146,795.1713903720308,791.3943820586411,787.8703817668122,784.4376730733272,781.2340621329713,778.1384628247079,775.065716005543,772.17689101158,769.4702974547895,767.1260421208925,764.5230090468021
1490.5414481473472,1000.0000000000034,989.3893121826454,981.1914957033936,972.7448867134344,964.516992519296,956.1337170207499,947.8923912656267,939.7291734552725,931.6136930139276,923.6190384140475,915.8017709743696,908.0584247414918,900.5043309417097,893.1205406897814,885.8291179298944,878.8572657867732,872.0967975500471,865.4665790513121,859.1613899222458,853.057299485809,847.1533630753587,841.4972908524169,836.0367460958554,830.7952891139989,825.6873164921325,820.7922382672409,816.1138507698244,811.5916604163883,807.2102936514652,803.2512521012698,799.1101892960884,795.3065218136909,791.5219816883006,787.9915425604373,784.5609650052966,781.3579403356227,778.2626594585195,775.1928664082889,772.3059349811922,769.6007807288605,767.2951126745206,764.6660760258485
1568.9909980498392,1000.0000000000034,989.3849073335352,981.2120608551254,972.7654872499994,964.540142040414,956.1580061435274,947.9164070828934,939.7522301108304,931.6289059953203,923.6385577825037,915.8298010152994,908.0874945938057,900.5345529733016,893.1556904384192,885.8678477289083,878.8994029039721,872.1377800839871,865.5197412144233,859.2197946447972,853.1192507551752,847.2164820238787,841.5662930637236,836.1099342633746,830.8749849383727,825.7703944912172,820.8779222313876,816.2033842676339,811.6842668457981,807.3079989712039,803.3546014989954,799.2255953648403,795.4435767069577,791.6520926156139,788.1159608790211,784.6878546063496,781.4857845684509,778.3909367316888,775.3245155353158,772.4396510339718,769.7360349711846,767.4656349082593,764.8122426871655
1647.4405479523311,1000.0000000000034,989.3798288788156,981.227996711463,972.7826411015677,964.5585000634748,956.1790317653573,947.9375951709775,939.7728690465339,931.6421207630818,923.6565693795028,915.8555552967669,908.1150121382846,900.5634863691222,893.1899534833494,885.9059380390086,878.9412842838078,872.1791187647008,865.5743261819918,859.2790121676612,853.1817926712436,847.2807975806286,841.6366748433541,836.1846270270818,830.9562728061779,825.8557345754521,820.9659994521642,816.2955113497767,811.779799678989,807.4088301988153,803.4581966500592,799.3425350959349,795.5820556009949,791.784414190523,788.2434344875089,784.8180928751221,781.6173926493659,778.5231162507137,775.460479385416,772.5778547426796,769.8758761829739,767.6368421810591,764.9611766829652
1725.8900978548231,1000.0000000000031,989.3741129112462,981.2393248941322,972.7963140911263,964.5721683862463,956.1968029432319,947.9559005522406,939.7910183335702,931.6533965137145,923.6730848936086,915.8789904043693,908.1409568424475,900.5911493860376,893.2232927363588,885.9433434102499,878.9828871118401,872.2208695583762,865.6302416971863,859.3389446522776,853.2448459639994,847.346323802077,841.7084159175577,836.2608013092973,831.0390745575864,825.9433033223269,821.0564668601455,816.3902417162531,811.8782521259262,807.5127529090136,803.56224243344,799.4609453270594,795.7215937802717,791.9187839948767,788.3738919944462,784.9515663725696,781.7526940797826,778.6591482388766,775.6007002710598,772.7204932894442,770.020266635749,767.8081427639773,765.1127295458977
