% Model,EMSI_model_V1_C_rate_2_T_ref_298_Permeability_1.9E-15_r_pos_7.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 10 2026, 23:17"
% Dimension,1
% Nodes,397
% Expressions,42
% Description,Line graph
% Arc length (µm),genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot
0,1000.000000000001,985.7354631458187,967.7608020869025,950.0572730632314,932.5386349722681,915.2095324607424,898.0676870749044,881.1011036649122,864.3754010966386,847.7807859825065,831.4093259100293,815.1890556779524,799.1475235374492,783.3097485799863,767.6820761600998,752.2152494683614,737.0370012529298,721.9667671177208,707.7453103654686,693.4541404521959,678.8601608217604,664.3286122477831,650.0425613401827,635.781168798067,622.1292565834689,608.5243985381055,595.1302353652893,581.9716230381949,568.9529765822857,556.1820096489416,543.6497186163708,531.448203374935,519.657390346717,507.8295212963245,496.2176322465313,485.3710827450905,475.5238686545846,466.226658011899,457.0224211633503,447.63981133835375,437.8789681898338,428.030982202263
78.44954990249195,1000.0000000000005,985.8338574502418,967.8897764497016,950.1880416663726,932.6665521749336,915.3409751868211,898.1856576957542,881.2114419299063,864.4787458862542,847.8794585848713,831.50488832631,815.2762086187466,799.2340918571598,783.3916136892034,767.7510978210805,752.2755489690289,737.0678724053172,721.9944860642589,707.6658333106597,693.3039998569601,678.7441623630838,664.2503414973343,649.988565698026,635.7692062977251,622.1032970127653,608.5105291465753,595.1281635156682,581.982735097858,568.9986832803221,556.2835288745662,543.8263928831107,531.7000838266524,519.938450745632,508.2245058649315,496.75277663889807,485.8498625465951,475.6594462632646,465.9113021301727,456.35528894797216,446.8356423280386,437.2428381722635,427.7494880022982
156.8990998049839,1000.0000000000007,985.9201727510339,968.0043298272315,950.3047813177235,932.7810107991836,915.4575690963254,898.291122145883,881.3108692197123,864.5719833462932,847.9686538775022,831.5913050826905,815.355778613746,799.3131757333771,783.4661850149488,767.8136573418317,752.3300270796775,737.0955685394297,722.0185533436045,707.588686346468,693.1612110636227,678.631083482263,664.1722168434759,649.9328474220486,635.7533454075653,622.0732827993397,608.4905652948479,595.1179926165984,581.9836711285526,569.0292248413293,556.3599392617122,543.9647136375755,531.8991666103035,520.1572734096097,508.5389028235535,497.1848229794814,486.23714161980496,475.76293569953026,465.64269475878194,455.79845446681753,446.17119451438583,436.72653761556023,427.5357314160713
235.34864970747586,1000.0000000000007,985.9944267056674,968.1044708214337,950.4074950606462,932.8820152319989,915.559300913461,898.3840626512293,881.3993707047248,864.6550978659365,848.0483573394902,831.6685555679501,815.4277369391068,799.3847509074644,783.5334289156942,767.869721534889,752.3786493531962,737.1200655637663,722.0389339014305,707.5138597476753,693.0257696206121,678.5209167877086,664.0942129174842,649.8753756599548,635.7335586024725,622.0391888154044,608.4644786995659,595.0997008397858,581.9744170691049,569.0445970550248,556.4112325673799,544.0646765477626,532.0454374445923,520.3138421108094,508.77266664301334,497.51369971333503,486.532954787093,475.83457479781737,465.42113944835387,455.3521161085815,445.6463582371601,436.3294591353027,427.38870534648527
313.7981996099678,1000.0000000000008,986.0566369716175,968.190208034251,950.496185938506,932.969569860358,915.6461573624291,898.4644614377343,881.476931555337,864.7280738343668,848.1185544499293,831.7366191708666,815.4920548709878,799.4487931207861,783.5933117499104,767.9192572127846,752.4213813424756,737.1413393868228,722.0555926834127,707.4413437890641,692.8976710763583,678.4136548878311,664.0163043506367,649.8161195594494,635.7098183573321,622.0009899331721,608.4322410773681,595.0732663569361,581.9549588583424,569.0447957111252,556.4374005485683,544.1262772816698,532.1388820482208,520.408140621392,508.9257517941342,497.7393352855112,486.7373368708346,475.8746013925606,465.2469397495139,455.01647226195905,445.2610238361263,436.05099534706903,427.3074026964424
392.2477495124598,1000.0000000000011,986.1068212063586,968.2615500676252,950.5708569946644,933.0436790712398,915.7181251674342,898.5323007313389,881.5435369419472,864.7908956407675,848.1792306879125,831.7954752802195,815.548703685543,799.5052781147069,783.6457998760694,767.962231188054,752.4581886004063,737.1593659170974,722.0684946352243,707.3711287454162,692.7769109792906,678.3092903910398,663.9384657742098,649.7550482682367,635.6820971470278,621.9586610248548,608.3938241448955,595.038667339755,581.9252824350913,569.0298165993464,556.4384349622762,544.1495115072939,532.1794861398943,520.4401527135173,508.99811274773856,497.8616581410627,486.8503226934047,475.88325331819635,465.12039921288834,454.7917213156446,445.0150816510494,435.8905388664397,427.2908163688452
470.6972994149517,1000.000000000001,986.1449970673655,968.3185055234983,950.6315112724858,933.1043472516233,915.7751910526799,898.5875627579844,881.5991720349464,864.8435476743213,848.2303715325304,831.8451032847873,815.5976546589317,799.5541816305907,783.6908596526445,767.9986102732324,752.4890366798796,737.1741210630869,722.07760470254,707.3032048915129,692.6634848778385,678.2078159057454,663.86067181948,649.6921309340217,635.6503674464453,621.9121769626646,608.3491996187878,594.9958819599483,581.8853737381776,568.9996555094066,556.414327565503,544.1343748926324,532.1672354383151,520.4098621593453,508.98970397465035,497.8805967250414,486.8719470771774,475.86076840915865,465.041821389103,454.67806165833224,444.9084220216942,435.84748230899356,427.33793926659683
549.1468493174436,1000.000000000001,986.1713086138913,968.3612294598901,950.6783340544603,933.1518322665512,915.81737453464,898.6302394864741,881.6439488520653,864.8861634148609,848.2722222076313,831.8855742440438,815.6390613029242,799.5956998822195,783.7286203477714,768.0284940409919,752.5140026150267,737.1858625621409,722.0829708961857,707.2378190540502,692.5577749701712,678.1093937417494,663.7828837248037,649.6272326682652,635.6145802296982,621.8612367290876,608.2978339992841,594.944252463912,581.8343762560727,568.9530623762594,556.3624565011909,544.0769047531852,532.0966156079804,520.3103385374568,508.8911703590134,497.78402436171024,486.7939735843305,475.8098653358068,465.0247797620229,454.6948595535547,444.9592584420944,435.92958142743646,427.4442756114374
627.5963992199356,1000.0000000000011,986.186343505154,968.3900411986267,950.7116924777548,933.1866290282052,915.8446569591537,898.6602941832269,881.6783907946242,864.9194201799845,848.3056069651428,831.9177207918426,815.6733983335931,799.630829457986,783.7594742405017,768.0524325897977,752.5337358702886,737.1960732927457,722.0856009749526,707.1768938605516,692.4621873965245,678.0162151848255,663.7065244078644,649.5613953680769,635.5767831453156,621.8073665354952,608.2409755820664,594.8852421809268,581.77378606276,568.8922160532835,556.285292263076,543.9788367930806,531.9679469875667,520.1409959684329,508.70048002633024,497.5681854200744,486.61086555912624,475.7289615785494,465.0727152254151,454.84825932377,445.1712226155338,436.13100024445197,427.5954606670022
706.0459491224277,1000.000000000001,986.1943322008395,968.4084575945941,950.7347972791051,933.2118967740172,915.8603042786392,898.6813193957979,881.7062125423404,864.9470948428208,848.3342387491164,831.9455314237622,815.7042332005366,799.6629131761199,783.7864904564776,768.0739610520992,752.5519945441604,737.2084546526601,722.0898234307275,707.1260325110825,692.3823754880215,677.934924581096,663.637720450524,649.500823227814,635.5428506453522,621.7583329345267,608.1876194908496,594.8295307980233,581.7157252997247,568.8320935973474,556.2056627065111,543.8702603520271,531.8187655968704,519.9477747959521,508.4752674946432,497.3035097329162,486.37388258834864,475.61781078307797,465.12951022756124,455.04533648917527,445.44250008811764,436.37845599769173,427.7621371028455
784.4954990249196,1000.0000000000016,986.2031029303454,968.4241308470496,950.7547345470612,933.234450144145,915.8721965183914,898.7009866411887,881.7336027726753,864.9750536410438,848.3637316585416,831.9744512536519,815.736863215872,799.696171892017,783.8147883466457,768.0982540053064,752.5741473058964,737.2271626092065,722.1009356980227,707.0905861717173,692.3235097218932,677.8714726946562,663.5830126294398,649.4526991609731,635.5178776367825,621.7217023902592,608.1469781831377,594.7871736070293,581.6716341348528,568.7852215317118,556.1414421481865,543.776536183058,531.6836317405237,519.7735732546273,508.2690204079335,497.0557047718393,486.1461967475422,475.50773957975525,465.17895039078525,455.22695845890263,445.6899736942201,436.5951258780811,427.89054365751986
862.9450489274116,1000.0000000000011,986.2105374258521,968.4363293460304,950.7708581647465,933.2535802572156,915.8806335942326,898.71851156167,881.7589743896509,865.0014206098687,848.392052085798,832.0025315134698,815.7688048666554,799.728163721258,783.842276795044,768.1230390368273,752.5977624296357,737.249062255069,722.115931431889,707.0660498098672,692.2797630210957,677.8213759602614,663.5389994094114,649.4141183507111,635.4995900665499,621.6941817413064,608.1160923165048,594.7552594611082,581.6385967416121,568.7495429210941,556.0919421418101,543.7003148125013,531.5695951101119,519.6273271982801,508.0947320853802,496.8432435605636,485.9483135774691,475.4128439031421,465.2211791127937,455.37861448527866,445.88790793393366,436.75146884116117,427.9557388376435
941.3945988299034,1000.0000000000003,986.2144493934553,968.4432654286845,950.7814378182497,933.2675489615001,915.8841647933748,898.7321802398404,881.7804387194301,865.0242794985064,848.4172089131107,832.0278176923331,815.7980408149293,799.7568671558028,783.8670263307852,768.146344090187,752.6208134793914,737.2719310666904,722.1326621690503,707.0498609448956,692.2481886572177,677.7820319164377,663.5033808280136,649.3829122343292,635.4859321628418,621.6734857603744,608.0927571012699,594.7315767046733,581.6143682990219,568.7230535896881,556.055346368574,543.6402166599173,531.475986402993,519.5084468793455,507.9523312199702,496.6669516933765,485.7811245902815,475.33252806721015,465.2541304207899,455.4977934606212,446.0347405938951,436.848378207609,427.96134070014614
