% Model,EMSI_model_V1_modval_dch_noflow_C_rate_0.2.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 13 2026, 07:58"
% Dimension,1
% Nodes,122
% Expressions,1
% Description,Global
% timeint(0;t;liion.cdc1.Icell; 'nointerp')*4 (Ah),Cell potential
0,4.249608407958569
-0.014133533758413596,4.155280046553157
-0.04239777485113366,4.128297292575397
-0.07066201594385371,4.1087849794060505
-0.09892625703657378,4.094295252543396
-0.12719049812929384,4.083327076886447
-0.15545473922201392,4.074806904610335
-0.183718980314734,4.068161048150384
-0.21198322140745404,4.062743755429528
-0.2402474625001741,4.058332741128112
-0.2685117035928941,4.054551300569779
-0.2967759446856142,4.051306515655821
-0.3250401857783342,4.048372556514029
-0.3533044268710543,4.045637272699761
-0.3815686679637743,4.042916038657356
-0.4098329090564944,4.040007322930511
-0.43809715014921435,4.03667528183932
-0.4663613912419345,4.032547989451335
-0.4946256323346545,4.027421982191347
-0.5228898734273745,4.021248017703912
-0.5511541145200947,4.014257458823186
-0.5794183556128146,4.006532715085971
-0.6076825967055347,3.998280918415954
-0.6359468377982549,3.9896377769736207
-0.6642110788909749,3.9806803643577164
-0.6924753199836949,3.971557442031303
-0.720739561076415,3.962419417519655
-0.7490038021691352,3.9532300689116897
-0.7772680432618553,3.94401927369538
-0.8055322843545754,3.934966165573756
-0.8337965254472955,3.926086637684425
-0.8620607665400156,3.9175013602450304
-0.8903250076327356,3.909108079688514
-0.9185892487254556,3.900999156142346
-0.9468534898181757,3.893108255624147
-0.9751177309108958,3.88543757142414
-1.003381972003616,3.8779936240482655
-1.031646213096336,3.8706580646926723
-1.059910454189056,3.8633878823389427
-1.0881746952817763,3.8561323042894076
-1.1164389363744964,3.8487652734413684
-1.1447031774672165,3.8413203690827764
-1.1729674185599366,3.8336794755219197
-1.2012316596526567,3.825779181097507
-1.2294959007453767,3.817580943247044
-1.257760141838097,3.8090561410615598
-1.2860243829308171,3.8001678121557356
-1.3142886240235372,3.7907789875959286
-1.3425528651162573,3.780760426450358
-1.3708171062089773,3.769867773819206
-1.3990813473016974,3.7584146641265876
-1.4273455883944177,3.747616116557361
-1.4556098294871378,3.7378122577677346
-1.4838740705798579,3.7286389004442286
-1.512138311672578,3.7198826959603837
-1.540402552765298,3.7113403496343467
-1.568666793858018,3.7029286377230033
-1.5969310349507384,3.6946487820525773
-1.6251952760434585,3.6865774561264835
-1.6534595171361786,3.67866272248801
-1.6817237582288986,3.6709080229331392
-1.7099879993216187,3.663482395546643
-1.7382522404143388,3.65626861048045
-1.7665164815070589,3.6493522097733067
-1.7947807225997792,3.6426918605798884
-1.8230449636924992,3.636271442880479
-1.8513092047852193,3.630076586226966
-1.8795734458779394,3.6240369429327477
-1.9078376869706595,3.6181848014286464
-1.9361019280633796,3.6125428110729754
-1.9643661691560999,3.607004183623544
-1.99263041024882,3.6015704799775583
-2.02089465134154,3.5962311542521577
-2.04915889243426,3.590928274036945
-2.07742313352698,3.585605375696494
-2.1056873746197002,3.580303933689462
-2.1339516157124203,3.574933740303529
-2.1622158568051404,3.5694239469285813
-2.1904800978978605,3.563716600036458
-2.218744338990581,3.5577098650103345
-2.247008580083301,3.551322686756567
-2.275272821176021,3.5446331628998715
-2.3035370622687408,3.5376561382452913
-2.331801303361461,3.5303891753584824
-2.360065544454181,3.5228966583113386
-2.388329785546901,3.515254600113792
-2.4165940266396215,3.5072956236238877
-2.4448582677323416,3.498624551213565
-2.4731225088250617,3.4890252897039025
-2.5013867499177818,3.47868810508545
-2.529650991010502,3.4684659937306144
-2.557915232103222,3.4579611518026545
-2.586179473195942,3.446181514671804
-2.614443714288662,3.434995969648639
-2.642707955381382,3.426994227765141
-2.6709721964741022,3.4206929945761066
-2.6992364375668223,3.4146097377369298
-2.7275006786595424,3.408161627540127
-2.7557649197522625,3.401156238050873
-2.784029160844983,3.3931937319198378
-2.812293401937703,3.383629119322878
-2.840557643030423,3.372315656777866
-2.868821884123143,3.358439822296444
-2.8970861252158633,3.3448479169039347
-2.9253503663085834,3.3296660595019194
-2.9536146074013034,3.313046072993716
-2.9818788484940235,3.295070150968995
-3.0101430895867436,3.2753569818421795
-3.0384073306794637,3.2536702147084706
-3.0666715717721837,3.229841441393195
-3.094935812864904,3.2050142970840496
-3.1232000539576243,3.1808189827151017
-3.1514642950503444,3.155806416586209
-3.1797285361430645,3.127490964255542
-3.2079927772357846,3.0940807469129665
-3.2362570183285047,3.050333081805779
-3.2645212594212247,2.9920710177401144
-3.292785500513945,2.938315848318376
-3.321049741606665,2.8510520884397406
-3.349313982699385,2.691804797743343
-3.374340683621507,2.4996739535878723
-3.374340683621508,2.4996815211610497
