% Model,EMSI_model_V1_C_rate_1_T_ref_298_Permeability_1.9E-15_r_pos_4.4.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 11 2026, 06:13"
% Dimension,1
% Nodes,397
% Expressions,42
% Description,Line graph
% Arc length (µm),genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot
0,1000.0000000000015,981.7771158373923,965.3350056092855,949.9283099856634,934.1367889428024,918.9619119908517,904.177515562103,889.3056273898142,874.3220689752474,859.0199515009439,844.5204400735224,830.1111106918673,815.7879944693037,801.556572593309,787.4383828064214,773.4523162045753,759.5993658186472,745.8032477561994,732.2339201601812,718.807676906072,705.6263171940153,692.6322859758263,679.804958289951,667.1635753485592,654.7055496689082,642.4213016420911,630.453658499883,618.5762641086459,607.001600359601,595.5860343294619,584.405896994247,573.4900206866189,562.776117239703,552.2962505118717,541.9556792947501,532.3053854325559,522.4916038335242,512.9103538189174,503.6153707788931,494.5878251404798,485.7219295281663,477.3203917098441
78.44954990249195,1000.0000000000013,981.8102178808845,965.2990027627708,949.9016980990145,934.2453253224686,919.0879134928497,904.2609926969211,889.3478873668408,874.354232271365,859.1026285693802,844.5812073245389,830.1563595277638,815.8177914052534,801.5785314117072,787.4547443951781,773.4640041493717,759.6083543277377,745.8092031690494,732.2425527777885,718.8116437753583,705.6288385313425,692.6356573884248,679.8099312055581,667.1628753745066,654.7013737323733,642.4049084947419,630.4449458321238,618.5723530064146,606.9938461714754,595.5781543916434,584.3938960467045,573.4759093905187,562.764767285904,552.2851216577618,541.985341786723,532.2602304475254,522.4648441334446,512.8987893978655,503.6075985157655,494.5753085049553,485.7081476250978,477.2883271327786
156.8990998049839,1000.0000000000019,981.8381223762735,965.280487976586,949.888774517422,934.3557066678544,919.2087570787605,904.3375070499594,889.3859364122467,874.3824360212515,859.1814821271973,844.6384754874887,830.1983474213158,815.845025712571,801.59796381692,787.4688920759238,773.4740626795424,759.6160604550785,745.8142144920856,732.2503232552097,718.8153229510822,705.6314279741922,692.6392764824176,679.8151545528019,667.1626378002294,654.6985844131681,642.3927168333616,630.4382632255213,618.5702304925128,606.9883800222494,595.5721694901371,584.3845452037067,573.4649253950635,562.7563690157103,552.2770507680358,542.0154384750533,532.2224963459194,522.4429767796611,512.8927434626527,503.6047716207829,494.5683305498781,485.70059565346503,477.2625132086305
235.34864970747586,1000.0000000000015,981.8607815215387,965.2794723095759,949.8895373720949,934.4678824449845,919.3243788749822,904.4069956132932,889.4197233570663,874.4066316784464,859.256456715478,844.6921926793207,830.2370231709218,815.8696449851693,801.6148250503077,787.4807868440594,773.4824509491935,759.6224412601753,745.8182447847635,732.2571882094511,718.8186819587737,705.6340488792673,692.643104224565,679.8205851320179,667.1628206091175,654.6971349896356,642.384689198808,630.4335663337835,618.5698494794342,606.9851524787432,595.5680404807332,584.3777921124688,573.4570136677719,562.7508722929979,552.271993255392,542.0459070564228,532.1921445256904,522.4259567785554,512.8921668031572,503.6068364863157,494.56684178542713,485.6992218531358,477.242896289628
313.7981996099678,1000.0000000000016,981.8781475146588,965.2959668205871,949.9039847942385,934.5818021198847,919.4347150079155,904.4693953789975,889.4491970323347,874.4267706964906,859.3274968753027,844.7423070169854,830.2723355749823,815.891596816958,801.629070353228,787.4903896949849,773.4891281124291,759.627453802532,745.8212571065415,732.2631042575204,718.8216883239652,705.636664603271,692.6471015816285,679.8261797435442,667.1633817845599,654.6969787401162,642.3807881319394,630.4308108106194,618.5711628796732,606.984114107775,595.5657282192209,584.3735844202054,573.4521191761643,562.7482269816429,552.2699045325271,542.0766852275149,532.1691363847882,522.413739136509,512.8970102092578,503.6137395047355,494.5707927217808,485.7039744639766,477.22942272799946
392.2477495124598,1000.0000000000015,981.8901725536135,965.3299825684642,949.9321149150607,934.697415158581,919.5397016039607,904.5246433391478,889.474306269087,874.4428045289217,859.394547147754,844.7887666174303,830.3042334318959,815.9108288018473,801.640654967041,787.4976616240997,773.4940533233539,759.6310551416536,745.8232145168747,732.2680280164248,718.8243095721864,705.6392385029067,692.6512295203694,679.8318951877175,667.1642793099488,654.6980689429524,642.380976173613,630.4299523097375,618.5741236057248,606.9852154761643,595.5651935613917,584.3718697741324,573.4501868877602,562.7483829455213,552.2707400121401,542.1077106850129,532.153433321165,522.4062788599033,512.9072244708326,503.6254270684135,494.58013386911733,485.71480172585433,477.2220388759745
470.6972994149517,1000.0000000000018,981.8968088363827,965.3815306120554,949.9739258657679,934.8146710270975,919.6392747895158,904.5726764858197,889.4949998983566,874.4546846292808,859.4575520739132,844.8315195976062,830.3326655400601,815.9272885337505,801.6495341331051,787.5025636268035,773.4971857360727,759.6332023370453,745.8240800752209,732.2719161031705,718.8265132289685,705.6417339348768,692.6554490075479,679.8376882648757,667.1654711686725,654.700358876486,642.3852158646866,630.4309464848457,618.5786845700837,606.9884071507292,595.5663973630351,584.3725958214651,573.4511617700806,562.7512900485104,552.27445510693,542.1389211255995,532.1449967327723,522.4035309551199,512.92276037776,503.6418455697201,494.5948157376159,485.7316518786356,477.2206910857809
549.1468493174436,1000.0000000000018,981.8979577945769,965.4521009352887,950.0307946186574,934.9345066160138,919.7339418301864,904.613678306162,889.5115651668998,874.462657650569,859.5169539479972,844.8709413474189,830.3579094602028,815.9411456901066,801.6559500560392,787.5053960847013,773.4987789198154,759.6341066333637,745.8240448117109,732.27490630475,718.828427272462,705.644253625721,692.6598818053681,679.8436628896009,667.1670755458408,654.7039288363983,642.3936840613993,630.4339220661479,618.5849573949964,606.9937910652504,595.5695051652253,584.3757760660028,573.4550043972735,562.7569117636566,552.2810247034923,542.1702528843139,532.1441835717527,522.4055365298581,512.9437820866764,503.66305069878143,494.6149506652836,485.7546817764008,477.2254100488366
627.5963992199356,1000.0000000000016,981.892945001185,965.54611725968,950.10634080565,935.0580962240998,919.8236166623672,904.6467763876972,889.5235290499747,874.4662768996149,859.5724000974475,844.9066195314928,830.379370437015,815.9517679660207,801.6595027566299,787.5060193285017,773.4986982038322,759.6334300972889,745.8229769440335,732.2763290238408,718.8302513473167,705.6465825476176,692.6641710754465,679.8493771179628,667.168574912955,654.7081100084409,642.4061884537763,630.4384401328529,618.5922496275548,607.0003818762347,595.5743124063293,584.3805063741873,573.4606923348857,562.7643067248474,552.2895814740492,542.2001574677141,532.1508128304521,522.4118861854629,512.9697933479251,503.68834833617495,494.6400458965283,485.78339204967523,477.2353798807611
706.0459491224277,1000.0000000000019,981.8859269826728,965.6654011309686,950.2015796278741,935.1841440248792,919.9076867144785,904.6731321529078,889.5322819884763,874.4672250890552,859.6241361518938,844.9392881723487,830.3981880955097,815.9607514479617,801.6619676917763,787.5063501060636,773.4988568704448,759.63304422998,745.8229353244941,732.2781234004796,718.8341678885631,705.6508491618545,692.67030156071,679.8568529214695,667.1720082238849,654.714731750099,642.4246819142643,630.4458620413053,618.6015799661184,607.0089937986494,595.5822096634635,584.3880562303161,573.4695343186544,562.7750426167279,552.301722885305,542.2289827337246,532.1652643381293,522.4240742307958,513.0012103308179,503.71838069275844,494.67078092210267,485.8182290506873,477.2511579397903
