% Model,EMSI_model_V1_modval_noflow_C_rate_1.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 12 2026, 18:49"
% Dimension,1
% Nodes,96
% Expressions,1
% Description,Global
% timeint(0;t;liion.cdc1.Icell; 'nointerp')*4 (Ah),Value
0,25.0000001056232
0.014132403188770936,25.680824883368587
0.04239664428149191,26.284818982406478
0.07066088537421189,26.79382473621024
0.09892512646693194,27.214243897914287
0.127189367559652,27.557677177129165
0.15545360865237204,27.83803640492863
0.1837178497450921,28.06852598722827
0.21198209083781216,28.258695831860052
0.24024633193053221,28.41413484394701
0.26851057302325226,28.538987087523083
0.29677481411597234,28.637906915511167
0.3250390552086923,28.715832232217508
0.3533032963014124,28.77729384762847
0.38156753739413246,28.8263672667926
0.40983177848685254,28.866120342966894
0.43809601957957256,28.898686078551805
0.4663602606722926,28.925396654995097
0.49462450176501266,28.947599291413326
0.5228887428577327,28.966034811864915
0.5511529839504528,28.980873735435807
0.5794172250431727,28.992021247757634
0.6076814661358929,28.99942983980509
0.635945707228613,29.003131962391137
0.6642099483213331,29.00346012761173
0.6924741894140531,29.000740110096444
0.7207384305067732,28.99573186627947
0.7490026715994933,28.98886442041345
0.7772669126922135,28.980342076048373
0.8055311537849335,28.970555316588218
0.8337953948776535,28.960303203549017
0.8620596359703736,28.952083734801306
0.8903238770630937,28.947850653039552
0.9185881181558138,28.948812845821635
0.9468523592485338,28.955961825104794
0.9751166003412539,28.96815518122395
1.003380841433974,28.984814438788646
1.0316450825266943,29.005414013410245
1.0599093236194144,29.028697203819263
1.0881735647121344,29.05399751033258
1.1164378058048545,29.080114111437865
1.1447020468975746,29.10722064345748
1.1729662879902947,29.13411390157097
1.201230529083015,29.159998308360798
1.229494770175735,29.185262683676
1.2577590112684551,29.209312796334984
1.2860232523611752,29.233813086465148
1.3142874934538953,29.260320274107528
1.3425517345466154,29.286285365414017
1.3708159756393354,29.310875875455793
1.3990802167320557,29.336540091923553
1.4273444578247758,29.363584860145863
1.455608698917496,29.391856987743495
1.483872940010216,29.423140701310388
1.512137181102936,29.457961551270785
1.5404014221956561,29.493696065041433
1.5686656632883764,29.529607350287677
1.5969299043810965,29.56605255667796
1.6251941454738166,29.60153570261639
1.6534583865665367,29.634511264013724
1.6817226276592567,29.66467277816639
1.7099868687519768,29.69069157636187
1.738251109844697,29.71085285078908
1.7665153509374172,29.725503111420778
1.7947795920301373,29.735137641678932
1.8230438331228573,29.740339277162605
1.8513080742155774,29.741716370038148
1.8795723153082975,29.73976755890942
1.9078365564010178,29.73438079427467
1.9361007974937379,29.724914132254582
1.964365038586458,29.711345105745465
1.992629279679178,29.694332800564894
2.020893520771898,29.674336372990183
2.049157761864618,29.65102308842546
2.0774220029573383,29.624071224646116
2.1056862440500583,29.59327189961317
2.1339504851427784,29.558200307011703
2.1622147262354985,29.52018726503087
2.190478967328219,29.481213240959676
2.218743208420939,29.443997373828495
2.247007449513659,29.411012356482445
2.2752716906063792,29.383749995174696
2.303535931699099,29.36246752718381
2.331800172791819,29.347093542216157
2.360064413884539,29.337288334886864
2.3883286549772595,29.333216420341557
2.4165928960699796,29.334956222284973
2.4448571371626997,29.341966591692824
2.4731213782554198,29.353667733069415
2.50138561934814,29.369247946023904
2.52964986044086,29.387705952931697
2.55791410153358,29.408320869464944
2.5861783426263,29.431065942410555
2.61444258371902,29.45604396580518
2.633227938078438,29.473674278975068
2.633227938078438,29.473674287918698
