% Model,EMSI_model_V1_C_rate_1_T_ref_298_Permeability_1.9E-15_r_pos_7.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 11 2026, 17:47"
% Dimension,1
% Nodes,397
% Expressions,41
% Description,Line graph
% Arc length (µm),genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode
784.4954990249196,0.4157631716883425,0.415773438887073,0.41581356579369433,0.41588695481368004,0.41593297077376495,0.41606949928947895,0.41619936063024693,0.41635727792430843,0.4165401223922487,0.4167563734187812,0.41700449693850083,0.41726148228669857,0.41756178533730404,0.41785280059465785,0.4181977752823197,0.4185462944435158,0.41895436672583347,0.41937575654136655,0.4198223089127704,0.42030004532732035,0.42080340382346326,0.42134597381605515,0.4218897195660617,0.42246757395836076,0.42306114035635745,0.42366039084548324,0.42433788343076007,0.42497684672829145,0.42565216454670834,0.4263617742134933,0.4270948168152588,0.4278622091970359,0.42865647106364385,0.4294684303041167,0.43031422645401796,0.43127525700467717,0.4321545063062821,0.433037363628239,0.43396921195471977,0.43490153183183583,0.4358777936200412
862.9450489274116,0.41575193623903683,0.41577448540950596,0.4158167264785672,0.41589414812808256,0.4159438225317914,0.41607646609881227,0.4162054229188869,0.41636288877491995,0.41654542621121654,0.4167673711313556,0.4170152690437976,0.4172717079514434,0.41757129310069285,0.41786195942733706,0.41820596221878675,0.41855350465765145,0.4189616400885539,0.4193829381487406,0.41982907088905413,0.42030626651495406,0.4208094930602931,0.4213522640966649,0.42189496885301475,0.4224722664450357,0.423065423643903,0.42366531974992083,0.4243506594152494,0.42498088679540796,0.4256555349497327,0.4263645183512394,0.42709671888439177,0.42786370875695084,0.42865726204010096,0.4294685035351345,0.43031377785695624,0.4312700848182628,0.4321549312996184,0.43303511765776137,0.43396598778696477,0.43489982256971804,0.43587418729141264
941.3945988299034,0.4157345188127972,0.4157690560216191,0.4158133255185628,0.41589476423920707,0.4159480481063521,0.41607674914416215,0.41620482752777965,0.41636191133706774,0.4165442040973064,0.41677220392141523,0.4170196774551876,0.4172755363466708,0.41757440430074716,0.41786473755605197,0.41820780350855247,0.41855441051133,0.4189626321706141,0.41938384548514923,0.41982959632422795,0.4203062627922813,0.4208093736019898,0.42135228364301663,0.42189403629768796,0.42247079951349586,0.42306355676352775,0.42366405770562554,0.42435710752245737,0.42497876975442633,0.4256527715255544,0.42636114220062243,0.4270925144948728,0.4278591088752981,0.42865196022755897,0.4294624989178807,0.43030729160306175,0.43125849936925276,0.4321491049287734,0.43302673282062787,0.4339566473033447,0.43489187171271954,0.43586445405211577
1019.8441487323953,0.415712175077102,0.41575818361365724,0.4158043494261564,0.41588974229823567,0.41594650298225594,0.416071288088308,0.4161985113400892,0.4163552679927195,0.41653734562866696,0.4167717179462144,0.41701856425670286,0.4172738210877749,0.41757196613837305,0.4178619636119991,0.4182041416857973,0.41854985075295936,0.418958151422259,0.41937927757121884,0.4198246827253069,0.42030084066059603,0.42080381937876477,0.42134681685761854,0.42188771073706977,0.4224639616484887,0.42305631401151,0.4236573898503021,0.4243578489444639,0.42497126694225507,0.42564462903838096,0.42635239489743604,0.42708296091751774,0.42784916381835897,0.4286413217785066,0.42945117513487785,0.4302955275248912,0.4312413569082916,0.43213775057973286,0.4330129571152157,0.4339419612937143,0.4348784579635463,0.43584934808101183
1098.2936986348873,0.41568591776450514,0.4157426701780554,0.4157905566033683,0.4158797947925523,0.4159398363939071,0.4160607517798247,0.4161871599866946,0.4163436484074382,0.41652555037032474,0.41676670709240776,0.4170126635575203,0.4172672680622736,0.41756468130702235,0.4178543398333251,0.4181956902827092,0.4185405488092492,0.41894892110307164,0.4193699526628002,0.41981505082689996,0.42029073060020655,0.42079356198058565,0.4213365644304794,0.42187672463515913,0.4224524917929305,0.42304443967417193,0.42364603222234753,0.4243534286043413,0.42495910919976804,0.42563184283841654,0.4263390109081923,0.4270688125535886,0.4278346169262406,0.42862608230808347,0.42943527795296066,0.43027923671297247,0.4312193639617304,0.4321215517813906,0.4329945149468819,0.4339226705863542,0.43486027652204273,0.43582960944522536
1176.7432485373793,0.4156624737911173,0.41572784266422763,0.4157769846692231,0.41586965379492424,0.4159323603161848,0.41604958272824527,0.4161753276562888,0.4163316335738698,0.41651346521224275,0.4167624440915955,0.4170068513999442,0.4172605658473145,0.41755721743499263,0.4178465309290826,0.4181871890761461,0.4185313101745465,0.4189397455449059,0.41936064210304064,0.41980548835884357,0.42028078509117484,0.4207834613583781,0.4213261810866553,0.4218659436604679,0.4224412987555045,0.42303287822792857,0.4236347412862499,0.4243474657294929,0.4249471514021848,0.4256192979221461,0.4263258693483661,0.4270550809052177,0.42782040631556145,0.42861112867019135,0.42941976155110917,0.43026340830587767,0.431197214700532,0.4321050492299565,0.43297621858981555,0.4339036962574712,0.4348419456602372,0.4358101543330343
1255.1927984398712,0.41564067843749036,0.415712822732702,0.41576285443807465,0.41585851913906435,0.41592336653520157,0.4160371020594,0.41616230950206146,0.41631850411343546,0.41650033695285005,0.416757858505271,0.41700021824602224,0.4172528708740892,0.4175487656915376,0.41783772725687307,0.4181778014134006,0.4185212723655449,0.41892973734011496,0.4193504916722133,0.41979511687547505,0.42027010454549907,0.4207726036763124,0.421314825155307,0.4218544386391663,0.4224294464335438,0.42302069261138425,0.42362260728934664,0.4243392504683885,0.42493443549496296,0.4256060384901214,0.42631200988002893,0.4270407511096856,0.4278055461806225,0.42859550471349944,0.4294036280550791,0.4302469841332315,0.4311741189249472,0.4320873397141375,0.43295709559567935,0.43388400884926703,0.43482256731653546,0.43578995193143966
1333.6423483423632,0.4156531435231013,0.4157249744347024,0.41577487769089333,0.41587099610701517,0.4159360249423059,0.41604708631301274,0.41617179768203744,0.41632798921297487,0.4165096464000726,0.41677718172895767,0.41701583769059536,0.4172668148159682,0.41756193751209136,0.4178503524293663,0.41818970844589065,0.4185327037724411,0.4189409741777681,0.4193614198906733,0.4198056097818778,0.42028028937831513,0.4207823906523348,0.4213232884244525,0.42186320577263636,0.42243790501458733,0.4230289225644819,0.4236302293424208,0.42434544064920127,0.4249411109662036,0.42561231736559785,0.42631762471931123,0.42704585916866916,0.42780986411623095,0.42859910935318657,0.42940660085392834,0.4302495564118564,0.4311694984709494,0.4320865441917636,0.4329560425892863,0.43388268728536594,0.4348204497476801,0.43578755359732807
1412.0918982448552,0.41567187725742927,0.41574096825216145,0.4157903320941271,0.4158859158219282,0.41595053395054954,0.41605944438950127,0.41618377281548874,0.4163399686759717,0.4165215089470275,0.4167993456197002,0.4170339312532717,0.417283118560397,0.4175774832949701,0.41786527655717065,0.41820403009252166,0.41854665563429505,0.4189546642025556,0.4193747197701509,0.4198185139808151,0.420292893525689,0.42079459031897476,0.4213339205178922,0.4218743152320146,0.42244875340259075,0.42303961708489407,0.42364013821205115,0.42435191813479495,0.42494996191980533,0.4256208003787278,0.4263255202950314,0.4270532222357889,0.427816476849568,0.4286050026777926,0.4294118268989184,0.4302543358862515,0.4311671577210214,0.43208724808649984,0.43295697266477834,0.43388341468513136,0.4348201144039007,0.43578701924884977
1490.5414481473472,0.4156885941739821,0.41575395497899864,0.41580263220684716,0.4158971172685296,0.41596114884059676,0.41606826201856917,0.41619231689158964,0.41634854194795357,0.4165300604677107,0.4168181657079504,0.4170486441721401,0.41729607051972356,0.417589745421124,0.4178768950312947,0.41821513430262475,0.41855747729237397,0.4189651962712663,0.41938488306003474,0.41982832679120025,0.4203024232592805,0.42080372675249333,0.4213414481386287,0.42188239160427077,0.42245660014715813,0.42304733896462976,0.4236470996253633,0.424354652290842,0.4249558037536144,0.42562629835116855,0.42633050788452004,0.42705767488201624,0.4278202403136456,0.4286080751161315,0.4294142087382178,0.4302562404487769,0.4311621574692687,0.4320848105883439,0.4329549720685385,0.4338812349273548,0.4348168577243318,0.43578352544326665
