% Model,EMSI_model_V1_C_rate_1_T_ref_298_Permeability_1.9E-15_r_pos_7.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 11 2026, 17:47"
% Dimension,1
% Nodes,397
% Expressions,41
% Description,Line graph
% Arc length (µm),genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode
784.4954990249196,0.018495601573777106,0.01851272600743148,0.018532599264896928,0.018539483208024676,0.018527605231483786,0.018521908986298137,0.018520105494014654,0.01851677218227357,0.018519625250776404,0.018531522832761247,0.018554957521952655,0.018563716270688323,0.018591833607481373,0.018622216943997377,0.018654423261748147,0.01870208657010192,0.018745160694456534,0.018810125827236648,0.01887011774131331,0.018931284210486662,0.019009467841050655,0.019107607119585902,0.01918572133081776,0.019290290801911896,0.01939121391444055,0.019491096214187594,0.01962706418923929,0.019743215874231626,0.019879090399591598,0.02001815976977271,0.020152536013738752,0.02030394213752532,0.02046871894336125,0.02062557698496017,0.020794570928976037,0.021000008513472824,0.021193465409597115,0.021385848396360378,0.021581714495579104,0.02177847884242174,0.021993416189857545
862.9450489274116,0.018493627049803504,0.018512078514634545,0.01853324195663172,0.018540625903511913,0.018529353906526585,0.018522983889063073,0.01852081577815831,0.018517315133359434,0.0185226258587148,0.018536221454190392,0.018559157600673712,0.018567457048694322,0.018595180340426492,0.018625184442887927,0.018657094309242728,0.01870448139724051,0.018747364728467938,0.018812167299544467,0.01887197226327585,0.018932949161374966,0.019010991995096142,0.01910905367273762,0.01918696853267173,0.01929137813057691,0.0193921480108983,0.019492374901745452,0.019628537000285277,0.019744368021306302,0.01987998160757837,0.020018820374335094,0.02015298529715157,0.02030420504519795,0.020468772208167677,0.02062548857895685,0.020794334631274586,0.020998609843078,0.02119252012425397,0.021384512080039105,0.021580099032326473,0.021777784537717323,0.02199237940362114
941.3945988299034,0.018491703911112697,0.01851139307880521,0.01853380553025216,0.018541528123956406,0.018530837317477237,0.018523791350417176,0.018521273256810907,0.0185176102741372,0.018525556950482486,0.018540774997438777,0.01856314501105469,0.018570961527899995,0.01859828673123786,0.01862790972397805,0.018659522101662593,0.018706632149890483,0.01874932397601928,0.01881395724073285,0.01887357510496002,0.018934362348906383,0.019012260695609493,0.01911021536541438,0.019187939816336697,0.019292189770351957,0.01939280491167115,0.019493353698584955,0.019629679901288444,0.019745200471372,0.019880554716836866,0.02001915867754149,0.020153106701717764,0.020304133278854893,0.020468484531123887,0.020625050440083656,0.02079373902356793,0.020996774697781884,0.02119111303151477,0.02138272712299046,0.02157803745299869,0.02177658834956477,0.021990855368254594
1019.8441487323953,0.01848986003932439,0.018510696422601346,0.018534307517321533,0.01854220526593651,0.01853207595743532,0.018524360661400226,0.018521507940969247,0.018517686155429605,0.018528428151311286,0.018545180344414935,0.018566929815158038,0.018574244710374863,0.01860116921022311,0.018630410642793162,0.01866172519385933,0.01870855792195149,0.018751057995824175,0.018815515728346346,0.018874946211153733,0.018935543717387784,0.019013293743766264,0.019111114417124767,0.019188656213654082,0.019292745964265553,0.019393205204011593,0.01949405431112283,0.01963051339923381,0.01974573337140219,0.019880829510513363,0.020019194685918663,0.02015292030828286,0.020303747039894352,0.020467876680487426,0.020624282772869103,0.020792805445647024,0.02099454142626143,0.021189273338887187,0.02138052197267962,0.021575557945107272,0.021774922693233383,0.021988872218734787
1098.2936986348873,0.018488123968742894,0.018510004625988116,0.018534757580265595,0.018542640937513444,0.01853305263238756,0.018524678471910506,0.018521510574941728,0.01851753571939553,0.018531264613255806,0.018549443167695346,0.018570510541940033,0.018577304459705634,0.01860382695864981,0.01863268780389374,0.018663705679730608,0.01871026267563738,0.018752572355446556,0.018816848678800457,0.01887609320111373,0.01893650265851505,0.01901410136825074,0.019111757963301418,0.019189128004963432,0.019293059220600865,0.019393362860523646,0.019494488321557254,0.019631045546648754,0.019745978309214245,0.019880819642644154,0.020018944316702203,0.020152443321894614,0.02030306477651777,0.0204669674230883,0.02062320572942784,0.020791554529803156,0.020991923486083957,0.02118701079919301,0.021377911770262464,0.021572677767211425,0.0217727990550191,0.021986445678172963
1176.7432485373793,0.018486681804809557,0.018509422565151566,0.018535218739019754,0.018542728227757786,0.01853365520014212,0.018524657710381483,0.018521220791580528,0.018517112933630262,0.01853423038216651,0.01855360046475998,0.018573877597010867,0.018580126841852205,0.018606254636609955,0.01863474515032297,0.01866547721602261,0.018711772253160727,0.018753903367457126,0.018817994679933225,0.01887706576888981,0.01893730042647844,0.019014750282229678,0.019112192542413284,0.01918942224033565,0.019293211120444697,0.01939336901283622,0.019494731270896133,0.019631328863445933,0.019746010862465167,0.019880614167107156,0.020018511384729095,0.02015178795671353,0.020302206810939086,0.020465879159288623,0.02062195074517704,0.02079012084324456,0.020989008649724115,0.021184389021945433,0.021374995268856202,0.021569509482482197,0.021770292350439327,0.02198367829529512
1255.1927984398712,0.018485520630409043,0.018508942012034266,0.018535676844388293,0.018542471832729873,0.01853389124101558,0.01852430676971212,0.01852064550050916,0.018516423142289636,0.018537298196552848,0.018557635700433235,0.018577023667944392,0.018582707017538877,0.018608447783783812,0.018636578372358582,0.0186670353097475,0.018713081719867464,0.01875504540572494,0.018818948214900717,0.018877857557031804,0.01893792975225118,0.01901523297197234,0.01911241316227595,0.019189531578974645,0.019293192579193808,0.019393213666728897,0.01949477475032721,0.019631356250122405,0.019745821362966525,0.01988020185781128,0.020017883368211174,0.0201509406876934,0.020301158563996717,0.02046459699998502,0.020620501590487082,0.02078848780160456,0.02098578947144292,0.021181399318062965,0.02137175940655863,0.02156603779503197,0.021767390471649273,0.021980553614576157
1333.6423483423632,0.018484879189456578,0.018508764051200045,0.018536252452818938,0.018541968915193562,0.018533868830829903,0.018523756354493735,0.01851992110335952,0.018515599685386387,0.018540530437086398,0.018561605190108278,0.018580024438024142,0.01858512761062066,0.018610491716023584,0.018638277686802023,0.018668470508673825,0.01871428407741261,0.018756090975415664,0.01881980242460218,0.018878556606701676,0.01893847916763514,0.019015637361998364,0.019112507726482996,0.01918953988921643,0.019293084962857216,0.019392976527091307,0.019494698358883983,0.019631195448036758,0.01974547732717326,0.01987964964421761,0.020017123525984844,0.020149963734792976,0.02029997986409037,0.02046318303012065,0.020618915903122398,0.020786711842769385,0.020982346375187463,0.021178090935251772,0.021368248119460358,0.02156230510871321,0.021764129325880652,0.02197709769042745
1412.0918982448552,0.018486364670687937,0.018510107318565592,0.01853769189830077,0.018541314569926793,0.018533692972524135,0.01852328426006498,0.01851943610269214,0.018515076493138362,0.018544818078073257,0.018565959883101786,0.018583230291799088,0.018587761418443614,0.01861279457188056,0.018640307196742565,0.018670278479458666,0.018715911706961616,0.018757608087812825,0.01882113770137351,0.018879762806262763,0.018939583275734178,0.019016611085751638,0.01911306071886396,0.019190090344507603,0.019293557454238094,0.019393350725972345,0.019495135136211365,0.019631359480280892,0.01974557100997264,0.0198795916550544,0.020016895992220618,0.020149550218147627,0.020299368901502992,0.020462354494481527,0.020617909019070933,0.02078551207614462,0.020979317038544446,0.02117490277796508,0.021364998688574763,0.021558897491050992,0.021760938510344892,0.021973786216566343
1490.5414481473472,0.018488213176006463,0.018511621539075984,0.018539030634552627,0.018540276012117773,0.018533152202838105,0.01852252911421662,0.018518718409767505,0.018514333660302265,0.01854903205889052,0.018570048185314207,0.01858614429441283,0.018590111963644525,0.01861483297442354,0.01864209229228712,0.0186718587722818,0.018717327154089452,0.018758924375876226,0.018822274183742146,0.018880777487735728,0.018940505807445673,0.019017405585617753,0.019113400602929768,0.019190443496459653,0.019293838940072174,0.01939353878993277,0.019495351202728387,0.01963123832277953,0.01974540493159765,0.019879284111559904,0.020016424165382005,0.020148892273517825,0.0202985084550968,0.02046127330284116,0.020616636842595747,0.020784039890342925,0.020975978282184882,0.021171292066758877,0.02136135238326345,0.021555097576110623,0.0217572706190763,0.021970002481389823
