% Model,EMSI_model_V1_modval_dch_C_rate_1.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 12 2026, 19:18"
% Dimension,1
% Nodes,120
% Expressions,1
% Description,Global
% timeint(0;t;liion.cdc1.Icell; 'nointerp')*4 (Ah),Cell potential
0,4.249608239233262
-0.014132403188770763,3.9687760911531753
-0.04239664428149085,3.9351270912996297
-0.07066088537421092,3.9174867155592388
-0.09892512646693098,3.9064235713274864
-0.12718936755965105,3.898724823002149
-0.1554536086523711,3.8929517383033336
-0.18371784974509114,3.8884894072847804
-0.2119820908378112,3.884912842887787
-0.24024633193053124,3.881988331789387
-0.26851057302325126,3.879485354779467
-0.29677481411597134,3.8771802732962906
-0.32503905520869136,3.8749940330962866
-0.3533032963014114,3.8726923123935766
-0.38156753739413146,3.870133315031021
-0.4098317784868515,3.867171037163515
-0.43809601957957156,3.8636092071739165
-0.4663602606722916,3.859402259338068
-0.49462450176501166,3.8543849746551793
-0.5228887428577317,3.8484367569849796
-0.551152983950452,3.841393545710455
-0.5794172250431724,3.833286180626397
-0.6076814661358925,3.8244450928154574
-0.6359457072286125,3.8149915794775824
-0.6642099483213325,3.805115263983786
-0.6924741894140525,3.7950472740927683
-0.7207384305067724,3.7850020226690977
-0.7490026715994925,3.7750675860418172
-0.7772669126922127,3.7653592867860235
-0.8055311537849328,3.7557693508985737
-0.8337953948776528,3.7464146788920303
-0.8620596359703729,3.737308301450881
-0.8903238770630929,3.7286046956360632
-0.918588118155813,3.720240690193744
-0.946852359248533,3.7122333210300162
-0.9751166003412529,3.70450589108108
-1.003380841433973,3.696973192353742
-1.0316450825266932,3.6895425320607114
-1.0599093236194133,3.6821953920211423
-1.0881735647121333,3.674926201071216
-1.1164378058048532,3.6676849065148542
-1.1447020468975735,3.660395243170859
-1.1729662879902936,3.6529848472821436
-1.2012305290830136,3.645446762746328
-1.2294947701757337,3.6376632180504536
-1.2577590112684538,3.6296714398708207
-1.2860232523611739,3.621427000023637
-1.314287493453894,3.613079474580909
-1.3425517345466143,3.6045548035340422
-1.3708159756393343,3.5958934537645213
-1.3990802167320544,3.587110603801838
-1.4273444578247745,3.578138113207589
-1.4556086989174946,3.5689729762110343
-1.4838729400102146,3.559716204322308
-1.512137181102935,3.550389784617041
-1.540401422195655,3.5410320989111956
-1.568665663288375,3.531653248561314
-1.5969299043810952,3.522292502492499
-1.6251941454738152,3.5129614810484386
-1.6534583865665353,3.503747639533147
-1.6817226276592556,3.4946118723749793
-1.7099868687519757,3.4855991996428854
-1.7382511098446958,3.4768441635046203
-1.7665153509374159,3.468244249690238
-1.794779592030136,3.4598046430355147
-1.823043833122856,3.4514932909370226
-1.8513080742155763,3.443458308281631
-1.8795723153082964,3.4357707245634845
-1.9078365564010165,3.4284149340817427
-1.9361007974937365,3.421327362037806
-1.9643650385864566,3.4144479020102687
-1.9926292796791767,3.4078057845979877
-2.0208935207718968,3.401331422650246
-2.049157761864617,3.395026179957596
-2.077422002957337,3.3889012150226514
-2.105686244050057,3.382797135241651
-2.1339504851427775,3.3768201481516047
-2.1622147262354976,3.37085161925064
-2.1904789673282177,3.3649599911078005
-2.2187432084209378,3.359048426147069
-2.247007449513658,3.353156152484392
-2.275271690606378,3.347236236462855
-2.303535931699098,3.3412238399523773
-2.331800172791818,3.3351335074654864
-2.360064413884538,3.3288712674659737
-2.388328654977258,3.3222983691959906
-2.4165928960699783,3.315596610210191
-2.4448571371626984,3.308700171946791
-2.473121378255419,3.3013435432280516
-2.501385619348139,3.293673105406841
-2.529649860440859,3.28564923655421
-2.557914101533579,3.2773255443988543
-2.586178342626299,3.2687071949617033
-2.6144425837190193,3.2596733565258504
-2.6427068248117394,3.2501211465310655
-2.6709710659044594,3.240037217429248
-2.6992353069971795,3.2295990651605284
-2.7274995480898996,3.21891621906146
-2.7557637891826197,3.2078313404306087
-2.7840280302753397,3.1967733319000073
-2.81229227136806,3.1858851023009334
-2.8405565124607803,3.174269717071288
-2.8688207535535004,3.161706783956889
-2.8970849946462205,3.147576945561516
-2.9253492357389406,3.1309871818949553
-2.9536134768316606,3.113153599361424
-2.9818777179243807,3.093557436652165
-3.010141959017101,3.0722013327269777
-3.038406200109821,3.049157498701366
-3.066670441202541,3.024480000279757
-3.094934682295261,2.9984502296056728
-3.123198923387981,2.9709858961740463
-3.151463164480701,2.9399485203442866
-3.1797274055734217,2.90260241923513
-3.207991646666142,2.8541284579383692
-3.236255887758862,2.7942361519000793
-3.264520128851582,2.733188017597072
-3.292784369944302,2.6282749916642674
-3.313733034068098,2.4999941343412546
-3.313733034068099,2.4999975602851983
