% Model,EMSI_model_V1_C_rate_1_T_ref_293_Permeability_1.9E-15_r_pos_7.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 11 2026, 00:02"
% Dimension,1
% Nodes,397
% Expressions,42
% Description,Line graph
% Arc length (µm),genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot
0,1000.0000000000015,982.8477155458676,967.600652234321,952.4133964201579,937.3369503180234,921.4793163388724,906.7990263241327,892.2541634152707,877.7587992127412,863.3710520170226,849.1251558940746,834.9557751086213,820.8067698817914,806.8779277134948,793.0941701122731,779.3613154200757,765.8099517531019,752.3940570395076,739.1329904364685,726.0059244526617,713.0307090260403,700.137159074189,687.436063402281,674.9197001953892,662.5984880534754,650.5272263018913,638.4533302151012,626.544982045146,614.8669129928785,603.3928488331418,592.2081496985833,580.9936863220383,570.2285665275894,559.6968630749269,549.3934091034931,538.2996242124169,528.6504504448969,519.2584140446055,509.96002135355417,500.9105248475616,492.06243940984774,483.42272761043563
78.44954990249195,1000.0000000000015,982.8789459119249,967.6229101688187,952.4316999276969,937.3623875168125,921.6048970872434,906.891548991709,892.3192797037422,877.8105778678048,863.4083636396584,849.1528415025637,834.9794623428418,820.8300866920355,806.8970682242767,793.1061459076002,779.3811040415326,765.8235286371342,752.4060747679188,739.1417037147097,726.017481780918,713.0382594157238,700.1429753320512,687.4388601861513,674.9220034861811,662.6229642015132,650.521524074264,638.4396246798673,626.5419755847653,614.8662967014291,603.3935959317677,592.2069957569776,581.0135703534079,570.2358345293569,559.6976424331192,549.3904862321017,538.4056619034858,528.7443526466228,519.3249790877477,510.00423756823176,500.9399199755234,492.07894861663755,483.42847760117513
156.8990998049839,1000.0000000000016,982.904492013172,967.6402875438954,952.4459156728717,937.3832935280892,921.7227395768082,906.978450922691,892.3800897540505,877.8580990137724,863.4426078896128,849.1779871864476,835.0009261093562,820.8513336803537,806.9144196417932,793.1166697494762,779.3988144205454,765.835486568515,752.4166642420884,739.1494640580596,726.0279310027038,713.0450084814883,700.148431828385,687.4414451974893,674.9240736085734,662.6439507744768,650.5146972160118,638.4266822969043,626.539383756075,614.8663435006042,603.3949218325561,592.2067756154225,581.0337802166404,570.244621578051,559.7006604702952,549.3904575682369,538.5159770450965,528.8405236388938,519.3942533983051,510.0522237516279,500.97378369247485,492.1003812321325,483.4399225705826
235.34864970747586,1000.0000000000015,982.9243231630985,967.6527571329351,952.4560158807229,937.399627466641,921.8327959262708,907.0596862738352,892.4365487618873,877.901320011387,863.4737439063076,849.200552517129,835.0201178784669,820.8704600916335,806.9299337470019,793.1257013057418,779.4144036161234,765.8457850845178,752.425786354142,739.1562248342675,726.037222353218,713.0509107485934,700.1534814734678,687.4437785804732,674.9258665710722,662.6613966804748,650.5067018908827,638.4144667540111,626.5371697806492,614.8670089754725,603.3967823036409,592.2074434754952,581.0542694675199,570.2548800779159,559.7058732290258,549.393281956313,538.6305072716444,528.938901524738,519.466183352745,510.1039262262712,501.01205684175636,492.1266873245027,483.45700898612694
313.7981996099678,1000.0000000000018,982.9384086751936,967.6602917093228,952.4619727762863,937.4113484472565,921.9350182543393,907.135209201898,892.4886119229444,877.9401982213948,863.5017308291627,849.2204970660152,835.0369891204726,820.8874151707633,806.9435623208624,793.1332002442368,779.4278286872782,765.8543837224199,752.4334019962033,739.1619394110834,726.045306067659,713.0559207422983,700.1580771775753,687.4458204792844,674.927338382185,662.6752508276124,650.4974942626254,638.4029417389844,626.53529688006,614.8682487111058,603.3991331131571,592.2089535387737,581.0749916618305,570.2665624331953,559.7132367518794,549.3989182407454,538.749190217527,529.039424407182,519.5407153275341,510.15929131469187,501.0546802667096,492.15781696191806,483.4796833152776
392.2477495124598,1000.0000000000013,982.946717862946,967.6628640464409,952.4637585846017,937.4184155847228,922.0293586797183,907.2049738636364,892.5362344329146,877.9746910045411,863.5265277975989,849.2377804045099,835.0514913056754,820.9021481626293,806.9552571443332,793.1391262328015,779.4390466930187,765.8612420194959,752.4394720603972,739.1665611562577,726.052132381226,713.0599929878624,700.1621718509854,687.4475310381007,674.9284450504197,662.6854621239983,650.4870304949874,638.3920709396236,626.5337282758804,614.8700182925738,603.4019300292377,592.2112600068352,581.0959003553567,570.2796210481351,559.7227070814272,549.4073252659473,538.8719635171392,529.1420303892543,519.6177956991409,510.21826533941964,501.101594810674,492.1937202125485,483.5078920255045
470.6972994149517,1000.0000000000016,982.9492200398466,967.6604469176755,952.4613455307057,937.4207879938282,922.1157693211156,907.2689344158057,892.5793714874898,878.0047557215693,863.5480939510361,849.2523621040201,835.0635759043759,820.9146083121187,806.9649699983715,793.1434389392765,779.4480146923548,765.8663195130218,752.4439574388482,739.1700434375404,726.0576515291192,713.0630820105451,700.1657184039736,687.4488704011028,674.929142584282,662.6919794777385,650.475266751718,638.3818180437264,626.5324271896836,614.8722733049466,603.4051288200174,592.214317081259,581.1169491038829,570.2940083269781,559.7342402602382,549.4184618763338,538.9987648048779,529.2466575739818,519.6973708440313,510.28079462298325,501.1527413169912,492.23434714456397,483.5415815842774
549.1468493174436,1000.0000000000013,982.9461269764323,967.6532641064681,952.4550185080801,937.4186939224139,922.194496066677,907.3273610558543,892.6182209458137,878.0305200416157,863.5665820536512,849.264412670888,835.073305852573,820.9248313016257,806.9727391192437,793.1462559169978,779.4548524216817,765.8697460502074,752.4469703796238,739.1724242897561,726.0618589604372,713.0652259115826,700.1687748926262,687.4500118511093,674.9295081395106,662.6947769182648,650.4621672825373,638.3722289757645,626.5314953210241,614.875094728534,603.408820012704,592.2181573238119,581.1382068517305,570.3097720287207,559.7479172165655,549.4325073628406,539.1300627552467,529.3535253863379,519.7796304167274,510.3470178445363,501.2081398512962,492.27982633251054,483.580736492943
627.5963992199356,1000.0000000000018,982.937335139728,967.6412760197659,952.4448061648035,937.4117071139442,922.265076620652,907.379868235692,892.652232284014,878.0515807654361,863.5816801920379,849.2737264625854,835.0798580200309,820.9321775916659,806.9781149225313,793.1477092789597,779.459362413059,765.8713746253733,752.4481623664207,739.172895741131,726.0639577727427,713.0657987731644,700.1704824012634,687.4506792713318,674.9292477392396,662.6930968852542,650.447065887629,638.3630620928715,626.5307146499417,614.878098776323,603.412757208737,592.2225163878364,581.1593401926086,570.3267876680834,559.7636010812779,549.4493675290273,539.2661250743836,529.4626107485586,519.8646248664511,510.41684681078686,501.2670917830528,492.3300737438384,483.62516247323543
706.0459491224277,1000.0000000000019,982.927904718905,967.6295538929418,952.4356264526306,937.4040435826497,922.3305928933132,907.4295192692299,892.6851308281579,878.072032440258,863.5974199330285,849.284430976809,835.0870531622367,820.9405333408638,806.9851093345114,793.1520182807745,779.4654281808384,765.8751212699029,752.4512412131775,739.1748672630172,726.0672856033519,713.0681011567224,700.1738772474373,687.4540163763036,674.9317747187886,662.6899023922995,650.4334455160198,638.3577350475741,626.5331467376942,614.8838817074517,603.4196864658597,592.2303168234299,581.182858958775,570.3478105803367,559.7839907418603,549.4715293532429,539.4063855292735,529.5745886908022,519.9537624476277,510.49194381633845,501.33145199954964,492.3872221046156,483.67713457371275
784.4954990249196,1000.0000000000016,982.9231761686075,967.6233717824181,952.432493623751,937.4007888214481,922.3943288884788,907.4797877475787,892.7212499313495,878.0964200169936,863.6182146908326,849.3009406104128,835.100278015926,820.954618170268,806.997942015447,793.1628708541994,779.4769805123051,765.8849307228883,752.4602152695552,739.1829449576408,726.0762602018729,713.0764024528279,700.1835098448346,687.4637206059542,674.9409949757762,662.6893680173756,650.4258012135156,638.3600377879632,626.5421478829937,614.8956896991147,603.4327136148099,592.2448138122742,581.2117637865283,570.3757564207056,559.8120983736073,549.5018539747186,539.5486654470919,529.6890744070477,520.0477121824691,510.5735174688805,501.40354263132673,492.4530149383484,483.7387677959822
862.9450489274116,1000.0000000000011,982.9207869332431,967.6202630464536,952.4327343446715,937.3995958357609,922.4541120964612,907.5283874837711,892.7580534103054,878.1225846531263,863.6417340011715,849.3209008733603,835.1173293680883,820.9722748691471,807.0144726891974,793.1780154507366,779.4921239929948,765.8988763571784,752.4732362565975,739.1954107609763,726.0892947869826,713.0890968346827,700.1978089862333,687.4782725039835,674.9555040932001,662.6915316408787,650.4234975292981,638.3686450247088,626.5564927054728,614.9124987390916,603.450966204685,592.2651454996285,581.2453718705967,570.4096761499463,559.8469876482891,549.5392959789717,539.6898856385832,529.8043581391133,520.1450727211337,510.66021412263166,501.48220621704826,492.5263977776067,483.8090621846014
941.3945988299034,1000.0000000000016,982.9192098981612,967.6186780509348,952.4347590806472,937.3989973039656,922.5085993934568,907.5739310799225,892.7940916274587,878.1491621762606,863.666574347369,849.3429040551364,835.1368619295931,820.992174662164,807.0333883763266,793.1961055708591,779.5095920180505,765.9156894344925,752.4890993624385,739.21109427575,726.1052499400085,713.1050519625591,700.2156479109422,687.4965490640569,674.9742016410702,662.6956955351145,650.425666774225,638.3825282371289,626.575169966425,614.9333669096628,603.4735296409103,592.2903962469658,581.2828240925813,570.4486293836087,559.887711173831,549.5828916651656,539.8286868589514,529.9193945963395,520.2448128866209,510.75102649651933,501.5664729475038,492.60641144339934,483.88703641816005
