% Model,EMSI_model_V1_modval_noflow_C_rate_1.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 12 2026, 18:49"
% Dimension,1
% Nodes,96
% Expressions,1
% Description,Global
% timeint(0;t;liion.cdc1.Icell; 'nointerp')*4 (Ah),Cell potential
0,2.648166821005903
0.014132403188770936,3.3685498736010806
0.04239664428149191,3.454704542244307
0.07066088537421189,3.504612675361932
0.09892512646693194,3.53574906329585
0.127189367559652,3.554800623821738
0.15545360865237204,3.568618769466095
0.1837178497450921,3.5810781030598617
0.21198209083781216,3.5931183710304317
0.24024633193053221,3.603195652679697
0.26851057302325226,3.611060285031737
0.29677481411597234,3.6175828964157315
0.3250390552086923,3.6236075381965875
0.3533032963014124,3.6296799115361082
0.38156753739413246,3.6360484527107526
0.40983177848685254,3.643063748696722
0.43809601957957256,3.6505323068897026
0.4663602606722926,3.6584628542621513
0.49462450176501266,3.666799681082304
0.5228887428577327,3.6754245224228024
0.5511529839504528,3.6842976474116673
0.5794172250431727,3.6935113857103703
0.6076814661358929,3.7030687348421365
0.635945707228613,3.7127844813277515
0.6642099483213331,3.7220916245622164
0.6924741894140531,3.730767879495701
0.7207384305067732,3.738902420522489
0.7490026715994933,3.746587158223175
0.7772669126922135,3.7538134420822136
0.8055311537849335,3.76052651468142
0.8337953948776535,3.766726542519302
0.8620596359703736,3.772547925255005
0.8903238770630937,3.7781518665080958
0.9185881181558138,3.783556382982344
0.9468523592485338,3.7886329085100656
0.9751166003412539,3.7933534627222336
1.003380841433974,3.7977296857882656
1.0316450825266943,3.8019335676904134
1.0599093236194144,3.80606093983924
1.0881735647121344,3.8101961696179294
1.1164378058048545,3.8143509502255517
1.1447020468975746,3.818594514621567
1.1729662879902947,3.822981371387481
1.201230529083015,3.8276710342011815
1.229494770175735,3.832465250557044
1.2577590112684551,3.837232558032167
1.2860232523611752,3.8422458189103024
1.3142874934538953,3.8473978311622568
1.3425517345466154,3.852375986147879
1.3708159756393354,3.857373876791911
1.3990802167320557,3.8623711542209906
1.4273444578247758,3.8674121858677792
1.455608698917496,3.8725958937663565
1.483872940010216,3.877990647260697
1.512137181102936,3.883548725075085
1.5404014221956561,3.8891441165561718
1.5686656632883764,3.8949057833644876
1.5969299043810965,3.900864851621676
1.6251941454738166,3.907080384136593
1.6534583865665367,3.9135982994083247
1.6817226276592567,3.9204757382937796
1.7099868687519768,3.927594740822925
1.738251109844697,3.9349625842042846
1.7665153509374172,3.942591596658079
1.7947795920301373,3.9504725608878335
1.8230438331228573,3.9586421989410705
1.8513080742155774,3.967000596703428
1.8795723153082975,3.9754860036495954
1.9078365564010178,3.9840589584946677
1.9361007974937379,3.99266992452477
1.964365038586458,4.00135093515127
1.992629279679178,4.010106453143073
2.020893520771898,4.018885068502639
2.049157761864618,4.0276017675170666
2.0774220029573383,4.036319421111676
2.1056862440500583,4.0450428951434505
2.1339504851427784,4.053792209352931
2.1622147262354985,4.06249100134622
2.190478967328219,4.071185826324482
2.218743208420939,4.0796256710178875
2.247007449513659,4.087703265596374
2.2752716906063792,4.09547844935098
2.303535931699099,4.103124704041703
2.331800172791819,4.110697194149732
2.360064413884539,4.11815893840142
2.3883286549772595,4.125671154492068
2.4165928960699796,4.133280554340351
2.4448571371626997,4.141108657404992
2.4731213782554198,4.149177628555331
2.50138561934814,4.157503939615418
2.52964986044086,4.166077648517013
2.55791410153358,4.174906287131491
2.5861783426263,4.184062064752855
2.61444258371902,4.193550875543816
2.633227938078438,4.200011476603675
2.633227938078438,4.200008617977817
