% Model,EMSI_model_V1_C_rate_1_T_ref_298_Permeability_6E-15_r_pos_7.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 11 2026, 16:24"
% Dimension,1
% Nodes,397
% Expressions,41
% Description,Line graph
% Arc length (µm),genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot
8864.79913898159,1000.0000000000013,1023.4253175152459,1048.224152449129,1073.2316352251335,1098.5273861380197,1124.2090350828623,1149.7228686447188,1175.370119285359,1201.0893511871452,1226.8519163426731,1251.925317213402,1277.5336837798247,1302.7627667139209,1327.5137303618299,1351.7825727468246,1376.3441115788733,1399.3661107974353,1421.7955453183324,1443.4596026062554,1464.850857863347,1485.4549611857774,1505.3343405791923,1524.5284375930853,1543.1310867463646,1561.0412406742596,1578.2618518286943,1594.8206147193066,1610.681853967536,1625.9371410545552,1640.5326514619437,1654.5017610189564,1667.8356190560576,1680.734116823629,1692.740303451773,1704.4805909410352,1715.0072189427137,1725.686386098233,1735.8297778286333,1745.4602440353829,1754.626548158176,1763.3456845047153
8943.248688884083,1000.0000000000016,1023.4324565404703,1048.2251364193694,1073.231913377625,1098.5105330152899,1124.1837873425038,1149.6943709180262,1175.3452325221392,1201.0546673942663,1226.7978059343966,1251.8349275198332,1277.4027123620513,1302.5766931265498,1327.2601785148677,1351.447229367257,1375.904674181889,1398.8197623264264,1421.1341843697874,1442.6698882966916,1463.9288222352445,1484.381579879596,1504.0957577014017,1523.1192029820781,1541.5701447196245,1559.2794325457,1576.2963855720914,1592.650242050283,1608.306249173658,1623.359510942736,1637.7433999402617,1651.4978628106253,1664.6089580222986,1677.30402928287,1689.1118697423499,1700.6137842448395,1710.9900470909788,1721.3969512783776,1731.29856101989,1740.6954165512645,1749.635791755778,1758.1307565221593
9021.698238786576,1000.0000000000015,1023.4385841222779,1048.226113980446,1073.2328396477021,1098.4908686347114,1124.152679174855,1149.6632845215038,1175.3183518806636,1201.0180461726986,1226.7408980365344,1251.7490743683193,1277.2704758465022,1302.3856530634393,1326.9991037844147,1351.1018659962438,1375.437276501686,1398.2507287752599,1420.4500529397612,1441.8567367644964,1462.9794471445375,1483.2762273052863,1502.8225637996238,1521.6725626891016,1539.968384707507,1557.4735336092303,1574.2841473305755,1590.430595427164,1605.8778917176594,1620.7254860965775,1634.8948252633859,1648.4314326801393,1661.3173368765513,1673.8030581437085,1685.4133835209275,1696.6710306988296,1706.9001242231182,1717.0302973106382,1726.6858722234492,1735.8462454605867,1744.55818276335,1752.8264024365901
9100.147788689068,1000.0000000000019,1023.4435217651592,1048.2269549682778,1073.2342494630936,1098.468144850441,1124.1156701388832,1149.629728801845,1175.28951278703,1200.979492864606,1226.6811366387467,1251.6679618347646,1277.1370399592242,1302.1895859087165,1326.7303782688466,1350.746309690761,1374.941602012694,1397.6587346309636,1419.7428047227772,1441.0198668288442,1462.0021404777342,1482.1382031246112,1501.5140776870262,1520.1877160830884,1538.3244787715078,1555.6223578733068,1572.2240858023329,1588.1605725573681,1603.3957239447197,1618.033794504993,1631.9855751777711,1645.3009820981235,1657.959290384616,1670.2292235026953,1681.6423347664672,1692.6499598495968,1702.733644203296,1712.5837029376162,1721.989175775262,1730.9102016390018,1739.3911357537088,1747.4299927770146
9178.597338591559,1000.0000000000019,1023.447353168509,1048.2276968364692,1073.2361460495256,1098.4424038328093,1124.0730319862882,1149.5938659748458,1175.2588114973628,1200.9390659701173,1226.6185570405462,1251.5913991694804,1277.0024203352336,1301.988555601007,1326.454107497895,1350.3807052483323,1374.4186244445127,1397.0442589693967,1419.0128568452174,1440.159754190056,1460.9973309632935,1480.9681549862137,1500.171089354963,1518.6655274126142,1536.6392617225936,1553.726949558079,1570.117390661413,1585.841486074113,1600.861300199998,1615.2860754811275,1629.0174519960294,1642.108458452775,1654.5369443412678,1666.5847719510502,1677.8007775581877,1688.553053454611,1698.4927574641322,1708.0599288311364,1717.2114660252162,1725.8904857512362,1734.1380196346715,1741.9450085333199
9257.046888494051,1000.0000000000016,1023.4500788717799,1048.228293069713,1073.2384049534498,1098.4139329055956,1124.0256492183235,1149.5562421245072,1175.2265030932301,1200.8968745944774,1226.5531699126489,1251.5186686470454,1276.8662729220787,1301.7823229481512,1326.169987462903,1350.0046964222488,1373.8699653528088,1396.4076112725004,1418.2600205144913,1439.2759710092043,1459.9641370958882,1479.7654362674414,1498.7929265449063,1517.1052162537985,1534.9112305003264,1551.7861594863095,1567.9630477769563,1583.4723034733076,1598.2737860431557,1612.481304175193,1625.9893549918597,1638.8526818103537,1651.0492120800566,1662.8684982759642,1673.8863436943475,1684.3787478660204,1694.1734859361397,1703.456671487009,1712.351043927282,1720.7857213849516,1728.7975355718156,1736.3702187914878
9335.496438396542,1000.000000000001,1023.4516794349862,1048.228677077979,1073.2408793404695,1098.383022435586,1123.974427812584,1149.5174072158698,1175.1928299038395,1200.8530120604266,1226.4849640071814,1251.4489925068356,1276.7281959292602,1301.5705987720396,1325.877655723945,1349.6178604468066,1373.2972931510344,1395.7490414779506,1417.4840095487486,1438.3679533890786,1458.9015070997505,1478.5292145534038,1497.3786994420218,1515.505762533448,1533.1385794793553,1549.7985219324185,1565.7596989998328,1581.0516083045939,1595.6319232079693,1609.617988148726,1622.899661328822,1635.5318923502257,1647.4943779050573,1659.0785114139796,1669.895828180989,1680.12464625565,1689.7708652862477,1698.7706445046051,1707.4051896860765,1715.593456371543,1723.3672380090634,1730.7031672215696
9413.945988299034,1000.0000000000016,1023.4521443951204,1048.2287889590245,1073.2434280815621,1098.3499929057384,1123.92030885083,1149.4779221013066,1175.1580402155187,1200.8075715872726,1226.4139362635444,1251.3815582259276,1276.5877728475052,1301.353094242166,1325.5767480611355,1349.2197715930913,1372.7024042893725,1395.0688209075863,1416.684545011244,1437.4351296342275,1457.8083818688185,1477.2586589465473,1495.9275065188015,1513.8661553012032,1531.3195106085907,1547.762582039289,1563.505993874309,1578.5779875981207,1592.9344482382858,1606.6946385529097,1619.7467437090563,1632.1443188900055,1643.8707058028485,1655.212911558767,1665.825946941811,1675.7883295323252,1685.2799177275003,1693.9985232894262,1702.3711338993837,1710.3111829247414,1717.8446140500787,1724.94131228533
9492.395538201527,1000.0000000000019,1023.4519952394336,1048.2291098672472,1073.2464627149543,1098.3155349071449,1123.8646461478925,1149.4389190049944,1175.1229427867315,1200.7612196882362,1226.3406763180578,1251.3164087705652,1276.445340639956,1301.1302307893116,1325.2675937869926,1348.8106643982428,1372.0874325381205,1394.3677194847598,1415.8619141727354,1436.4775646042563,1456.684197929055,1475.953392051384,1494.4388737688091,1512.18579312285,1529.4525301617682,1545.6771699598767,1561.2008649496995,1576.0502788112217,1590.180323244463,1603.7098658646105,1616.529028267611,1628.6881298753642,1640.1763751907167,1651.2694763744767,1661.672936426791,1671.3668841469741,1680.695040926792,1689.1363938687823,1697.2454045233908,1704.9357290733733,1712.2265524590857,1719.0813420370291
9570.845088104019,1000.0000000000019,1023.4519127520168,1048.2302962567576,1073.2506052873457,1098.280387809158,1123.8085731094047,1149.4013950986964,1175.0883943680903,1200.7147355123489,1226.265961762904,1251.2540421351357,1276.3016301214318,1300.9028529101888,1324.9510315729317,1348.391382933525,1371.4546614653377,1393.6469063168527,1415.017115894758,1435.4962291646227,1455.5296048695714,1474.6142552328986,1492.9136739004437,1510.4656085119461,1527.5381767146775,1543.5430573873844,1558.845193314279,1573.4693522616917,1587.370523069875,1600.6644944104419,1613.2472348394047,1625.1639236284864,1636.4119895532062,1647.2485663564182,1657.4362091447335,1666.860158257641,1676.0149817718068,1684.183674805761,1692.027418626129,1699.4665408686544,1706.5123726371594,1713.1222370476157
9649.29463800651,1000.0000000000016,1023.4511231737742,1048.2314767860078,1073.2549068731203,1098.244520328971,1123.7522832680643,1149.3647704256962,1175.053695613783,1200.6672336896586,1226.1888803087052,1251.1920924665744,1276.1549691247803,1300.6695992634006,1324.6257251461807,1347.9606358463748,1370.8054696753218,1392.9060735250175,1414.1493494649405,1434.4898143417424,1454.3435375834379,1473.2404631097165,1491.3511204895447,1508.7049370782802,1525.5758943222559,1541.3598274513042,1556.438538379694,1570.8347928176497,1584.5046944270387,1597.5584924290274,1609.9013909547252,1621.5719854403344,1632.5778471876768,1643.1513234815834,1653.1166259424801,1662.269545895861,1671.2408919443196,1679.141516069612,1686.7188290911524,1693.9053740153142,1700.7038036881272,1707.0661751544972
9727.744187909,1000.0000000000019,1023.4495851416987,1048.2324982531663,1073.2591270474757,1098.2085911705576,1123.6968678330059,1149.3294394538398,1175.019002307884,1200.618644866565,1226.1093109309663,1251.1290029008455,1276.0044958902638,1300.429884074002,1324.2910592942458,1347.5177711954473,1370.1418500739387,1392.1455773941161,1413.2583608241996,1433.4574294121885,1453.125092832524,1471.8313410385285,1489.750429811482,1506.9029440736192,1523.5646136888047,1539.1264848363528,1553.9797729255256,1568.1453350108231,1581.5815180616817,1594.390545510397,1606.4900638536826,1617.9108564991968,1628.6723170009134,1638.9766334271637,1648.7122401448119,1657.59364850278,1666.37015677956,1674.0075125404874,1681.3176965023222,1688.250408912451,1694.7990571263058,1700.9115403025844
9806.193737811494,1000.0000000000016,1023.4472749201128,1048.2332207147585,1073.263034467964,1098.1733047170321,1123.6434653952258,1149.2958148122414,1174.9844820831656,1200.5689023431446,1226.0271372082263,1251.0631795639379,1275.8493359094086,1300.1831188145752,1323.9464143006098,1347.06213366736,1369.4658711325496,1391.3657874861808,1412.343898865783,1432.3981635288192,1451.8733606808653,1470.3862227716645,1488.1108321290053,1505.058801955695,1521.503277056701,1536.8420460177451,1551.4677811646363,1565.3997241919205,1578.5996851696354,1591.159353479252,1603.011831818807,1614.1790889251918,1624.693776748449,1634.7233922860673,1644.2210593776335,1652.831058987204,1661.4001698572372,1668.77924816159,1675.822053746722,1682.499776300206,1688.7962778842705,1694.6566290627215
9884.643287713987,1000.0000000000016,1023.4441712373339,1048.2335129414062,1073.266411754467,1098.1393453176217,1123.5931669013748,1149.2642918070699,1174.9502976259175,1200.5179459610097,1225.9422533958611,1250.9931015260859,1275.688657532082,1299.928741175615,1323.591177194628,1346.5930769416527,1368.779440954256,1390.567028303385,1411.4056833448578,1431.311087605561,1450.5874087117177,1468.904403561385,1486.4315116483447,1503.171592313159,1519.390747102139,1534.5054250869866,1548.9013272773163,1562.596574499361,1575.5577404980388,1587.8634555389897,1599.4650988686253,1610.3750559245475,1620.6404216998092,1630.390287284974,1639.6409144929964,1647.9801541711915,1656.3281632544708,1663.4540920554707,1670.229701427227,1676.6513611795724,1682.693361591579,1688.2994812146724
9963.092837616477,1000.0000000000018,1023.4402731104682,1048.2333054012915,1073.2691299868202,1098.1071951790398,1123.5467387394974,1149.2351543851157,1174.9165767118725,1200.4657528899693,1225.8546093331913,1250.9177844494704,1275.5219629623286,1299.66645096008,1323.225032638915,1346.1102567614175,1368.0840448200784,1389.7496105861426,1410.443607882285,1430.1956644613933,1449.2666477408725,1467.3854769316429,1484.7120053923923,1501.2407754604153,1517.2262687796733,1532.1159162642462,1546.2795893983612,1559.7349196624048,1572.4546828137281,1584.5018015401813,1595.8486827501038,1606.4975005329848,1616.5108436500668,1625.9761704624489,1634.9699610443522,1643.0394016334733,1651.1517472927744,1658.0296971878768,1664.5385144497207,1670.7029780555029,1676.4880389800032,1681.8378252590262
10041.54238751897,1000.0000000000022,1023.4356830280174,1048.2326838097529,1073.2712691588622,1098.0771151881381,1123.5043557608387,1149.2084426548613,1174.883348418885,1200.412345798735,1225.764251633138,1250.8371126591087,1275.3492589685666,1299.3963373673905,1322.8481250690647,1345.6138486015236,1367.3801163130374,1388.91385805255,1409.4580545492238,1429.0522044107277,1447.9116367893585,1465.8301337640846,1482.9531161149994,1499.2672587845263,1515.0109778193844,1529.674717067542,1543.6038387229135,1556.8161084951887,1569.291985124626,1581.076086599114,1592.1644292851408,1602.5483835842035,1612.307092089194,1621.483344251528,1630.2106916955786,1638.011368177832,1645.874149041884,1652.5089723280657,1658.751372775464,1664.6574782925873,1670.1832257251635,1675.2746163139639
10119.991937421462,1000.0000000000016,1023.4306022801162,1048.2317320441464,1073.2728674047062,1098.0500453665243,1123.4668406271849,1149.1843865733442,1174.8506852475284,1200.3577073848362,1225.6711119768574,1250.749842029796,1275.1697522198751,1299.1177981129244,1322.4598775698955,1345.1032347263224,1366.6679230702239,1388.0597510871698,1408.4487407651884,1427.879686613131,1446.5220463016074,1464.23807756498,1481.15440878826,1497.250487393256,1512.744789568921,1527.181374511685,1540.873350471117,1553.839228176598,1566.0685072060928,1577.5853756840518,1588.4114080249776,1598.5268161080623,1608.0280061034762,1616.9113035039923,1625.3629545385118,1632.8957685851642,1640.4958843267377,1646.8912477287163,1652.867534684514,1658.513968137482,1663.7780719301873,1668.6091292381138
10198.441487323955,1000.0000000000016,1023.425219029591,1048.2305144927745,1073.2739408037241,1098.0269481120718,1123.435030257124,1149.1632059830492,1174.8186351450345,1200.3017979005972,1225.5750867812064,1250.654637755426,1274.9825701263676,1298.8301512734272,1322.0596242721633,1344.577703298859,1365.947608372239,1387.1871722695348,1407.4152621425353,1426.6769164806417,1445.097380420284,1462.6088174138051,1479.3152218339558,1495.189644356953,1510.4273480613183,1524.6351057441389,1538.0870185249232,1550.8029402847376,1562.7826249372981,1574.028204333465,1584.5881091331894,1594.4312892566602,1603.6717503733648,1612.258837056465,1620.4259346988267,1627.6915071483504,1635.0166020243428,1641.1748795897847,1646.8852413952968,1652.2704795885525,1657.2705965339203,1661.8394783331908
10276.891037226445,1000.0000000000022,1023.4197363472346,1048.229108251742,1073.274520509482,1098.0087999790273,1123.4097547418826,1149.1451223755648,1174.7872515538309,1200.2445892369024,1225.476079557291,1250.550186358013,1274.7868505908057,1298.5327192908176,1321.646713540326,1344.036566312027,1365.2192338789494,1386.2960079078127,1406.3572371817975,1425.4427202094496,1443.6371838142616,1460.9418935092147,1477.4349300798863,1493.0839587179623,1508.0583651453187,1522.0351782507175,1535.2437855415867,1547.7059701452672,1559.4327693571236,1570.403161674309,1580.693082015629,1590.260351702179,1599.2365484328084,1607.524794124031,1615.3990032814693,1622.397558989819,1629.436017230538,1635.3582782387941,1640.8027822719612,1645.9250947659696,1650.658868356738,1654.9638471443247
10355.340587128938,1000.0000000000015,1023.414749667171,1048.2279863189494,1073.2750241248773,1097.9970706968625,1123.392428037884,1149.1308852071131,1174.7570550540295,1200.1864950848678,1225.3744376413556,1250.435506200726,1274.5821749487766,1298.2253174284624,1321.2209818770825,1343.4795819652893,1364.4837214777742,1385.3867130823708,1405.2747343008416,1424.176288978527,1442.1412750132952,1459.2371579191818,1475.5132030618715,1490.9329463016243,1505.6376461078448,1519.3810150430265,1532.3427231518965,1544.547118339707,1556.017470029135,1566.7088769705915,1576.724841477126,1586.0124160093617,1594.7204442532386,1602.7078278223025,1610.2811066943925,1617.0125060983812,1623.7533071993685,1629.4393984699432,1634.6179023696611,1639.4753107683869,1643.9403513791472,1647.9797547421615
10433.79013703143,1000.0000000000018,1023.4114418026504,1048.228257697196,1073.2765319514485,1097.9936108281136,1123.3848810992179,1149.1219045357939,1174.7292802215375,1200.1287013006179,1225.2713362816173,1250.3110450119848,1274.3694410263106,1297.909078410272,1320.783618028781,1342.907947265221,1363.7430981193902,1384.4609799041343,1404.1692324135563,1422.8785225261129,1440.6108999634835,1457.4960320522564,1473.5514659121013,1488.7380453471828,1503.1666544234088,1516.6739907789226,1529.385070142364,1541.3275353938066,1552.5378029421595,1562.9464170172762,1572.68436726852,1581.6883107824765,1590.1240952757194,1597.808788696095,1605.0732576154826,1611.5367965173634,1617.9690884254146,1623.418286396523,1628.3303344161866,1632.9206106733586,1637.1143662390875,1640.8863380761654
10512.239686933923,1000.0000000000015,1023.4089391936459,1048.228969491971,1073.2781263376771,1097.9973805715586,1123.3854609562507,1149.1166736685284,1174.7026670292503,1200.0700377250505,1225.1655866844997,1250.1758397863148,1274.1472488543466,1297.5824205585195,1320.333143199335,1342.3202793582059,1362.9937227695034,1383.5168972885062,1403.0393450779409,1421.5480270325793,1439.045467622794,1455.7176636342701,1471.5488465840049,1486.4983832212329,1500.6456346478537,1513.9137342659246,1526.370374255222,1538.0469054149673,1548.9931908341837,1559.1154604258788,1568.5715677729058,1577.288291813697,1585.4477702096838,1592.8281855545554,1599.7776188413652,1605.97184457063,1612.086078402786,1617.296723897909,1621.941868419358,1626.2628074514446,1630.1828170016106,1633.6856928485854
10590.689236836415,1000.0000000000008,1023.4072381394175,1048.23001689321,1073.2796972487095,1098.008560010417,1123.393902589873,1149.114813080378,1174.6769215794232,1200.0102116758699,1225.05685085198,1250.0291554154082,1273.9147434072918,1297.244422413465,1319.8686735866033,1341.7156682907828,1362.2335111865948,1382.5534621004458,1401.8842294045814,1420.1835808321864,1437.4445949397382,1453.9013774980715,1469.5044592116888,1484.2129215322175,1498.074435508615,1511.0993875839358,1523.297446016869,1534.7039624979416,1545.3819337767711,1555.2144320335385,1564.3848747720192,1572.8109269717352,1580.6898002061891,1587.7647098089071,1594.3941155241218,1600.3168709851218,1606.1049802678126,1611.0741298196306,1615.4515335092178,1619.5007649731629,1623.1446152060926,1626.3767617201095
10669.138786738906,1000.0000000000019,1023.4063624103858,1048.2313164694292,1073.2811572685034,1098.0273614748503,1123.4099428467694,1149.1159389572408,1174.6517533035912,1199.9489323069972,1224.9447913951742,1249.87025831876,1273.6710586097238,1296.8941488823264,1319.3893185968357,1341.09320000325,1361.4602761353574,1381.569659926138,1400.7030529349454,1418.783964222833,1435.8079461981783,1452.0465477518844,1467.4174702067914,1481.8806814580587,1495.4530059508663,1508.2301736931104,1520.1651740732786,1531.2975233515322,1541.7024075178626,1551.241841976442,1560.1228157807939,1568.2548819268711,1575.8486041696196,1582.6171378988743,1588.9229445139385,1594.5711631936854,1600.0266061721584,1604.7499762409811,1608.8583887305745,1612.633369977256,1615.9986932390261,1618.9584698222654
10747.588336641398,1000.0000000000018,1023.4063457308234,1048.232792763677,1073.2824254036536,1098.054023871678,1123.4333414547348,1149.1196805359848,1174.6268805653374,1199.8859160678685,1224.829078218276,1249.6984067647015,1273.4153281868132,1296.530667272096,1318.8941885006539,1340.4519633355517,1360.6718483733696,1380.5644769319101,1399.4949763300854,1417.3479338505726,1434.1351615235556,1450.1525243686065,1465.2870179905824,1479.5006510010853,1492.7812561620392,1505.3052729658957,1516.9723979053335,1527.826358166131,1537.9529338673967,1547.1961411368097,1555.7838558482626,1563.6187533023592,1570.9225312658166,1577.3841768813538,1583.3642398361967,1588.7339293035338,1593.8516721445671,1598.3236357328835,1602.1613881457256,1605.6594029741675,1608.74387442364,1611.4296320111916
10826.03788654389,1000.0000000000018,1023.4072856744826,1048.2344489186664,1073.2834953072183,1098.088930127214,1123.4641138253512,1149.125908941396,1174.6022162823213,1199.821064888921,1224.7095914503234,1249.513135599774,1273.147057577925,1296.153460957072,1318.3827971299204,1339.7914815929287,1359.8668872767769,1379.5373652984397,1398.2595419969455,1415.8745742864182,1432.4260040745294,1448.21887498474,1463.1125024610055,1477.072092567644,1490.0590918085882,1502.3240270495019,1513.7181632647666,1524.2894680655015,1534.1321082596885,1543.075950953092,1551.3665852300232,1558.9011786050596,1565.9099757308256,1572.0644505054097,1577.7177017135448,1582.8040290305264,1587.5799610076278,1591.7938524270644,1595.3589394892053,1598.5771056410981,1601.3783727028792,1603.7883885619951
10904.487436446381,1000.0000000000013,1023.4092600440273,1048.2363519504192,1073.284452613019,1098.1320677052424,1123.5021262368475,1149.134586658832,1174.5777800209082,1199.7544305546003,1224.5864045464798,1249.3147811025608,1272.8664653223245,1295.762718558778,1317.8553758462717,1339.1120472274617,1359.04505899632,1378.4885619572108,1396.9971854127039,1414.3644060070815,1430.6811985900224,1446.246369093985,1460.8947970030624,1474.59600039111,1487.2877295218047,1499.2876665750173,1510.4038175233682,1520.6883474164638,1530.2414803959757,1538.8829207551048,1546.8727745831102,1554.104053959786,1560.8128888528522,1566.6598927468885,1571.9859513545327,1576.7835637945868,1581.2136944432887,1585.1629014286007,1588.453338554458,1591.388864436865,1593.9046322380223,1596.0371359748897
10982.936986348874,1000.0000000000015,1023.4121953551779,1048.2384557743615,1073.2852957832004,1098.182661879686,1123.5463400420424,1149.1450554677438,1174.55312408113,1199.6856571536173,1224.4590939350828,1249.103415960802,1272.5730394068444,1295.3576280031057,1317.3110544632177,1338.4126720236206,1358.203663256393,1377.4165771882808,1395.7067448305181,1412.8168683316103,1428.9003491419899,1444.2341793473959,1458.632883730155,1472.0712611490874,1484.4665039657036,1496.1951627968817,1507.028205634902,1517.0217860195935,1526.2796783438291,1534.6157989777835,1542.3011954357175,1549.2262270543602,1555.6300663047098,1561.1691781157303,1566.1685377622396,1570.6716752624213,1574.7531688630668,1578.4306904939804,1581.444125449045,1584.0942114479265,1586.3222612212846,1588.1754297646175
11061.386536251366,1000.0000000000013,1023.4159464762895,1048.2406481013788,1073.2859567844605,1098.2398228018465,1123.5956099699358,1149.1565667297025,1174.5277126360475,1199.6143068688434,1224.3271425043065,1248.8790253542709,1272.2661486078737,1294.937235990648,1316.748800898149,1337.692177812099,1357.3397945088923,1376.3196865856307,1394.386798432459,1411.2311649678898,1427.082782890415,1442.1811481191535,1456.3253656900304,1469.496334954736,1481.5942918543806,1493.044988037778,1503.5896239975682,1513.287974662342,1522.2446779026188,1530.2726530212403,1537.6498886203117,1544.2657820451143,1550.3595043909047,1555.5901357178568,1560.2639677654759,1564.4666275996408,1568.1978376624274,1571.5962131344604,1574.3299014646166,1576.691673415056,1578.62983443285,1580.2017709135312
11139.836086153859,1000.0000000000018,1023.4203741782767,1048.242826748033,1073.2863769397507,1098.3026813650515,1123.6488206536533,1149.1683958692497,1174.5010298720847,1199.5399617572841,1224.190056659602,1248.6416102415612,1271.9451916586027,1294.5006275794406,1316.1676261960665,1336.949431283344,1356.450662979339,1375.196227973444,1393.0359775291213,1409.6065538547196,1425.2278696914927,1440.0861730000797,1453.9709069733965,1466.8697452231904,1478.6700145682807,1489.8356843902823,1500.0864521374,1509.4851894492604,1518.1345506858795,1525.851653025315,1532.9170022746732,1539.2209153005533,1544.9993289536292,1549.92073406027,1554.2707974353245,1558.166847176933,1561.547285709557,1564.658639445494,1567.1094571414244,1569.179968190134,1570.8261330402293,1572.1148959013142
11218.28563605635,1000.0000000000019,1023.4256450889396,1048.24514233182,1073.28674988677,1098.3707971506285,1123.705201252663,1149.1801036285028,1174.4728241684904,1199.4624624272,1224.0476110544669,1248.391374462109,1271.6098069924801,1294.0471432316008,1315.5668019556663,1336.183573911141,1355.5336134465433,1374.0448412495737,1391.6532163430468,1407.942419797096,1423.3352859966878,1437.9484452766856,1451.568459804747,1464.1902887897525,1475.6929877058442,1486.5660617405397,1496.5173119495405,1505.6119095691236,1513.9475003259524,1521.351114573621,1528.1008124866055,1534.089954116302,1539.5477304922633,1544.159012919421,1548.1879533959484,1551.7708307834173,1554.8011745388649,1557.6170848935487,1559.7814607706475,1561.5576467343315,1562.9097361237295,1563.9132755351768
11296.735185958843,1000.0000000000016,1023.4331943760361,1048.2488546581728,1073.2883631840275,1098.4458585544705,1123.766003648235,1149.1928882223915,1174.4443058711265,1199.383073678253,1223.9011066987869,1248.1296643819292,1271.2612403550615,1293.5779936897213,1314.9475586070762,1335.3958538195427,1354.5886181286505,1372.8667643560589,1390.239905000856,1406.239703760809,1421.4068630047693,1435.7695807974144,1449.1195449510105,1461.4593991694906,1472.6653016386708,1483.2375733850208,1492.8835064708048,1501.669219014273,1509.684214229396,1516.7718520157769,1523.202033502483,1528.8736610125063,1534.005076256307,1538.3052741992212,1542.0168722820333,1545.2790943933678,1547.960405493613,1550.471736310109,1552.3456677229262,1553.824200903327,1554.8799938235566,1555.5959486132997
11375.184735861334,1000.0000000000015,1023.4413695122826,1048.2527207905016,1073.2900108238525,1098.5248699716087,1123.8287510895004,1149.2049541065553,1174.4139526226645,1199.3003652446828,1223.7490283959667,1247.8558577255865,1270.8982981455124,1293.091721771913,1314.3083781679916,1334.5845787394323,1353.6141443744107,1371.659875855592,1388.7940859770938,1404.498249338316,1419.4410391789293,1433.5479426951024,1446.6225145925757,1458.6755279013908,1469.5845656389158,1479.8487457710012,1489.183834270098,1497.656069544521,1505.3441935181586,1512.1133175357263,1518.2202611585,1523.571529686092,1528.3713378321113,1532.3592570856008,1535.755716621492,1538.691465058948,1541.0248824088994,1543.2235045242962,1544.8032934218597,1545.981171099367,1546.7386838544303,1547.1650513851291
11453.634285763826,1000.0000000000018,1023.449647833833,1048.2564274686229,1073.291418365339,1098.6058488627198,1123.8917409825476,1149.2152996047912,1174.381022677228,1199.2136539555318,1223.590615537916,1247.570077115939,1270.520404249017,1292.5873681602625,1313.6481397075834,1333.7484004799867,1352.6081956322435,1370.4222193494952,1387.313972374861,1402.7178947456837,1417.4365355454534,1431.281879715056,1444.075562228367,1455.8368053344013,1466.448441082771,1476.3975998949804,1485.4164069524588,1493.5705084167596,1500.9257195566054,1507.373695567031,1513.1537073177947,1518.1816592875239,1522.64487510991,1526.3189273989624,1529.4016537796024,1532.0060475494101,1533.9930236970772,1535.871471940782,1537.1532640353703,1538.0276021512996,1538.4848744059323,1538.6197039485426
11532.083835666319,1000.0000000000008,1023.4575045181354,1048.2596687907749,1073.2923217058362,1098.6867616672814,1123.9532173590753,1149.2228946838468,1174.3447575574821,1199.1222437762433,1223.425091079598,1247.2724766935473,1270.1269810515607,1292.0639580562722,1312.9657048451018,1332.8859487006594,1351.5686927362037,1369.15179815668,1385.797755259573,1400.8985264261228,1415.3920938384679,1428.9697518175155,1441.4768933871276,1452.9413793288575,1463.2545992094474,1472.882181732072,1481.5793670252979,1489.4106142345179,1496.427101256766,1502.5511923294653,1508.000604058558,1512.7021629126712,1516.8240611193623,1520.182247473481,1522.9517531409538,1525.2209450252758,1526.8632402837166,1528.4147129879213,1529.3944809370516,1529.962507603958,1530.1175965548275,1529.9589591152858
11610.533385568811,1000.0000000000022,1023.4644147522208,1048.262138889012,1073.29245678941,1098.7655746863609,1124.0114240841544,1149.2267092259888,1174.304398745954,1199.02543864759,1223.2516779340322,1246.9632107225204,1269.717450946161,1291.5205166216153,1312.2599351595024,1331.995853008718,1350.4935561802217,1367.8466154789792,1384.2436256520348,1399.0400309790411,1413.3064559055776,1426.6099190468165,1438.824713682477,1449.9873978511223,1460.0007113749261,1469.300537402106,1477.6708571557012,1485.1744657637907,1491.8466476736796,1497.6440141786175,1502.7591835906735,1507.131153769,1510.9072689956079,1513.9471796927025,1516.4030840280034,1518.3342606892516,1519.6339431655765,1520.8523021092221,1521.5258454692525,1521.7849009358722,1521.6358813193842,1521.1818695268933
