% Model,EMSI_model_V1_C_rate_0.5_T_ref_298_Permeability_1.9E-15_r_pos_7.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 11 2026, 17:49"
% Dimension,1
% Nodes,397
% Expressions,41
% Description,Line graph
% Arc length (µm),genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode,genproj_an(liion.socloc_average)/w_anode
784.4954990249196,0.009812254129411566,0.009822840074421899,0.009826811113666048,0.009833195621032234,0.009843411238670776,0.009856925252253276,0.009859015342539629,0.009872923170998362,0.009882264006421712,0.009888261798930606,0.009895580668441763,0.009907224907505365,0.009921912766772041,0.00992719060786828,0.009946193787164223,0.00995156823294051,0.009957122774678955,0.009966440253386336,0.009974521171394846,0.009977407682170456,0.009991025313328563,0.00999151408385209,0.009999049222422826,0.010007427738518497,0.01001044805497722,0.010016902827487495,0.010017521234986468,0.010022358699723363,0.010020122288742743,0.010019783718710113,0.010024334718123964,0.010027027152719175,0.010028705837390522,0.0100241539554641,0.010035054636348514,0.010036319413315271,0.010025631766803815,0.01002306848202501,0.0100287260613678,0.01002471441603356,0.010028134804952082
862.9450489274116,0.009812536052565466,0.00982367168467693,0.009827547181124063,0.009834098968203552,0.009844209448283105,0.009857662542795825,0.00985970257262759,0.009873567822008501,0.009882881348849166,0.009888964275212075,0.009896233990524866,0.009907865076253986,0.009922516883280533,0.009927770615003882,0.009946752014766061,0.009952060149038504,0.009957584714095196,0.009966916963052824,0.009974998775880126,0.009977854719973984,0.009991450460737192,0.009991920018461102,0.009999434384221966,0.010007796774774078,0.010010801363402145,0.010017241360517067,0.010017829742965443,0.010022657457087376,0.010020740062622593,0.010020281443236521,0.010024933270706958,0.010027537452657538,0.010029094031951858,0.01002449697901854,0.010035367067026535,0.010036594093726125,0.010025884390642979,0.010023294763512849,0.01002893710615137,0.01002522087492295,0.010028400165032468
941.3945988299034,0.009812707405782184,0.009824387466522037,0.009828170466128995,0.009834885531880614,0.00984489574775398,0.00985829003160083,0.009860281305545608,0.0098741036718695,0.009883391929009187,0.009889559321593161,0.009896780066964575,0.009908397813647298,0.00992301446488783,0.009928243887998523,0.009947203258198126,0.009952443710074749,0.009957941740963074,0.009967287126249016,0.009975368460653996,0.00997819227024546,0.009991766712493438,0.009992216121954414,0.009999710221712517,0.010008057032168723,0.01001104527556847,0.010017469853321026,0.010018028190764559,0.010022845991157242,0.010021239028216155,0.010020665957801829,0.010025422688108413,0.010027935792329247,0.010029369056561122,0.010024727555321026,0.010035566749876126,0.010036755744806882,0.010026024694756238,0.01002340841856556,0.010029034852037533,0.010025613061114168,0.010028547223873367
1019.8441487323953,0.009812773108943325,0.009824990779674863,0.009828684486419235,0.009835558803771429,0.009845473545095662,0.009858811089688625,0.009860754974383008,0.009874534416020798,0.009883799334672767,0.00989005013681541,0.009897222295577117,0.00990882650314995,0.009923408920773664,0.009928613904562343,0.009947550985311924,0.009952722752772968,0.009958197454611665,0.00996755423912334,0.009975633674665542,0.009978424072121057,0.009991977768508957,0.0099924060983799,0.009999880404927388,0.010008212217030816,0.010011183521964924,0.010017592089305596,0.010018120337853102,0.010022928077316261,0.010021622406851805,0.010020940466168797,0.010025805130151423,0.010028225057043058,0.01002953445139157,0.01002484927277913,0.010035657253569424,0.01003680797289845,0.010026056355109439,0.010023413185213555,0.010029023120672808,0.010025892593170712,0.010028579443167481
1098.2936986348873,0.009812742862790708,0.009825489858717337,0.009829098257050174,0.009836126727095386,0.009845951768504193,0.009859235100200666,0.00986113321041767,0.009874869759703378,0.009884113488056227,0.009890446298261631,0.009897570418767003,0.00990916082100222,0.009923710126114167,0.009928890673867149,0.00994780505930145,0.009952907117955089,0.009958362274322303,0.009967728368518086,0.009975804123829998,0.00997855984276078,0.009992093180492037,0.00999249955000052,0.009999954415548752,0.010008271939883588,0.010011225476629183,0.010017617321864366,0.010018115368878339,0.010022912981088618,0.01002189741026694,0.010021113291407546,0.010026089604213747,0.010028413958957764,0.010029598654977353,0.01002487068148958,0.010035647168621178,0.010036759390762833,0.010025987949374386,0.010023317624430844,0.010028910328166109,0.010026067354189155,0.010028504040630293
1176.7432485373793,0.009812679937163251,0.009825938410951588,0.009829470575700657,0.009836641108840095,0.00984638864914746,0.009859623261533853,0.00986147883043316,0.00987517300210036,0.009884399103491757,0.009890810271202794,0.009897887978104002,0.009909463877239963,0.009923982488437575,0.00992913947738309,0.009948029809545523,0.009953060989085584,0.009958504156367105,0.009967875172039793,0.009975943111728214,0.009978662959085524,0.00999217524626038,0.00999255910435979,0.009999994094672357,0.010008298882145312,0.010011232278581857,0.01001760590315724,0.010018073187625248,0.010022861133751943,0.010022111074602883,0.010021238717954788,0.010026334857899444,0.01002855932021083,0.010029616704830624,0.010024847546594107,0.010035592523786033,0.010036666172255118,0.010025875422541962,0.010023177572302535,0.010028751365768612,0.010026188759026236,0.010028368091393203
1255.1927984398712,0.009812579993561762,0.009826332145234293,0.00982979670638767,0.009837097752067972,0.00984677950090234,0.009859970531396374,0.009861786758525322,0.009875439222222285,0.009884651102760742,0.009891136920132963,0.009898169826192918,0.009909730519591996,0.009924220781530966,0.009929355010338108,0.009948219988570664,0.009953179340063626,0.009958617589259736,0.009967989253396554,0.009976045434678912,0.00997872830727034,0.00999221892612931,0.00999257964998574,0.009999994350197671,0.010008287863896853,0.010011198903479837,0.010017552942865977,0.010017988898999517,0.010022767506295013,0.010022259399307612,0.01002131185188986,0.010026535110476166,0.010028655924978242,0.010029583845047981,0.010024775058203325,0.01003548846903,0.010036523520779585,0.010025714050517614,0.01002298822300406,0.010028541503590775,0.010026251048429628,0.010028167268287496
1333.6423483423632,0.009812456315529293,0.009826679149290668,0.009830084672554862,0.009837504122315202,0.009847132320139675,0.009860284567618605,0.0098620645390252,0.009875676893977385,0.009884877824810505,0.009891432975416892,0.009898423329552057,0.009909967231980395,0.009924431556394742,0.009929543233290235,0.009948381959122454,0.009953268839129377,0.009958708896002744,0.009968075730028008,0.009976115860199843,0.009978760279051471,0.009992229210664729,0.009992565149431228,0.009999959145724886,0.010008243148125612,0.010011129956984841,0.010017463000013665,0.010017866794737847,0.010022635530866648,0.010022344518258793,0.010021333773940877,0.01002668853393747,0.010028703434562762,0.010029502054892874,0.010024655197161099,0.01003533675498414,0.01003633316586275,0.010025505615824366,0.010022751036478511,0.010028282573308784,0.010026246896038276,0.010027900969095267
1412.0918982448552,0.009812618658649824,0.009827239370659399,0.009830610897334585,0.009838112970019932,0.009847721098370978,0.009860848140962773,0.00986259905075994,0.009876177966399963,0.009885375512952982,0.009891982231702647,0.009898937208279054,0.009910460318868282,0.009924903052426597,0.009929992936616545,0.009948802084169126,0.00995361476911006,0.009959076068185198,0.009968419371562818,0.00997643016349575,0.00997903279042923,0.009992478293730133,0.009992784202792086,0.010000155895559401,0.010008434784108311,0.010011290759095856,0.010017598119562262,0.010017969254854826,0.010022725553697286,0.01002257714219162,0.010021536183184462,0.010027030246091731,0.010028935169058563,0.010029607519181295,0.010024726938799949,0.010035374657886363,0.010036329045310967,0.010025486225359561,0.010022702569592735,0.01002820979560909,0.0100263661058507,0.010027768970345212
1490.5414481473472,0.009812739047949038,0.009827733246247616,0.009831079140817335,0.00983865353553094,0.00984825265546073,0.00986135829538077,0.00986308342116541,0.00987663220356651,0.009885829297021153,0.009892481520720767,0.009899403605524245,0.00991090502096367,0.009925328041153347,0.009930396524588709,0.009949175161837685,0.009953914379286586,0.009959401776610127,0.00996871644106108,0.009976693893526177,0.009979254230171613,0.009992676168403512,0.009992949986796194,0.010000299211277023,0.010008574216554132,0.010011397744072375,0.01001767853964456,0.010018016748368858,0.010022759589302543,0.010022731347761823,0.010021669380951503,0.010027302625326582,0.010029098618117871,0.010029646690550039,0.010024733651569062,0.010035346901993716,0.010036259088632203,0.010025402325602494,0.010022589018276835,0.010028070783939495,0.010026394189055697,0.010027553588464305
