% Model,EMSI_model_V1_C_rate_0.5_T_ref_298_Permeability_1.9E-15_r_pos_7.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 11 2026, 17:49"
% Dimension,1
% Nodes,397
% Expressions,41
% Description,Line graph
% Arc length (µm),genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode,genproj_ca(liion.socloc_average)/w_cathode
784.4954990249196,0.34828613766002525,0.3482455002722854,0.3481873296318419,0.3481760419186024,0.3481552899322233,0.34817551930268326,0.3481966614938212,0.34821079157409995,0.34820883067084807,0.34818666957057753,0.34821532698734053,0.34825584154305794,0.3482643558490595,0.3483060173447748,0.3483480965424396,0.3484004630108735,0.3483817313066476,0.34844510785912447,0.3484675325687914,0.3485518920475714,0.34858632468362855,0.34863050009752966,0.34867326182724395,0.3486803525414901,0.34873120339813707,0.34876277083883567,0.34882424143456753,0.3488808429648238,0.34893205347432593,0.34895134616234763,0.3490011771087704,0.34904384673278216,0.3490939165798036,0.34912618351038266,0.34916834722856976,0.3492009965226108,0.34922838252783794,0.34926831397368713,0.34930080530551194,0.3493248254739291,0.3493606549268735
862.9450489274116,0.3482868897944695,0.3482480698896452,0.34818971241867935,0.34817961511660034,0.34815790207665887,0.3481779106144416,0.3481985184419973,0.34821250311707896,0.34821030966434097,0.34818898450991387,0.348217406210692,0.3482572824017475,0.3482660213248547,0.3483077069566263,0.34834943898991094,0.348401886692726,0.3483830361233526,0.34844629724263715,0.3484688641231287,0.34855298633149534,0.34858751316264247,0.34863152203046194,0.3486745205536808,0.3486816706503535,0.3487321925715621,0.34876374920619824,0.3488251678804167,0.3488814311642847,0.34893283290940147,0.3489528564310384,0.34900137854200874,0.3490453218183065,0.34909472711380907,0.3491269642790938,0.3491689521626294,0.34920170875696704,0.3492289145126415,0.34926878654094684,0.3493011936364064,0.3493260121359345,0.34936116440573695
941.3945988299034,0.34828468088335546,0.34824766569768645,0.3481891086174304,0.34818019790229826,0.3481575396362587,0.3481773354479041,0.3481974609480633,0.34821129155212394,0.3482089012645213,0.34818901266944446,0.3482165771290024,0.3482558776195964,0.3482648017103086,0.348306525559063,0.34834792753452903,0.34840043762832706,0.34838151472336937,0.3484446419615351,0.3484674247726874,0.348551278907733,0.3485859260687525,0.3486297507569307,0.34867298515295736,0.3486801823074995,0.34873034416184057,0.34876195499705565,0.3488233083874503,0.3488792684435846,0.3489308313467199,0.3489515715722333,0.34899856772859167,0.34904403685836494,0.3490927588480261,0.3491249951227912,0.349166820756068,0.3491996734754441,0.34922671262579136,0.34926653297766924,0.349298843723004,0.34932454706051286,0.34935891171235034
1019.8441487323953,0.3482799047613668,0.34824465340714017,0.3481859331655194,0.34817814050329693,0.34815457390289584,0.3481741739006991,0.34819389462392497,0.3482075884523157,0.348204982889477,0.348187122005393,0.3482132010354847,0.3482520201396951,0.34826105522843415,0.34830282800702794,0.3483439372694242,0.34839647772750737,0.34837754279435945,0.3484405235201166,0.34846361298202405,0.3485471644978446,0.3485819055080116,0.348625555182858,0.34866901764362707,0.3486762186205645,0.34872602855391077,0.34875774720553987,0.34881901598940956,0.34887473280414916,0.348926400809993,0.34894784832364445,0.34899316114798307,0.3490403390922499,0.3490883553193488,0.3491206395302469,0.34916231450399243,0.3491952339226584,0.34922215443874344,0.3492619150638014,0.3492941075102608,0.3493207783635637,0.3493542527325645
1098.2936986348873,0.34827293575638674,0.34823941707856476,0.34818056155965815,0.34817380534364145,0.34814933831758943,0.3481687828943646,0.34818818350521746,0.34820174260265274,0.3481989134294133,0.3481836975905813,0.3482076554260359,0.34824608015881536,0.3482551447455475,0.34829696577106767,0.3483378319348246,0.3483903824719941,0.34837149217636304,0.3484343037179057,0.34845776434705344,0.34854098117893567,0.34857581128272486,0.34861929500311906,0.34866296130332114,0.34867012777989653,0.3487195960180327,0.34875148954838964,0.3488126418873909,0.3488681859086248,0.34891986505015393,0.34894203167727206,0.3489855540783921,0.34903456732781823,0.34908185825866067,0.3491142447090335,0.34915577837298284,0.349188725662604,0.3492155769063705,0.3492552753679158,0.3492873200485613,0.3493150687544124,0.34934751706748524
1176.7432485373793,0.34826626052022924,0.34823450779257764,0.3481754880349008,0.348169599848879,0.34814404823093753,0.3481635337516142,0.3481827459205705,0.34819607125201385,0.34819307731975335,0.3481812921811246,0.3482024479742106,0.348240516825137,0.34824948136393824,0.34829127428924056,0.34833202815959996,0.34838464668184876,0.3483658327447403,0.3484283863494656,0.3484521083200211,0.3485349748790339,0.3485700335919082,0.34861335968651613,0.34865709667030126,0.34866422320337037,0.34871337378235573,0.3487455981739496,0.34880651926857165,0.34886202998967597,0.34891337484800383,0.34893641365029554,0.34897837543412585,0.3490289725615397,0.34907553822870774,0.34910811723854,0.3491495041162629,0.34918237812871017,0.3492092185394584,0.3492488896565181,0.3492807072527075,0.3493098277339056,0.3493408945767247
1255.1927984398712,0.3482593659654368,0.3482293528382723,0.3481701789494694,0.34816499248591815,0.3481383303845509,0.3481579843123242,0.34817710243020983,0.3481901638453931,0.34818703532161493,0.3481787802664268,0.3481970316190085,0.3482348255704689,0.34824362165269496,0.34828534373993286,0.34832605853269016,0.3483787856408323,0.3483600149061892,0.3484223209067913,0.3484462306147474,0.34852872201361745,0.34856406032631654,0.348607248674033,0.3486509780812881,0.34865806052394516,0.3487069308896193,0.34873955540556373,0.3488001770512912,0.34885572996888653,0.348906518902273,0.348930542879491,0.348971424662499,0.34902312184948175,0.34906896882195615,0.3491017819753184,0.34914302879829523,0.349175761079975,0.34920264392391903,0.34924229476228974,0.3492738345081924,0.3493045346613072,0.3493339818468809
1333.6423483423632,0.34826175570682344,0.34823343516312166,0.34817383220356785,0.3481689789568712,0.3481420711531146,0.34816153993113236,0.34818056382184376,0.3481931323616459,0.34819035527381564,0.34818531698883404,0.34820058042225716,0.34823854775615226,0.3482467654477663,0.34828841822609946,0.3483291619826627,0.3483818962981023,0.3483631478419643,0.34842532202753046,0.34844910615316027,0.34853124528351664,0.34856674468111776,0.34860990319814494,0.34865346801181385,0.3486605643561917,0.34870927352593817,0.34874218657503814,0.34880242178197174,0.3488580359830256,0.3489081632524374,0.34893299867834365,0.3489750340389131,0.349025606900077,0.34907072643424125,0.3491037665046501,0.34914482287267246,0.34917743870095724,0.349204341786679,0.3492438820073375,0.34927526632485334,0.3493078909412438,0.3493352948906867
1412.0918982448552,0.3482654872570831,0.3482386403051131,0.3481786794738902,0.3481739796717899,0.34814706461018863,0.34816635253178935,0.34818527046620795,0.3481974122070329,0.348194966601283,0.34819265698946505,0.3482053365187428,0.3482435392001857,0.348251197656876,0.3482927437127262,0.3483336083256284,0.34838623073494973,0.3483674496547851,0.34842952393286863,0.34845319438691713,0.34853506560816366,0.3485706045733518,0.34861381924908047,0.3486570668043798,0.34866417093590824,0.3487127770081708,0.3487458812402971,0.3488057885200847,0.34886140146208283,0.3489110565231119,0.34893649010460775,0.34898089343875377,0.34902914176989747,0.34907356080088636,0.34910689491750846,0.3491477073820933,0.34918021380443526,0.3492070962516381,0.3492464734001862,0.34927775173721276,0.34931242318195704,0.34933759113503127
1490.5414481473472,0.3482680201883638,0.3482424845791267,0.34818223385643143,0.34817762506713074,0.3481508008946285,0.3481700390259795,0.34818877194913916,0.3482005909441486,0.3481984503380013,0.348198327801154,0.34820884174584177,0.34824733340082653,0.3482545192627239,0.34829594548303583,0.348336968067064,0.3483894121978796,0.34837054069785955,0.3484325689257101,0.3484561467063478,0.3485377950828006,0.3485732971672461,0.34861657518198463,0.3486595244355228,0.34866662432278017,0.34871511361411434,0.34874835725834563,0.348808000421686,0.348863547187118,0.3489128123921814,0.3489387912735048,0.34898635801995703,0.3490315161446857,0.3490752786357522,0.34910886308135475,0.3491494659389451,0.3491818561041475,0.3492087261854551,0.3492479152647595,0.3492791042292278,0.3493158229014964,0.3493387297344244
1568.9909980498392,0.34826935450066576,0.34824496798516236,0.34818449535119145,0.34817991514289365,0.3481532800064344,0.34817259941370254,0.34819106827063706,0.34820266857299254,0.3482008064839707,0.3482023294239009,0.34821109610355416,0.34824993035807467,0.3482567302653103,0.34829802353702766,0.3483392412069698,0.3483914406868916,0.3483724209711875,0.3484344570060555,0.34845796311145166,0.3485394337074274,0.34857482246280086,0.3486181709968573,0.34866084090524246,0.34866792451680784,0.3487162833437686,0.34874961462918397,0.3488090574867754,0.34886447315813096,0.3489134308596455,0.3489399021850349,0.3489914277825224,0.3490327300244413,0.349075879938839,0.349109670996189,0.3491500985432275,0.3491823656000943,0.34920923158813005,0.34924820760105735,0.3492793238008983,0.34931809009986187,0.34933871068886685
1647.4405479523311,0.3482694779605034,0.34824608231079,0.3481854579166953,0.3481808435877815,0.3481544911547941,0.3481740180017482,0.34819215225482325,0.34820363346229216,0.34820202310170395,0.3482046833028366,0.34821209161698785,0.3482513201998744,0.3482578202637742,0.348298967980683,0.3483404144083458,0.34839230602172044,0.34837308284149343,0.3484351772139725,0.3484586333866348,0.34853997283828275,0.348575174814087,0.3486185982854318,0.34866100634354397,0.34866806185637317,0.34871628125440646,0.3487496427682912,0.34880895252418614,0.3488641721458787,0.3489129030500426,0.3489398126427489,0.3489961817844905,0.3490327736263196,0.349075353036027,0.3491093087313448,0.3491495935849262,0.34918173176974715,0.349208600125401,0.34924733845501593,0.3492784003969593,0.3493192108266861,0.34933752258042133
