% Model,EMSI_model_V1_C_rate_1.5_T_ref_298_Permeability_1.9E-15_r_pos_7.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 10 2026, 23:36"
% Dimension,1
% Nodes,397
% Expressions,42
% Description,Line graph
% Arc length (µm),genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot
0,1000.0000000000011,983.0174050843331,966.1699060747743,949.5217842670155,932.9926877662735,916.6160478448237,900.3589757013658,884.2448449661794,868.3239892685539,852.5689173826976,836.9433067667248,821.5109520641782,806.2254651144328,791.1084587141019,776.1578350631221,761.3639146934197,746.6956231043688,732.214644702358,717.8885923213838,703.6712485645444,689.6878319352702,675.8706044711677,662.2355626209905,648.7692767923267,635.4085975762084,622.2186160723567,609.178223757914,596.2889197170466,583.6546035259839,571.1513617755948,559.2606876838237,546.9604176072152,534.9294651163278,523.1959969688452,511.50443768766877,500.16506499449963,489.1398967145864,478.4594457070379,467.8392734991634,457.4151914481078,447.2572669104157,437.3345556409923
78.44954990249195,1000.000000000001,983.0939880044623,966.2452903062133,949.5838181729015,933.0553319045642,916.6675935929869,900.413497470739,884.2967621795548,868.3721371609787,852.6129624369163,836.9855989195202,821.5483141811279,806.2588232093717,791.1352876063611,776.1777232225944,761.3732385554513,746.7050781312432,732.2195813565144,717.8869073648181,703.6707728184982,689.6790178139729,675.8626859323839,662.216291207712,648.7361573396146,635.3684239655548,622.1749383492945,609.1367553457922,596.2447889799068,583.6026832758413,571.1004449760641,559.10669802814,546.8540028753454,534.8596199813195,523.1454514829884,511.49238486285867,500.1717770106579,489.15945799278944,478.4893239463266,467.9226840605568,457.56958200099206,447.4817759182902,437.6438931342463
156.8990998049839,1000.0000000000015,983.1608862887075,966.3107861860086,949.6373713394662,933.1096277552651,916.7120752531144,900.4610487013888,884.3423920040897,868.4143907888467,852.6515530982521,837.0224506691313,821.5807763646883,806.2877861560355,791.1581517639389,776.1942021178531,761.3799990553093,746.7117302322591,732.2220148150893,717.8832697211515,703.6682606362917,689.6688135414361,675.8526676381163,662.1955423019115,648.7026847459331,635.328462463375,622.1317149672018,609.0957591475368,596.201187275485,583.5522554931575,571.0507870150371,558.9634532527207,546.7531294327993,534.7921218821438,523.0954105827581,511.47820947033654,500.1744363085597,489.17264812134806,478.5087596725903,467.9859133991717,457.6912715470218,447.6621127810834,437.89538498509637
235.34864970747586,1000.0000000000013,983.2180951290602,966.3663866280855,949.6824400376798,933.1555623035226,916.7494870177254,900.5016221637633,884.3817270442956,868.4507440740093,852.684674792092,837.0538574500698,821.6083258371615,806.3123340459621,791.1770273082619,776.2072506338386,761.3841839697445,746.715568774294,732.2219421085688,717.8776720678904,703.6637129271702,689.6572058095805,675.8405250678925,662.1732989703673,648.6688454504633,635.2887013976018,622.088935487044,609.0552182165109,596.1581026317266,583.5033003260661,571.0023601292278,558.8309716449561,546.6577932890433,534.7269480716859,523.0458428548619,511.4618759407528,500.17300726364846,489.17943865531896,478.5177110343119,468.02891731836667,457.78023808466105,447.79826965230126,438.0890130400146
313.7981996099678,1000.0000000000013,983.265609717514,966.4120845463707,949.7190205385131,933.1931225344847,916.7798230793372,900.5352106283118,884.4147599046861,868.481190938317,852.712312943826,837.0798146968485,821.6309498208543,806.3324469706896,791.1918903607615,776.2168476554899,761.3857810755071,746.7165831242228,732.2193602674381,717.8701070825421,703.6571306003812,689.64418131033,675.8262337012395,662.1495442798586,648.6346258923858,635.2491290961685,622.0465894697861,609.0151156060812,596.1155230765747,583.4557979227039,570.9551365553492,558.7092714922378,546.5679904535444,534.6640758028298,522.9967168860053,511.44334870476115,500.16745425137066,489.17980114975745,478.51613617997623,468.051651621502,457.83645961237545,447.89023868545,438.22475914547374
392.2477495124598,1000.0000000000011,983.3034252460614,966.447872854789,949.7471091129365,933.2222954332976,916.8030776304728,900.5618068654812,884.4414831897722,868.5057253036197,852.7344529788404,837.1003178439794,821.6486355380724,806.3481050217554,791.2027170428624,776.2229720677478,761.3847781493496,746.7147626489233,732.2142663221825,717.8605674426154,703.64851456517,689.629726735608,675.8097690176843,662.1242612971647,648.6000125108818,635.2097338870095,622.0046664763958,608.9754343696109,596.0734366379761,583.4097284312055,570.9090885301173,558.5983710819554,546.4837169357706,534.6034823284597,522.9480012628962,511.4225921930141,500.15774164716925,489.1737071597193,478.5039932580655,468.0540721119353,457.85991412862796,447.9380120340357,438.30260514794594
470.6972994149517,1000.0000000000001,983.331536906696,966.4737444672663,949.7667020319213,933.2430679851075,916.8192448636496,900.5814036457217,884.4618895040661,868.5243410917697,852.7510803225251,837.1153623259736,821.6613702111199,806.3592882906983,791.2094834759954,776.2256027555516,761.3811629680215,746.7100967152714,732.206657303288,717.8490458256182,703.6378657307819,689.6138287773358,675.7911064967543,662.0974330890642,648.5649917451319,635.1705040980574,621.9631560678381,608.9361575604642,596.0318313438733,583.365071999706,570.8641882902449,558.4982887015007,546.4049687451886,534.5451449014608,522.8996645722398,511.3995708361623,500.14383382649027,489.1611282402612,478.48124041706495,468.03613459302596,457.85057963188336,447.94158185156385,438.3225328939024
549.1468493174436,1000.0000000000015,983.3502894258548,966.4899862593217,949.7780804859025,933.2556248766107,916.8285735217968,900.5942902873746,884.4763428668701,868.5374530906015,852.7624945293231,837.1253410476716,821.6694465251753,806.3662483686603,791.2124390711374,776.2250529082393,761.375303096276,746.7029289114366,732.1969674052909,717.8359680904382,703.6256562839084,689.5967856852112,675.7704476291069,662.069298268834,648.5298114984123,635.1317100836097,621.9222827942134,608.8974727239116,595.9908879370187,583.3219768073074,570.8204726075078,558.4095194244117,546.331864221495,534.4888867891506,522.8513192061979,511.37380820704453,500.12507312938584,489.1411873525728,478.4463174436555,467.9949561348795,457.80444237941913,447.89584507164193,438.2779227028446
627.5963992199356,1000.0000000000011,983.3606486986246,966.497326909123,949.7822184179319,933.260732673013,916.832180398217,900.6015335748936,884.4858424852337,868.5462789513476,852.7696040296623,837.131888500365,821.673921309606,806.3696880490706,791.2122971564478,776.2222892862268,761.3688335894325,746.6950967293714,732.1871888653848,717.8229519784805,703.6138364625136,689.580073696722,675.7488734389259,662.0414600822653,648.4959728608259,635.0946910438231,621.8834881978872,608.8603897293915,595.951820442706,583.2815965275903,570.7786258044739,558.3349164017893,546.2662508781007,534.4355245034536,522.8031649446727,511.3453231330145,500.10114524895835,489.11360009940665,478.3982059405362,467.929711612445,457.7215058741571,447.8003593220414,438.16814236959686
706.0459491224277,1000.0000000000008,983.367280796106,966.5006555662036,949.7842686479888,933.2635865344639,916.8353539434656,900.6081541997279,884.4948976706614,868.5553034750682,852.7770142477373,837.1397493266045,821.6791759926127,806.3737751778046,791.2131584788963,776.2213587658608,761.3663363920864,746.6912138089581,732.1816947689969,717.814204757894,703.6064489918093,689.567913082847,675.7302845290183,662.0182781322642,648.4679962017105,635.0638176268965,621.8514255090884,608.8293159124594,595.9194409604243,583.2485488905953,570.7432829266493,558.2807512716157,546.214772311929,534.3914440016457,522.761848505514,511.3209558053489,500.0796688271874,489.0875382815881,478.34896410593143,467.86023351961353,457.6300082236695,447.6898013694591,438.03576266828355
